"objectid","type","subtype","start_date","end_date","description","severity","street","direction","from_cross_street","end_cross_street","recurring","major_event","full_closure","route","alt_route","sidewalk","agency","city","contact"
"6407","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-30T07:30:00.000","2021-12-01T17:00:00.000","Sewer repair 7-004- Suppleml","MINOR","North Blvd","EAST","Steele Blvd","East Dr","Daily","North Blvd","Partial","North Blvd","North St/Steele Blvd/East Dr/Jasmine Blvd/Wabash Blvd","false","DPW","Baton Rouge","Grady Crawford"
"6402","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-30T07:00:00.000","2021-12-01T18:00:00.000","Emergency Point Repair / Restoration","MINOR","Highland Rd","BOTH","Staring Ln","Magnolia Wood Ave","Daily","Highland Rd","Partial","8635 Highland Rd - between Staring Lane and Magnolia Wood Ave",,"false","DPW","Baton Rouge","WWC DPW"
"6409","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-29T08:00:00.000","2021-12-03T17:00:00.000","Supplemental Sewer Repair 8-020 and Restoration","MINOR","McClelland Dr","SOUTH","Airline Hwy","Tolbert Dr","Daily","McClelland Dr","Partial","McClelland Dr",,,"DPW","Baton Rouge","Grady Crawford"
"6088","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-29T08:00:00.000","2021-12-03T17:00:00.000","Sewer Repair","MINOR","McClelland Dr","SOUTH","Airline Hwy","Tolbert Dr","Daily","McClelland Dr","Partial","6015 McClelland Dr",,"false","DPW","Baton Rouge","Grady Crawford"
"6405","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-29T07:30:00.000","2021-11-30T17:00:00.000","Restoration- supplemental repair 9-001","MINOR","Lovers Lane","BOTH","North Blvd","Wilshire Dr","daily","lovers lane","Full","175 lovers lane","North Blvd to West Dr OR Wilshire Dr to Wesrmoreland","false","DPW","Baton Rouge","Grady Crawford"
"6404","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-29T07:00:00.000","2021-11-29T18:00:00.000","Emergency Point Repair / Restoration","MINOR","Spanish Town Rd","BOTH","Costello Ln","N 8th St","Daily","Spanish Town Rd","Full","769 Spanish Town Rd- between Costello Ln and N 8th St","Main St","false","DPW","Baton Rouge","WWC DPW"
"6414","BRIDGE","ROAD_CLOSED_CONSTRUCTION","2021-11-29T05:00:00.000","2022-07-25T13:00:00.000","Replacement of Existing Bridge","MINOR","Bob Pettit Blvd","BOTH","Nicholson Dr","Alvin Dark Ave","Daily","Bob Pettit Blvd","Full","Bob Pettit Blvd",,,"DPW","Baton Rouge","Guinn Construction, LLC"
"6401","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-24T13:00:00.000","2021-11-24T18:00:00.000","Emergency Point Repair / Restoration","MINOR","Prescott Rd","EAST","N Foster Dr","Prescott Ct","Daily","Prescott Rd","Partial","5024 Prescott Rd","Winbourne Ave","false","DPW","Baton Rouge","WWC DPW"
"6089","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-24T07:30:00.000","2021-11-24T17:00:00.000","Street Restoration","MINOR","Atkinson Street","BOTH","Florida St","Laurel St","Daily","Atkinson St","Full","Atkinson St","N Eugene St or Gottlieb St to Laurel St or Florida St","false","DPW","Baton Rouge","Grady Crawford"
"6425","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-22T07:30:00.000","2021-11-24T17:00:00.000","Restoration of Street- Supplemental Repairs 7-020, 7-021, 7-022","MINOR","North St","WEST","N 22nd St","N 23rd St","Daily","North St","Partial","North St","North St/ N 22nd St/ N 23rd St/ Adella St",,"DPW","Baton Rouge","Grady Crawford"
"6424","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-22T07:30:00.000","2021-11-23T17:00:00.000","Street Restoration Supplemental Repair 7-023","MINOR","Laurel St","BOTH","N 25th St","N 26th S","Daily","Laurel St","Full","Laurel St","N 25th St or N 26th St to Hwy 190",,"DPW","Baton Rouge","Grady Crawford"
"6090","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-22T07:00:00.000","2021-11-24T17:00:00.000","Storm Drain Road Crossing - New Install","MINOR","Spanish Town Rd","BOTH","N 16th St","N 15th St","Daily","Spanish Town Rd","Full","Spanish Town Rd","N 16th St to Gayosa St then N 14th St","false","DPW","Baton Rouge","Highmark Construction, LLC"
"6410","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-22T07:00:00.000","2021-11-23T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","Tulip St","BOTH","Park Blvd","S. 18th St","Daily","Tulip St","Full","Tulip St","Cherokee St or Olive St",,"DPW","Baton Rouge","WWC DPW"
"6422","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-22T07:00:00.000","2021-11-24T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Convention St","BOTH","N 26th St","N Eugene St","Daily","Convention St","Full","Convention St","Florida St or North Blvd",,"DPW","Baton Rouge","Allen & Leblanc"
"6413","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-20T07:00:00.000","2021-11-20T16:00:00.000","Road Repairs; Asphalt","MINOR","N 19th St","BOTH","Foss St","N 17th St","Daily","N 19th St","Full","N 19th St",,,"DPW","Baton Rouge","DPW Street Maint"
"6411","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-19T07:00:00.000","2021-11-19T18:00:00.000","Emergency Point Repair /Restoration","MINOR","S. Flannery Rd","BOTH","Tallwood Dr.","Millerville Rd.","Daily","S. Flannery Rd.","Full","S. Flannery Rd.","Old Hammond Hwy or Millerville Rd",,"DPW","Baton Rouge","WWC DPW"
"6421","CONSTRUCTION",,"2021-11-19T07:00:00.000","2021-11-24T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","S. Flannery Rd","BOTH","Millerville Rd","Tallwood Dr","Daily","S Flannery Rd","Full","S Flannery Rd","Old Hammond Hwy or Millerville Rd",,"DPW","Baton Rouge","WWC DPW"
"6420","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-19T07:00:00.000","2021-11-19T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","Tulip St","BOTH","Park Blvd","S 18th St","Daily","Tulip St","Full","Tulip St","Cherokee St or Olive St",,"DPW","Baton Rouge","WWC DPW"
"5136","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-18T07:30:00.000","2021-11-19T17:00:00.000","Street Restoration- Supplemental Repair 7-023","MINOR","Laurel St","BOTH","N 25th St","N 26th St","Daily",,"Full","2502 Laurel Street","N 25th St or N 26th St to Hwy 190","false","DPW","Baton Rouge","Grady Crawford"
"5445","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-18T07:30:00.000","2021-11-19T17:00:00.000","Sewer Repairs- Supplemental 9-022 & 9-023","MINOR","Kernan Ave","BOTH","Florida St","Convention St","Daily",,"Full","234 Kernan Ave","Hwy 190 & Convention St to N Acadian Thwy","false","DPW","Baton Rouge","Grady Crawford"
"6416","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-18T07:30:00.000","2021-11-19T17:00:00.000","Sewer Repairs-Supplemental 9-022 and 9-023","MINOR","Kernan Ave","BOTH","HWY 190","Convention St.","Daily","Kernan Ave","Full","Kernan Ave","Hwy 190 and Convention St to N Acadian Thruway",,"DPW","Baton Rouge","Grady Crawford"
"5443","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-18T07:00:00.000","2021-11-24T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Violet St","BOTH","Nicholson Dr","Iowa St","Daily",,"Full","Violet St (between Nicholson Dr and Iowa St)","Aster St or Iris St","false","DPW","Baton Rouge","Allen &  Leblanc"
"5444","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-18T07:00:00.000","2021-11-24T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Ray St","BOTH","North Blvd","Hatcher Ave","Daily",,"Full","Ray St (between North Blvd and Hatcher Ave)","North Blvd or Hatcher Ave","false","DPW","Baton Rouge","Allen &  Leblanc"
"5441","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-17T07:00:00.000","2021-11-23T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Jefferson Ave","BOTH","N 29th St","N 30th St","Daily",,"Full","Jefferson Ave (between N 29th St and N 30th St)","Washington Ave or Lula Ave","false","DPW","Baton Rouge","Allen &  Leblanc"
"5446","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-17T07:00:00.000","2021-11-17T17:00:00.000","Emergency Point Repair / Restoration","MINOR","Perkins Rd","EAST","Edinburgh Ave","Glasgow Ave","Daily",,"Partial","4760 Perkins Rd - between Edinburgh Ave and Glasgow Ave",,"false","DPW","Baton Rouge","WWC DPW"
"5442","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-17T07:00:00.000","2021-11-24T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","S Eugene St","BOTH","Reymond Ave","Tyrone Dr","Daily",,"Full","S Eugene St (between Reymond Ave and Tyrone Dr)","Tyrone/Reymond to Parker St","false","DPW","Baton Rouge","Allen &  Leblanc"
"5135","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-16T07:30:00.000","2021-11-17T17:00:00.000","Street Restoration- Restoration Repair 5-038","MINOR","Cortana Pl","EAST","Mall Way Ave","Centerway Blvd","Daily",,"Partial","9801 Cortana Pl",,"false","DPW","Baton Rouge","Grady Crawford"
"5134","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-16T07:30:00.000","2021-11-17T17:00:00.000","Street Restoration Supplemental Repair 7-001","MINOR","Laurel St","BOTH","Gottlieb St","Gebelin St","Daily",,"Full","Laurel St between Gebelin St and Gottlieb St","Gebelin St or Gottlieb St to Hwy 190","false","DPW","Baton Rouge","Grady Crawford"
"4249","OTHER","ROAD_CLOSED_HAZARD","2021-11-15T14:00:00.000","2021-11-15T18:00:00.000","LA Office of Tourism Float","MINOR","South 15th Street","BOTH","Spain Street","Government Street","No","No","Full","NA","Government Street","false","DPW","Baton Rouge","NA"
"3726","OTHER","ROAD_CLOSED_HAZARD","2021-11-15T12:00:00.000","2021-11-15T21:00:00.000","Live After Five","MINOR","North Blvd","BOTH","Lafayette St","St. Louis/3rd St","Every Friday until  11/05/2021","Yes","Full",,"North Blvd to 3rd St",,,,
"5130","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-15T08:30:00.000","2021-11-15T17:00:00.000","Emergency Point Repair - Restoration of road","MINOR","Carl Ave","BOTH","Mimosa St","Hyacinth Ave","Daily",,"Full","1853 Carl Ave","Hood Ave","false","DPW","Baton Rouge","WWC DPW"
"5131","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-15T07:30:00.000","2021-11-16T17:00:00.000","Sewer Repair - Supplemental Repair 21-050","MINOR","N 46th St","SOUTH","Gus Young Ave","Dead End","Daily",,"Partial","1679 N 46th St","Dead End street","false","DPW","Baton Rouge","Grady Crawford"
"5132","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-15T07:30:00.000","2021-11-17T17:00:00.000","Sewer Repairs- Supplemental 8-036, 8-037, 8-038","MINOR","South 17th St","BOTH","Lehmann St","Terrace Ave","Daily",,"Full","1245 S 17th St","Terrace Ave or Lehmann St to South 18th St","false","DPW","Baton Rouge","Grady Crawford"
"6419","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-15T07:30:00.000","2021-11-18T17:00:00.000","Sewer Repairs- Supplemental 8-036, 8-037, 8-038","MINOR","S 17th St","BOTH","Lehmann St","Terrace St","Daily","S 17th St","Full","S 17th St","Terrace Ave or Lehmann st to S 18th St",,"DPW","Baton Rouge","Grady Crawford"
"6408","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-15T07:00:00.000","2023-02-01T07:00:00.000","Bridge Replacement","MINOR","Alphonse Forbes Rd","BOTH","Alphonse Forbes Rd","Alphonse Forbes Rd","Daily","Alphonse Forbes Rd","Full","Alphonse Forbes Rd","Liberty Rd-Greenwell Springs Rd",,"DPW","Baton Rouge","Omega Foundation Services"
"4252","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-12T09:00:00.000","2021-11-12T17:00:00.000","Removing a downed tree from the west side of Perkins Road East","MINOR","Perkins Road East","SOUTH","Highland Rd","Private Driveway","Daily",,"Partial",,,"false","DPW","Baton Rouge","Landscape Maintenance"
"4250","OTHER","ROAD_CLOSED_HAZARD","2021-11-11T13:00:00.000","2021-11-11T00:00:00.000","LABI Free Enterprise Awards","MAJOR","Main Street","EAST","5th Street","6th Street","No","No","Full","NA","4th Street","false","DPW","Baton Rouge","NA"
"5133","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-11T08:30:00.000","2021-11-11T17:00:00.000","Emergency Point Repair - Restoration of road","MINOR","Glenmore Ave","BOTH","Claycut Rd","Capital Heights ave","Daily",,"Full","Glenmore Ave from Claycut Rd for 100 feet north both lanes","Ingleside Dr","false","DPW","Baton Rouge","WWC DPW"
"4253","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-10T07:30:00.000","2021-11-11T17:00:00.000","Repair-Sewer-Supplemental 9-020","MINOR","Richland Ave","BOTH","Government St","North Blvd","Daily",,"Full","Richland Avenue","North Blvd or Jefferson Hwy to East Dr","false","DPW","Baton Rouge","Grady Crawford"
"4255","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-10T07:30:00.000","2021-11-11T17:00:00.000","Street restoration- supplemental repairs 7-002 & 7-003","MINOR","Connell Street","BOTH","North Street","Main Street","Daily",,"Full","536 & 514 Connell Street","North Street or Main Street to Gottlieb Street","false","DPW","Baton Rouge","Grady Crawford"
"4256","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-10T07:30:00.000","2021-11-12T17:00:00.000","Sewer Repair- Supplemental 17-044","MINOR","Duke Street","BOTH","N 28th Street","N 30th Street","Daily",,"Full","2969 Duke Street","N 28th Street or N 30th Street to Choctaw Dr","false","DPW","Baton Rouge","Grady Crawford"
"4254","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-09T07:30:00.000","2021-11-09T17:00:00.000","Restoration of street supplemental repair 6-017","MINOR","Gov Sanders Dr","BOTH","Gov Pleasant Dr","Gov Nichols Dr","Daily",,"Partial","7035 Gov Sanders Ave (EB lane then WB lane)","Dead end streets- we will close half @ a time","false","DPW","Baton Rouge","Grady Crawford"
"4481","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-09T07:30:00.000","2021-11-09T17:00:00.000","Restoration of Street Supplemental Repair-6-017","MINOR","Gov Sanders Dr","BOTH","Governor Pleasant Dr","Governor Nichols Dr","Daily",,"Partial","7035 Gov  Sanders Dr (EB lane then WB lane)","Dead end streets- we will close half @ a time","false","DPW","Baton Rouge","Grady Crawford"
"4801","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:30:00.000","2021-11-10T17:00:00.000","Sewer Repair- Supplemental 9--009","MINOR","Steele Blvd","BOTH","North Blvd","Government St","Daily",,"Full","363 Steele Blvd","Jefferson Hwy or North Blvd to East Blvd","false","DPW","Baton Rouge","Grady Crawford"
"6095","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-09T07:30:00.000","2021-11-09T17:00:00.000","Restoration of street supplemental repair 6-017","MINOR","Gov Sanders Dr","BOTH","Gov Pleasant Dr","Gov Nichols Dr","Daily","7035 Gov Sanders Dr","Partial","7035 Gov Sanders Ave EB lane then WB lane","Dead end streets- We will close half @ a time","false","DPW","Baton Rouge","Grady Crawford"
"4808","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:00:00.000","2021-11-11T19:00:00.000","Restore pavement","MINOR","N. Eugene St","BOTH","North Blvd","N. Eugene St Split","Daily",,"Full","N Eugene St","East most southbound lane","false","DPW","Baton Rouge","Allen & Leblanc"
"4809","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:00:00.000","2021-11-12T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Ray St","BOTH","North Blvd","Hatcher Ave","Daily",,"Full","Ray St","North Blvd or Hatcher Ave","false","DPW","Baton Rouge","Allen & Leblanc"
"4804","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:00:00.000","2021-11-11T19:00:00.000","Pavement Restoration","MINOR","Main St","BOTH","Gebelin St","Gottlieb St","Daily",,"Full","Main St (between Gebelin St and Gottlieb St)","Laurel St or North St","false","DPW","Baton Rouge","Allen & Leblanc"
"4810","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:00:00.000","2021-11-12T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Maximillian St","BOTH","Europe St","Mayflower St","Daily",,"Full","Maximillian St","East Blvd or Beauregard St","false","DPW","Baton Rouge","Allen & Leblanc"
"4805","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-09T07:00:00.000","2021-11-12T19:00:00.000","Restore Asphalt Pavement","MINOR","Kernan Ave","BOTH","Main St","Laurel St","Daily",,"Full","Kernan Ave (between Main St and Laurel St)","Connell St or Acadian Thwy","false","DPW","Baton Rouge","Allen & Leblanc"
"4812","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-08T09:00:00.000","2021-11-12T17:00:00.000","Storm Drain Road Crossing - New Install","MINOR","N 16th St","BOTH","Spanish Town Rd","Gracie St","Daily",,"Full","N 16th St","N 16th St to Gayosa St then back to N 15th St","false","DPW","Baton Rouge","Highmark Construction, LLC"
"4803","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-08T07:00:00.000","2021-11-10T19:00:00.000","Restore Asphalt Pavement","MINOR","N. 26th St","BOTH","Florida St","Convention St","Daily",,"Full","N 26th Street (between Convention St and Florida St)","N Eugene St or N 25th St","false","DPW","Baton Rouge","Allen & Leblanc"
"4482","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-08T07:00:00.000","2021-11-21T19:00:00.000","Saw cut 4x8 area of roadway to locate and tie into existing service line","MINOR","Central Rd","SOUTH","Central Rd","Elm Grove Garden Dr","Daily",,"Partial","2260 Central Road","Travel in other lane still open for detour around work in progress","true","DPW","Baton Rouge","Northgate Land Development"
"4811","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-06T07:00:00.000","2021-11-06T16:00:00.000","Taking out the buckles & base failures and laying asphalt","MINOR","Mickens Rd","BOTH","Joor Rd","Lanier Dr","Daily",,"Partial","Mickens Rd from Lanier Dr to Joor Rd",,"false","DPW","Baton Rouge","DPW Street Maintenance"
"4802","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-05T08:30:00.000","2021-11-05T17:00:00.000","Emergency Point Repair","MINOR","Stephens Ave","SOUTH","Hyacinth Ave","Whitehaven St","Daily",,"Partial","1431 Stephens Avenue","Aberdeen Ave","false","DPW","Baton Rouge","WWC DPW"
"5122","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-05T07:30:00.000","2021-11-06T17:00:00.000","Restoration of  street concrete base asphalt overlay","MINOR","Madison Ave","BOTH","Plank Rd","N 26th St","Daily",,"Full","2552 Madison Ave","N 26th St or Plank Rd to Adams Ave","false","DPW","Baton Rouge","Grady Crawford"
"4832","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-05T07:00:00.000","2021-11-12T19:00:00.000","Pavement Restoration","MINOR","Laurel St","BOTH","N Acadian Thwy","Morningside Ln","Daily",,"Full","Laurel St","Main St and Florida Blvd","false","DPW","Baton Rouge","Allen & Leblanc"
"5123","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-04T07:30:00.000","2021-11-05T17:00:00.000","Sewer repair- supplemental repair 9-001","MINOR","Lovers Lane","BOTH","North Blvd","Wilshire Dr","Daily",,"Full","175 Lovers Ln","North Blvd to West Dr or Wilshire Dr to Westmoreland Dr","false","DPW","Baton Rouge","Grady Crawford"
"4827","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-04T07:30:00.000","2021-11-04T17:00:00.000","Restoration of street","MINOR","Woodcliff Dr","BOTH","Fairhaven Dr","Goodwood Blvd","Daily",,"Full","825 Woodcliff Dr",,"false","DPW","Baton Rouge","Grady Crawford"
"4830","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-04T07:00:00.000","2021-11-09T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Kernan Ave","BOTH","Florida St","Laurel St","Daily",,"Full","Kernan Ave","Connell St or Acadian Thwy","false","DPW","Baton Rouge","Allen & Leblanc"
"4829","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-04T07:00:00.000","2021-11-05T19:00:00.000","Pavement Restoration","MINOR","Atkinson St","BOTH","Convention St","Florida St","Daily",,"Full","Atkinson St","N Eugene St or Gottlieb St","false","DPW","Baton Rouge","Allen & Leblanc"
"4828","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-03T08:30:00.000","2021-11-03T17:00:00.000","Emergency Point Repair","MINOR","Croydon Ave","BOTH","Winthrop Ave","Ship Dr","Daily",,"Full","290 Croydon Ave","Tupello St","false","DPW","Baton Rouge","WWC DPW"
"4831","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-11-03T07:30:00.000","2021-11-05T17:00:00.000","Restoration of roadway- EPR repair 1-1098","MINOR","Charmaine Ave","BOTH","Lasalle Ave","Charmaine Ave","Daily",,"Full","1466 Charmaine Ave",,"false","DPW","Baton Rouge","Grady Crawford"
"4826","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-11-01T08:30:00.000","2021-11-04T10:30:00.000","Survey of underground drainage structures. 17 sites in SB direction, 4 sites in NB direction","MINOR","Lee Dr","BOTH","Tupello St","Highland Rd","Daily",,"Partial","Lee Dr from Highland Rd to Tupello St",,"false","DPW","Baton Rouge","Civil Design & Construction Inc"
