"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"S16638500028","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1031200","VODKA FLAVORED","260","Diageo Americas","40256","Smirnoff Cinna-Sugar Twist","12","750","8.25","12.38","12","148.56","9.00","2.38"
"S16629600082","2014-01-02T00:00:00.000","3920","Smokin' Joe's #11 Tobacco and Liquor","1606 CAMANCHE AVE","CLINTON","52732","POINT (-90.204748 41.827845)","23","Clinton","1081500","ROCK & RYE","55","Sazerac North America","85796","Mr. Boston Rock & Rye","12","750","4.93","7.39","1","7.39","0.75","0.20"
"S16633300001","2014-01-02T00:00:00.000","3773","Benz Distributing","501 7TH AVE SE","CEDAR RAPIDS","52401","POINT (-91.659875 41.97574)","57","Linn","1062310","SPICED RUM","260","Diageo Americas","43337","Captain Morgan Spiced Rum","12","1000","11.75","17.62","72","1268.64","72.00","19.02"
"S16630700027","2014-01-02T00:00:00.000","2561","Hy-Vee Food Store / Fleur / DSM","4605 FLEUR DRIVE","DES MOINES","50321","POINT (-93.64494300000001 41.542748)","77","Polk","1081305","APPLE SCHNAPPS","65","Jim Beam Brands","82606","Dekuyper Sour Apple Pucker","12","750","6.30","9.45","12","113.40","9.00","2.38"
"S16640900132","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1081390","IMPORTED SCHNAPPS","260","Diageo Americas","65066","Goldschlager Cinnamon Schnapps","12","750","12.75","19.13","12","229.56","9.00","2.38"
"S16641300018","2014-01-02T00:00:00.000","4138","Fareway Stores #657 / Indianola","1309 W 2ND","INDIANOLA","50125","POINT (-93.579252 41.356616)","91","Warren","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis","81206","Paramount Peppermint Schnapps","12","750","3.71","5.57","3","16.71","2.25","0.59"
"S16640300024","2014-01-02T00:00:00.000","4344","Spirits / Grimes","109 EAST 1ST ST STE B","GRIMES","50111","POINT (-93.793827 41.68840000000001)","77","Polk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19226","Knob Creek","6","750","20.47","30.71","1","30.71","0.75","0.20"
"S16636800003","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1012200","SCOTCH WHISKIES","260","Diageo Americas","5347","Johnnie Walker Red Label Scotch","12","1000","17.25","25.87","12","310.44","12.00","3.17"
"S16638500019","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1031080","VODKA 80 PROOF","301","Fifth Generation Inc.","38176","Titos Vodka","12","750","9.65","14.48","24","347.52","18.00","4.76"
"S16629300018","2014-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 LOGAN AVE","WATERLOO","50703","POINT (-92.337583 42.530476)","07","Black Hawk","1062310","SPICED RUM","260","Diageo Americas","43336","Captain Morgan Original Spiced","12","750","8.25","12.62","24","302.88","18.00","4.76"
"S16626600007","2014-01-02T00:00:00.000","3847","Logan Ave Convenience Store","735 LOGAN AVE","WATERLOO","50703","POINT (-92.337744 42.510453)","07","Black Hawk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32233","Seagrams Extra Dry Gin","48","200","0.97","1.46","144","210.24","28.80","7.61"
"S16626600003","2014-01-02T00:00:00.000","3847","Logan Ave Convenience Store","735 LOGAN AVE","WATERLOO","50703","POINT (-92.337744 42.510453)","07","Black Hawk","1011100","BLENDED WHISKIES","65","Jim Beam Brands","22786","Beam's 8 Star Bl Whiskey","12","750","3.46","5.19","12","62.28","9.00","2.38"
"S16635000028","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64867","Fireball Cinnamon Whiskey","12","1000","11.34","17.01","12","204.12","12.00","3.17"
"S16636500028","2014-01-02T00:00:00.000","4190","Fareway Stores #888 / Jefferson","1207 N ELM ST","JEFFERSON","50129","POINT (-94.377667 42.026833)","37","Greene","1011100","BLENDED WHISKIES","260","Diageo Americas","27554","Seagrams Seven Crown Dark Honey","12","750","8.18","12.27","6","73.62","4.50","1.19"
"S16635100050","2014-01-02T00:00:00.000","2595","Hy-Vee Wine and Spirits / Denison","1620  4TH AVE, SOUTH","DENISON","51442","POINT (-95.348601 42.012395)","24","Crawford","1032080","IMPORTED VODKA","35","Bacardi U.S.A., Inc.","34359","Grey Goose Vodka","12","200","4.86","7.29","1","7.29","0.20","0.05"
"S16637500187","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1032200","IMPORTED VODKA - MISC","260","Diageo Americas","64716","Ciroc Peach","12","750","18.75","28.12","3","84.36","2.25","0.59"
"S16635800068","2014-01-02T00:00:00.000","4349","Southside Food Mart","1101 ARMY POST RD","DES MOINES","50315","POINT (-93.628783 41.526511)","77","Polk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19476","Maker's Mark","12","750","16.79","25.19","2","50.38","1.50","0.40"
"S16623700027","2014-01-02T00:00:00.000","3769","Wal-Mart 0753 / Cedar Fall","525 BRANDILYNN BLVD","CEDAR FALLS","50613","POINT (-92.440394 42.485042)","07","Black Hawk","1081305","APPLE SCHNAPPS","65","Jim Beam Brands","82606","Dekuyper Sour Apple Pucker","12","750","6.30","9.45","12","113.40","9.00","2.38"
"S16637500018","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1031080","VODKA 80 PROOF","434","Luxco-St Louis","36307","Hawkeye Vodka","12","1000","3.96","5.94","12","71.28","12.00","3.17"
"S16617900025","2014-01-02T00:00:00.000","2846","CVS Pharmacy #8443 / Cedar Rapids","3419 16th AVE SW","CEDAR RAPIDS","52404","POINT (-91.716615 41.963516)","57","Linn","1012100","CANADIAN WHISKIES","260","Diageo Americas","11366","Crown Royal Special Reserve","12","750","24.50","36.74","3","110.22","2.25","0.59"
"S16627900042","2014-01-02T00:00:00.000","2551","Hy-Vee Food Store / Chariton","2001 WEST COURT","CHARITON","50049",,"59","Lucas","1081200","CREAM LIQUEURS","461","Campari(skyy)","68126","Carolan's Irish Cream Liqueur","12","750","7.70","11.55","12","138.60","9.00","2.38"
"S16623000016","2014-01-02T00:00:00.000","4642","Liquor and Tobacco Outlet / Univ Ave","2844 UNIVERSITY AVE","WATERLOO","50701","POINT (-92.382928 42.498321)","07","Black Hawk","1011500","STRAIGHT RYE WHISKIES","255","Wilson Daniels Ltd.","27102","Templeton Rye","6","750","18.09","27.14","6","162.84","4.50","1.19"
"S16633900013","2014-01-02T00:00:00.000","3678","Smoke Shop, The","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597011 41.570844)","77","Polk","1031080","VODKA 80 PROOF","421","Sazerac Co., Inc.","36978","Nikolai Vodka","6","1750","6.92","10.38","12","124.56","21.00","5.55"
"S16631800001","2014-01-02T00:00:00.000","3437","Scott's Foods","1120 SUNSET DRIVE","NORWALK","50211","POINT (-93.67803700000002 41.479944)","91","Warren","1062310","SPICED RUM","260","Diageo Americas","43334","Captain Morgan Spiced Rum","24","375","5.00","7.50","24","180.00","9.00","2.38"
"S16630500100","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1011100","BLENDED WHISKIES","65","Jim Beam Brands","24454","Kessler Blend Whiskey","24","375","3.10","4.65","1","4.65","0.38","0.10"
"S16635000040","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1051100","APRICOT BRANDIES","434","Luxco-St Louis","54447","Paramount Apricot Flavored Brandy","12","1000","6.53","9.80","12","117.60","12.00","3.17"
"S16628700050","2014-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1ST AVE","IOWA CITY","52240",,"52","Johnson","1031080","VODKA 80 PROOF","255","Wilson Daniels Ltd.","37886","Seagrams Vodka","12","750","5.38","8.07","12","96.84","9.00","2.38"
"S16636500024","2014-01-02T00:00:00.000","4190","Fareway Stores #888 / Jefferson","1207 N ELM ST","JEFFERSON","50129","POINT (-94.377667 42.026833)","37","Greene","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11586","Black Velvet Reserve","12","750","6.75","10.12","3","30.36","2.25","0.59"
"S16637500184","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA, Inc.","48106","Hennessy Vs Cognac","12","750","17.99","26.99","3","80.97","2.25","0.59"
"S16624200010","2014-01-02T00:00:00.000","4001","Wal-Mart 1787 / Carroll","2014 KITTY HAWK AVE","CARROLL","51401","POINT (-94.893501 42.081312)","14","Carroll","1031080","VODKA 80 PROOF","380","Phillips Beverage Company","37348","Phillips Vodka","6","1750","7.60","11.40","6","68.40","10.50","2.77"
"S16635000067","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1071100","AMERICAN COCKTAILS","395","Proximo","58872","Jose Cuervo Authentic Light Margarita Lime","6","1750","8.20","12.30","6","73.80","10.50","2.77"
"S16636800165","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1032200","IMPORTED VODKA - MISC","434","Luxco-St Louis","34702","Pearl Pomegranate Vodka","12","750","7.86","11.79","2","23.58","1.50","0.40"
"S16638100088","2014-01-02T00:00:00.000","2627","Hy-Vee Wine and Spirits #1","3424 MARTIN LUTHER KING JR PKW","DES MOINES","50310","POINT (-93.65129 41.626668)","77","Polk","1081030","COFFEE LIQUEURS","434","Luxco-St Louis","72816","Caffe Lolita Coffee Liqueur","12","750","5.00","7.50","4","30.00","3.00","0.79"
"S16626000017","2014-01-02T00:00:00.000","4900","Kwik Stop 4 / Waterloo","515 BROADWAY ST","WATERLOO","50703","POINT (-92.345106 42.510792)","07","Black Hawk","1051120","CHERRY BRANDIES","434","Luxco-St Louis","55246","Arrow Wild Cherry Flav Brandy","12","750","5.38","8.06","2","16.12","1.50","0.40"
"S16629300056","2014-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 LOGAN AVE","WATERLOO","50703","POINT (-92.337583 42.530476)","07","Black Hawk","1032200","IMPORTED VODKA - MISC","65","Jim Beam Brands","35626","Pinnacle Whipped","12","750","7.88","11.82","2","23.64","1.50","0.40"
"S16632000173","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1062300","FLAVORED RUM","65","Jim Beam Brands","44476","Cruzan Coconut Rum","12","750","6.83","10.25","2","20.50","1.50","0.40"
"S16630500170","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1062300","FLAVORED RUM","35","Bacardi U.S.A., Inc.","43198","Bacardi Torched Cherry","12","1000","10.24","15.35","12","184.20","12.00","3.17"
"S16631500010","2014-01-02T00:00:00.000","2665","Hy-Vee / Waukee","1005 E HICKMAN RD","WAUKEE","50263","POINT (-93.854477 41.615059)","25","Dallas","1062310","SPICED RUM","260","Diageo Americas","43336","Captain Morgan Original Spiced","12","750","8.25","12.62","12","151.44","9.00","2.38"
"S16635100020","2014-01-02T00:00:00.000","2595","Hy-Vee Wine and Spirits / Denison","1620  4TH AVE, SOUTH","DENISON","51442","POINT (-95.348601 42.012395)","24","Crawford","1022100","TEQUILA","260","Diageo Americas","89175","Don Julio Anejo Tequila","6","750","32.00","48.00","6","288.00","4.50","1.19"
"S16642700019","2014-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","DES MOINES","50317","POINT (-93.570489 41.607817)","77","Polk","1062310","SPICED RUM","240","WILLIAM GRANT AND SONS, INC.","45886","Sailor Jerry Spiced Navy Rum","12","750","9.07","13.61","2","27.22","1.50","0.40"
"S16630800009","2014-01-02T00:00:00.000","4380","Kum & Go #254 / West Branch","620 S DOWNEY ST","WEST BRANCH","52358","POINT (-91.346676 41.668271)","16","Cedar","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11788","Black Velvet","6","1750","10.45","15.67","6","94.02","10.50","2.77"
"S16637600053","2014-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N JEFFERSON","INDIANOLA","50125",,"91","Warren","1031080","VODKA 80 PROOF","380","Phillips Beverage Company","37348","Phillips Vodka","6","1750","7.60","11.40","6","68.40","10.50","2.77"
"S16616900019","2014-01-02T00:00:00.000","3565","Hartig Drug Store #10","701 MORMON TREK BLVD","IOWA CITY","52246","POINT (-91.574025 41.651984)","52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19061","Jim Beam Mini","12","500","6.83","10.24","1","10.24","0.50","0.13"
"S16637800017","2014-01-02T00:00:00.000","3831","The Market Of Madrid","301 ANNEX RD","MADRID","50156","POINT (-93.815365 41.87894000000001)","08","Boone","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A., Inc.","28236","Bombay Sapphire Gin","12","750","13.64","20.46","1","20.46","0.75","0.20"
"S16616600062","2014-01-02T00:00:00.000","4481","THE LIQUOR HOUSE","425 GILBERT ST","IOWA CITY","52240","POINT (-91.530225 41.656031)","52","Johnson","1031100","100 PROOF VODKA","434","Luxco-St Louis","36301","Hawkeye Vodka 80 Prf Mini","12","500","3.73","5.59","1","5.59","0.50","0.13"
"S16631600013","2014-01-02T00:00:00.000","4622","Quik Trip #544 / SE 14th DM","3941, SE 14th ST","DES MOINES","50320","POINT (-93.596748 41.548497)","77","Polk","1062310","SPICED RUM","260","Diageo Americas","43331","Captain Morgan Spiced Rum Mini","12","500","5.50","8.25","2","16.50","1.00","0.26"
"S16640300016","2014-01-02T00:00:00.000","4344","Spirits / Grimes","109 EAST 1ST ST STE B","GRIMES","50111","POINT (-93.793827 41.68840000000001)","77","Polk","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11588","Black Velvet Reserve","6","1750","12.99","19.48","1","19.48","1.75","0.46"
"S16638100097","2014-01-02T00:00:00.000","2627","Hy-Vee Wine and Spirits #1","3424 MARTIN LUTHER KING JR PKW","DES MOINES","50310","POINT (-93.65129 41.626668)","77","Polk","1031200","VODKA FLAVORED","380","Phillips Beverage Company","40229","UV Sriracha","12","750","6.50","9.75","1","9.75","0.75","0.20"
"S16640900067","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1032200","IMPORTED VODKA - MISC","267","Imperial Brands, Inc.","35456","Sobieski Cytron","12","750","5.70","8.55","12","102.60","9.00","2.38"
"S16623900001","2014-01-02T00:00:00.000","3647","Wal-Mart 2889 / Clinton","2715 SOUTH 25TH ST","CLINTON","52732","POINT (-90.245005 41.818874)","23","Clinton","1011100","BLENDED WHISKIES","297","Laird And Company","23828","Five Star","6","1750","7.46","11.19","6","67.14","10.50","2.77"
"S16639700074","2014-01-02T00:00:00.000","3925","Johncy's Liquor Store Inc","585 HWY 965 S  STE E","NORTH LIBERTY","52317","POINT (-91.60761 41.738129)","48","Iowa","1012300","IRISH WHISKIES","240","WILLIAM GRANT AND SONS, INC.","15940","Tullamore Dew Irish Whisky","12","750","13.60","20.39","3","61.17","2.25","0.59"
"S16626200223","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols","42699","Malibu Mango Rum","12","750","7.50","11.24","6","67.44","4.50","1.19"
"S16625500051","2014-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1ST ST","IOWA CITY","52245","POINT (-91.528105 42.207428)","52","Johnson","1012100","CANADIAN WHISKIES","260","Diageo Americas","11293","Crown Royal Canadian Whisky","48","200","4.71","7.07","2","14.14","0.40","0.11"
"S16627400050","2014-01-02T00:00:00.000","2953","Dahl's / E. Euclid","1320 E. EUCLID","DES MOINES","50316","POINT (-93.602851 41.627778)","77","Polk","1022100","TEQUILA","395","Proximo","89196","Jose Cuervo Especial Reposado Tequila","12","750","10.49","15.73","2","31.46","1.50","0.40"
"S16631600005","2014-01-02T00:00:00.000","4622","Quik Trip #544 / SE 14th DM","3941, SE 14th ST","DES MOINES","50320","POINT (-93.596748 41.548497)","77","Polk","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11774","Black Velvet","24","375","3.07","4.60","24","110.40","9.00","2.38"
"S16632700011","2014-01-02T00:00:00.000","4385","Kum & Go #43 / New Virginia","1453 CO HWY G76","NEW VIRGINIA","50210",,"91","Warren","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis","81206","Paramount Peppermint Schnapps","12","750","3.71","5.57","12","66.84","9.00","2.38"
"S16641200001","2014-01-02T00:00:00.000","2626","Hy-Vee Drugstore / University / DSM","4100 UNIVERSITY AVE","DES MOINES","50311","POINT (-93.673222 41.600361)","77","Polk","1032080","IMPORTED VODKA","35","Bacardi U.S.A., Inc.","34433","Grey Goose Vodka","12","750","18.49","27.74","12","332.88","9.00","2.38"
"S16617600035","2014-01-02T00:00:00.000","2955","Dahl's / Beaver","1819 BEAVER","DES MOINES","50310","POINT (-93.672695 41.610525)","77","Polk","1081200","CREAM LIQUEURS","330","Gemini Spirits","80456","Ryan's Cream Liqueur","12","750","6.70","10.05","12","120.60","9.00","2.38"
"S16638800128","2014-01-02T00:00:00.000","2599","Hy-Vee Wine and Spirits / Coralville","1914 8TH STREET","CORALVILLE","52241","POINT (-91.590715 41.682013)","52","Johnson","1022100","TEQUILA","65","Jim Beam Brands","89796","Sauza Conmemorativo","12","750","14.17","21.25","12","255.00","9.00","2.38"
"S16616100016","2014-01-02T00:00:00.000","4075","Ali's West Side Liquor","919 W 5TH ST","WATERLOO","50701",,"07","Black Hawk","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11774","Black Velvet","24","375","3.07","4.60","24","110.40","9.00","2.38"
"S16632600109","2014-01-02T00:00:00.000","2527","Hy-Vee Food Store #5 / Des Moines","1107 SE ARMY POST RD","DES MOINES","50315","POINT (-93.602372 41.526289)","77","Polk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","260","Diageo Americas","66636","Romana Sambuca Italian Liquore","12","750","13.00","19.49","2","38.98","1.50","0.40"
"S16622700061","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","492","Western Spirits Beverage Co. LLC","19436","Lexington","6","750","14.54","21.81","6","130.86","4.50","1.19"
"S16616900031","2014-01-02T00:00:00.000","3565","Hartig Drug Store #10","701 MORMON TREK BLVD","IOWA CITY","52246","POINT (-91.574025 41.651984)","52","Johnson","1012200","SCOTCH WHISKIES","55","Sazerac North America","8825","Lauder's Scotch Traveler","12","750","5.13","7.69","3","23.07","2.25","0.59"
