"levy_authority_code","levy_authority_name","fiscal_year","urban_renewal_area_number","debt_title","debt_type","principal_remaining_prior_to_yearly_pymt","interest_remaining_prior_to_yearly_pymt","annual_appropriation","fiscal_year_debt_was_incurred","fiscal_year_debt_will_be_paid_in_full","coordinates"
"06G044","VINTON","2019","6024","Anderson 2nd Subdivision Sewer","Rebates","9000","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","Betterton Clinic Development Assistance","Rebates","0","0","NO","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","YES","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","West 5th St LMI","Other Debt","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","Anderson 2nd Subdivision Sewer","Rebates","33500","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Betterton Clinic Development Assistance","Rebates","0","0","NO","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","West 13th St Watermain","Internal Loans","15000","1562","YES","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","West 13th St Watermain","Internal Loans","0","0","YES","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","YES","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Westridge Streets and Sewer","Internal Loans","12000","0","YES","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","West 5th St LMI","Other Debt","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","TIF Advance Interest","Internal Loans","9000","0","NO","2013-09-01T00:00:00.000","2017","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","TIF Advance Interest","Internal Loans","0","0","NO","2013-09-01T00:00:00.000","2017","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","Hotel Economic Development Incentive","Internal Loans","33500","0","YES","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2020","6024","West 11 St. Extension","Internal Loans","0","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","Hotel Economic Development Incentive","Internal Loans","0","0","YES","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2019","6024","West 11 St. Extension","Internal Loans","12000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G045","WALFORD","2012","6002","2004 G.O. Bonds","General Obligation Bonds/Notes","277685","28110","NO","2004-11-17T00:00:00.000","2024","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2012","6002","2003 G.O. Bonds","General Obligation Bonds/Notes","1274753","118515","NO","2003-08-07T00:00:00.000","2023","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2013","6002","Schrader Excavating Agreement","Rebates","25000","0","NO","2010-04-12T00:00:00.000","2015","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2014","6002","Schrader Excavating Agreement","Rebates","22692","0","NO","2010-04-12T00:00:00.000","2015","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2017","6002","KEG Properties","Rebates","49374","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2016","6002","KEG Properties","Rebates","52000","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2016","57048","KEG Properties LLC","Rebates","0","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2015","6002","Schrader Excavating Agreement","Rebates","5722","0","NO","2010-04-12T00:00:00.000","2015","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2013","6002","2003 G.O. Bonds","General Obligation Bonds/Notes","1255000","18825","NO","2003-08-07T00:00:00.000","2023","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2017","57048","KEG Properties LLC","Rebates","0","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2015","57048","KEG Properties LLC","Rebates","52000","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2014","6002","2003 G.O. Bonds","General Obligation Bonds/Notes","157000","2355","NO","2003-08-07T00:00:00.000","2023","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2018","57048","KEG Properties LLC","Rebates","46748","0","1","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2012","6002","Wal-View Development Rebate","Rebates","60715","0","NO","2001-02-12T00:00:00.000","2012","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2013","6002","2004 G.O. Bonds","General Obligation Bonds/Notes","273000","4095","NO","2004-11-17T00:00:00.000","2024","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2014","6002","2004 G.O. Bonds","General Obligation Bonds/Notes","0","0","NO","2004-11-17T00:00:00.000","2024","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2021","57048","KEG Properties LLC","Rebates","5492","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2020","57048","Legal Fees","Internal Loans","1287","0","NO","2015-05-19T00:00:00.000","2020","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2019","57048","KEG Properties LLC","Rebates","4359","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"06G045","WALFORD","2020","57048","KEG Properties LLC","Rebates","38552","0","YES","2015-05-19T00:00:00.000","2022","POINT (-91.8346236 41.8783375)"
"07G046","CEDAR FALLS","2015","7019","General Fund","Internal Loans","0","0","NO","2013-11-25T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7039","Bond Fund","Internal Loans","2204286","0","NO","2012-12-08T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","General Fund","Internal Loans","27754","0","NO","2013-11-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Gas","Internal Loans","57848","0","NO","2012-11-26T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","Sewer Fund","Internal Loans","696794","0","0","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","CFU-Electric Generation","Internal Loans","10226298","0","NO","2013-11-23T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Aerial Services","Rebates","100649","0","YES","2009-04-13T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7041","CFU Loan","Internal Loans","211381","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Universal Industries","Rebates","28800","0","YES","2012-04-07T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","CFU-Electric Utility","Internal Loans","558333","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","CFU-Gas Utility","Internal Loans","127083","0","NO","2003-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","Sewer Fund","Internal Loans","3755033","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","CFU-Gas Utility","Internal Loans","74823","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","General Fund","Internal Loans","91566","0","0","2014-11-17T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Principal Life Insurance","Rebates","428871","0","YES","2011-07-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7039","Staff Costs Repayment","Internal Loans","12996","0","NO","2014-11-17T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","CFU-Electric Utility","Internal Loans","720618","0","0","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Golden Retriever","Rebates","80569","0","YES","2003-08-11T00:00:00.000","2013","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","CFU-Water Utility","Internal Loans","196288","0","NO","2011-11-28T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7039","Water Mains","Internal Loans","0","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Principal Life Insurance","Rebates","184370","0","1","2011-07-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","Sewer Fund","Internal Loans","244967","0","NO","2011-11-28T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","Bond Fund","Internal Loans","41154","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7042","Legal Fees","Internal Loans","8159","0","NO","2011-11-28T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Reel Deal","Rebates","300820","0","YES","2008-09-20T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7042","Legal Fees","Internal Loans","0","0","NO","2013-08-28T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Aerial Services","Rebates","63525","0","YES","2009-04-11T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7042","Legal Fees","Internal Loans","174","0","0","2016-06-28T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","CFU-Electric Utility","Internal Loans","1010023","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Aerial Services","Rebates","46806","0","1","2009-04-11T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","Bond Fund","Internal Loans","36595","0","NO","2012-11-26T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Sewer Fund","Internal Loans","0","0","NO","2014-11-17T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","CFU-Electric Utility-Generation","Internal Loans","18481226","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Target Corporation","Rebates","443298","0","YES","2012-12-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","CFU-Communication Utility","Internal Loans","242096","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7039","Water Mains","Internal Loans","4748","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Sewer Fund","Internal Loans","0","0","NO","2014-11-17T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Universal Industries","Rebates","4800","0","YES","2012-04-07T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","Bond Fund","Internal Loans","14342","0","NO","2012-11-26T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7039","Staff Costs Repayment","Internal Loans","4877","0","NO","2014-11-17T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","CFU-Electric Utility-Generation","Internal Loans","17409355","0","NO","2008-11-11T00:00:00.000","2022","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU-Loan - Water","Internal Loans","5631","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","Bond Fund","Internal Loans","21406","0","NO","2012-11-26T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","CFU-Electric Utility","Internal Loans","2780529","0","NO","2008-11-11T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Realty Income Properties 8","Rebates","432000","0","YES","2012-08-13T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","Bond Fund","Internal Loans","329502","0","NO","2010-11-22T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Staff Costs Repayment","Internal Loans","3106","0","0","2014-11-17T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","CFU-Electric Utility","Internal Loans","589142","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7039","Water Mains","Internal Loans","4748","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","Sewer Fund","Internal Loans","555033","0","NO","2011-11-28T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7042","Legal Fees","Internal Loans","5658","0","NO","2015-04-20T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7041","Bond Fund Loan","Internal Loans","687797","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","Bond Fund","Internal Loans","10152","0","NO","2012-11-26T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","CFU-Gas Utility","Internal Loans","13502","0","0","2003-11-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","CFU-Communication Utility","Internal Loans","178926","0","NO","2012-11-26T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","General Fund","Internal Loans","112053","0","NO","2014-11-17T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","2010 Refunding Bonds","General Obligation Bonds/Notes","523721","21366","NO","2010-04-01T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7042","Legal Fees","Internal Loans","6539","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Street Repair Fund","Internal Loans","869310","0","NO","2015-02-16T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Target Corporation","Rebates","465000","0","YES","2012-12-24T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","CFU-Gas Utility","Internal Loans","127083","0","NO","2003-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Street Repair Fund","Internal Loans","284599","0","0","2015-02-16T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7042","Legal Fees","Internal Loans","5484","0","NO","2015-04-20T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Northern 2009 GO Bonds","General Obligation Bonds/Notes","1330000","389191","NO","2009-11-21T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Target Corporation","Rebates","455878","0","YES","2012-12-24T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","CFU-Communication Utility","Internal Loans","227871","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","CFU-Communication Utility","Internal Loans","511435","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7039","Legal Fee Repayment","Internal Loans","3001","0","NO","2010-11-22T00:00:00.000","2012","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","Bond Fund","Internal Loans","488283","0","NO","2012-11-26T00:00:00.000","2013","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","CFU-Electric Utility-Generation","Internal Loans","12266222","0","0","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7042","Legal Fees","Internal Loans","6539","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Electrical","Internal Loans","26875","0","NO","2012-11-26T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Target Corporation","Rebates","142420","0","1","2012-12-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","CFU-Gas Utility","Internal Loans","337434","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Water Mains","Internal Loans","0","0","0","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Aerial Services","Rebates","49322","0","YES","2009-04-11T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Northern Bond Fund","Internal Loans","1837377","0","NO","2010-05-22T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","CFU-Electric Utility-Generation","Internal Loans","15806822","0","NO","2008-11-11T00:00:00.000","2022","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","General Fund","Internal Loans","4093","0","NO","2011-11-28T00:00:00.000","2012","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7042","Legal Fees","Internal Loans","1295","0","NO","2013-08-28T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7041","2009 GO Bonds","General Obligation Bonds/Notes","1560000","534273","NO","2009-11-23T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Target Corporation","Rebates","1555000","0","YES","2012-12-26T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Target Corporation","Rebates","142420","0","YES","2012-12-24T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","2010 Refunding Bonds","General Obligation Bonds/Notes","1028147","100690","NO","2010-04-01T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","CFU-Electric Utility","Internal Loans","3079422","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Sewer Fund","Internal Loans","4500000","0","0","2014-11-17T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Gas Mains","Internal Loans","49633","0","0","2015-09-21T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","CFU-Communication Utility","Internal Loans","161904","0","NO","2012-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Bond Fund","Internal Loans","1788197","0","NO","2012-11-08T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","CFU-Electric Utility","Internal Loans","14047952","0","NO","2009-11-24T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","CFU-Gas Utility","Internal Loans","28817","0","NO","2003-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7039","Legal Fee Repayment","Internal Loans","20540","0","NO","2012-12-08T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7042","Legal Fees","Internal Loans","0","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","CFU-Communication Utility","Internal Loans","103592","0","NO","2012-11-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","General Fund","Internal Loans","66203","0","NO","2014-11-17T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Gas","Internal Loans","95781","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","FEMA Fund","Internal Loans","1805245","0","NO","2011-11-28T00:00:00.000","2013","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","CFU-Electric Utility","Internal Loans","133472","0","0","2012-11-26T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Universal Industries","Rebates","48000","0","YES","2012-04-09T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","CFU-Gas Utility","Internal Loans","123096","0","NO","2003-11-24T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","CFU-Water Utility","Internal Loans","178542","0","NO","2011-11-28T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","CFU-Gas Utility","Internal Loans","39107","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Northern Bond Fund","Internal Loans","0","0","NO","2010-05-22T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Northern 2009 GO Bonds","General Obligation Bonds/Notes","1560000","534273","NO","2009-11-21T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","CFU-Gas Utility","Internal Loans","221933","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","Bond Fund","Internal Loans","15682","0","NO","2013-11-23T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7039","Water Mains","Internal Loans","0","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","CFU-Electric Utility","Internal Loans","381708","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","CFU-Communication Utility","Internal Loans","10162","0","0","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Electrical","Internal Loans","105205","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Bond Fund","Internal Loans","305541","0","0","2012-12-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","Street Repair Fund","Internal Loans","172948","0","NO","2010-11-22T00:00:00.000","2012","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","CFU-Communication Utility","Internal Loans","139796","0","NO","2012-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7039","Legal Fee Repayment","Internal Loans","11875","0","NO","2012-12-08T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","CFU-Electric Utility","Internal Loans","1334795","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Principal Life Insurance","Rebates","278786","0","YES","2011-07-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7039","Gas Mains","Internal Loans","29952","0","NO","2015-09-21T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","CFU-Water Utility","Internal Loans","35412","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7042","Legal Fees","Internal Loans","8159","0","NO","2011-11-28T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7042","Staff Administrative Costs","Internal Loans","7462","0","NO","2015-11-16T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
