"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-16694900003","2019-01-02T00:00:00.000","5492","Heartland Market","319 Court St","Rockwell City","50579","POINT (-94.632453 42.394636)","13","CALHOUN","1032100","Imported Vodkas","370","PERNOD RICARD USA","34007","Absolut Swedish Vodka 80prf","12","1000","14.99","22.49","3","67.47","3.00","0.79"
"INV-16698400017","2019-01-02T00:00:00.000","2661","Hy-Vee Food Store / Sheldon","1989 Park St","Sheldon","51201","POINT (-95.831721 43.186038)","71","OBRIEN","1031100","American Vodkas","322","Prestige Wine & Spirits Group","37147","Opulent Vodka","12","750","8.50","12.75","3","38.25","2.25","0.59"
"INV-16683800002","2019-01-02T00:00:00.000","5460","Smokin Joe's # 6 Tobacco and Liquor Outlet","2411 2nd St Ste 4","Coralville","52241","POINT (-91.599549 41.68363)","52","JOHNSON","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","86881","Southern Comfort Mini","10","600","5.65","8.48","2","16.96","1.20","0.31"
"INV-16685400091","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1081300","American Cordials & Liqueur","434","LUXCO INC","78616","Arrow Creme de Cacao White","12","750","4.74","7.11","12","85.32","9.00","2.37"
"INV-16684300049","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1031100","American Vodkas","055","SAZERAC NORTH AMERICA","35944","Fleischmann's Royal Vodka","24","375","1.74","2.61","24","62.64","9.00","2.37"
"INV-16677300006","2019-01-02T00:00:00.000","4361","Quik Trip #538 / NW 2nd / DSM","4575 NW 2nd","Des Moines","50313","POINT (-93.619906 41.643664)","77","POLK","1062400","Spiced Rum","260","DIAGEO AMERICAS","43333","Captain Morgan Spiced Rum Pet","48","200","2.75","4.13","18","74.34","3.60","0.95"
"INV-16688200034","2019-01-02T00:00:00.000","5341","JJ's on Johnson","235 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715929 41.974231)","57","LINN","1031100","American Vodkas","260","DIAGEO AMERICAS","37998","Smirnoff 80prf","6","1750","14.75","22.13","2","44.26","3.50","0.92"
"INV-16688600032","2019-01-02T00:00:00.000","4634","Kwik Shop #565 / Cedar Rapids","4201, Center Point Rd NE","Cedar Rapids","52402","POINT (-91.665659 42.021931)","57","LINN","1011100","Blended Whiskies","297","Laird & Company","23626","Five Star PET","12","750","3.50","5.25","6","31.50","4.50","1.18"
"INV-16695900005","2019-01-02T00:00:00.000","3769","Wal-Mart 0753 / Cedar Fall","525 Brandilynn Blvd","Cedar Falls","50613","POINT (-92.440394 42.485042)","7","BLACK HAWK","1011100","Blended Whiskies","065","Jim Beam Brands","24458","Kessler Blend Whiskey","6","1750","11.00","16.50","6","99.00","10.50","2.77"
"INV-16689400023","2019-01-02T00:00:00.000","3625","Wal-Mart 0892 / Ankeny","1002 SE National Dr","Ankeny","50021","POINT (-93.582348 41.70486400000001)","77","POLK","1062500","Flavored Rum","370","PERNOD RICARD USA","42716","Malibu Coconut Rum","12","750","7.49","11.24","12","134.88","9.00","2.37"
"INV-16684500005","2019-01-02T00:00:00.000","3944","Sam's Club 4973 / Dubuque","4400 Asbury Rd","Dubuque","52002","POINT (-90.737821 42.515289)","31","DUBUQUE","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","11297","Crown Royal","12","1000","18.89","28.34","144","4080.96","144.00","38.04"
"INV-16693400017","2019-01-02T00:00:00.000","5635","Brew, Gas, Coffee, Spirit, Cigaratte","404  11th St","Correctionville","51016","POINT (-95.785271 42.482223)","97","WOODBURY","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11773","Black Velvet","48","200","1.56","2.34","48","112.32","9.60","2.53"
"INV-16685700033","2019-01-02T00:00:00.000","2465","Sid's Beverage Shop","2727 Dodge St","Dubuque","52003","POINT (-90.705328 42.491862)","31","DUBUQUE","1031100","American Vodkas","055","SAZERAC NORTH AMERICA","35947","Fleischmann's Royal Vodka","12","1000","3.50","5.25","12","72.00","12.00","3.17"
"INV-16698600065","2019-01-02T00:00:00.000","5423","Stammer Liquor Corp","615 2nd Ave","Sheldon","51201","POINT (-95.854899 43.184242)","71","OBRIEN","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","86885","Southern Comfort PET","12","750","10.33","15.50","12","186.00","9.00","2.37"
"INV-16685700022","2019-01-02T00:00:00.000","2465","Sid's Beverage Shop","2727 Dodge St","Dubuque","52003","POINT (-90.705328 42.491862)","31","DUBUQUE","1031100","American Vodkas","260","DIAGEO AMERICAS","40926","Smirnoff Silver 90prf","12","750","8.25","12.38","1","12.38","0.75","0.19"
"INV-16682500046","2019-01-02T00:00:00.000","5111","Creekside Market","2601 Hwy 6 East","Iowa City","52240","POINT (-91.493643 41.633009)","52","JOHNSON","1062400","Spiced Rum","260","DIAGEO AMERICAS","43285","Captain Morgan Original Spiced Rum Pet","12","750","9.06","13.59","3","40.77","2.25","0.59"
"INV-16680200111","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77632","Smirnoff Blueberry","12","750","8.25","12.38","4","49.52","3.00","0.79"
"INV-16680800041","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1022200","100% Agave Tequila","260","DIAGEO AMERICAS","89154","Don Julio Reposado","6","750","31.49","47.24","1","47.24","0.75","0.19"
"INV-16696700031","2019-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 Logan Ave","Waterloo","50703","POINT (-92.337583 42.530476)","7","BLACK HAWK","1062200","White Rum","434","LUXCO INC","45277","Paramount White Rum","12","1000","4.42","6.63","12","79.56","12.00","3.17"
"INV-16689800087","2019-01-02T00:00:00.000","2663","Hy-Vee Food Store / Urbandale","8701 Douglas","Urbandale","50322","POINT (-93.739105 41.629364)","77","POLK","1032100","Imported Vodkas","115","CONSTELLATION BRANDS INC","34821","Svedka 80prf","6","1750","13.00","19.50","24","468.00","42.00","11.09"
"INV-16701800027","2019-01-02T00:00:00.000","3484","Jeff's Foods","110 W Cedar St","Marcus","51035","POINT (-95.808579 42.825681)","18","CHEROKEE","1011100","Blended Whiskies","434","LUXCO INC","24156","Hawkeye Blended Whiskey","12","750","3.50","5.25","1","5.25","0.75","0.19"
"INV-16690900024","2019-01-02T00:00:00.000","4137","Fareway Stores #989 / Waukee","200 SE Laurel St","Waukee","50263","POINT (-93.86786 41.614033)","25","DALLAS","1081400","American Schnapps","434","LUXCO INC","84456","Paramount Peach Schnapps","12","750","5.00","7.50","3","22.50","2.25","0.59"
"INV-16693400030","2019-01-02T00:00:00.000","5635","Brew, Gas, Coffee, Spirit, Cigaratte","404  11th St","Correctionville","51016","POINT (-95.785271 42.482223)","97","WOODBURY","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","19473","Makers Mark","24","200","5.00","7.50","2","15.00","0.40","0.10"
"INV-16694700003","2019-01-02T00:00:00.000","5159","Kimmes Rockwell City Country Store #","730, High St","Rockwell City","50579","POINT (-94.638843 42.39872)","13","CALHOUN","1062400","Spiced Rum","260","DIAGEO AMERICAS","1799","Captain Morgan Spiced Barrel","6","1750","18.00","27.00","6","162.00","10.50","2.77"
"INV-16689700009","2019-01-02T00:00:00.000","5211","Kum & Go #129  /  Johnston","5225 NW  86th  St","Johnston","50131","POINT (-93.736395 41.655804)","77","POLK","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64864","Fireball Cinnamon Whisky","24","375","5.33","8.00","2","16.00","0.75","0.19"
"INV-16690000015","2019-01-02T00:00:00.000","5124","Price Chopper  /  Johnston","5440 NW  86th St","Johnston","50131","POINT (-93.738772 41.65919800000001)","77","POLK","1031100","American Vodkas","297","Laird & Company","35918","Five O'Clock Vodka","6","1750","7.20","10.80","6","64.80","10.50","2.77"
"INV-16698400108","2019-01-02T00:00:00.000","2661","Hy-Vee Food Store / Sheldon","1989 Park St","Sheldon","51201","POINT (-95.831721 43.186038)","71","OBRIEN","1011400","Tennessee Whiskies","085","Brown Forman Corp.","86698","Jack Daniels Tennessee Fire","24","375","7.50","11.25","3","33.75","1.12","0.29"
"INV-16682800186","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1081400","American Schnapps","065","Jim Beam Brands","82846","Dekuyper Luscious Peachtree","12","750","6.50","9.75","12","116.52","9.00","2.37"
"INV-16681800002","2019-01-02T00:00:00.000","2285","John's Grocery","401 East Market St","Iowa City","52240","POINT (-91.529854 41.663541)","52","JOHNSON","1082000","Imported Cordials & Liqueurs","305","Mhw LTD","66240","Rothman & Winter Creme de Violette","12","750","12.42","18.63","12","223.56","9.00","2.37"
"INV-16687500127","2019-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 Wilson Avenue West","Cedar Rapids","52404","POINT (-91.658577 41.955859)","57","LINN","1062200","White Rum","035","BACARDI USA INC","43123","Bacardi Superior","48","200","2.50","3.75","3","11.25","0.60","0.15"
"INV-16699300003","2019-01-02T00:00:00.000","5112","The Bottle Shop","315, S Main St","Inwood","51240","POINT (-96.43194 43.307173)","60","LYON","1022200","100% Agave Tequila","065","Jim Beam Brands","88540","Hornitos Lime Shot","12","750","13.50","20.25","4","75.00","3.00","0.79"
"INV-16679900072","2019-01-02T00:00:00.000","5142","Smokin' Joe's #13 Tobacco and Liquor Outlet","2315 Mt Vernon Rd SE","Cedar Rapids","52303",,"57","Linn","1051100","American Brandies","205","E & J Gallo Winery","52596","E & J VS","12","750","6.50","9.75","12","117.00","9.00","2.37"
"INV-16680800106","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1062400","Spiced Rum","260","DIAGEO AMERICAS","43336","Captain Morgan Original Spiced","12","750","9.06","13.59","12","163.08","9.00","2.37"
"INV-16691700004","2019-01-02T00:00:00.000","4868","Kum & Go #59 / Waukee","400 Prairie Bluff Dr","Waukee","50263","POINT (-93.880018 41.565606)","25","DALLAS","1011400","Tennessee Whiskies","085","Brown Forman Corp.","86691","Jack Daniels Tennessee Fire Mini","12","500","9.06","13.59","2","27.18","1.00","0.26"
"INV-16678000049","2019-01-02T00:00:00.000","2532","Hy-Vee Food Store #2 / Des Moines","2540 E Euclid","Des Moines","50317","POINT (-93.569452 41.627838)","77","POLK","1031200","American Flavored Vodka","255","Infinium Spirits","39659","Seagrams Juicy Watermelon Vodka","12","750","5.38","8.07","12","96.84","9.00","2.37"
"INV-16687800016","2019-01-02T00:00:00.000","4921","Market Express","5340 16th Ave SW","Cedar Rapids","52404","POINT (-91.739906 41.963888)","57","LINN","1081100","Coffee Liqueurs","370","PERNOD RICARD USA","67524","Kahlua Coffee","24","375","6.49","9.74","3","29.22","1.12","0.29"
"INV-16698100051","2019-01-02T00:00:00.000","4193","Hartley Wine And Spirits","361  3rd St NW","Hartley","51346","POINT (-95.482442 43.184882)","71","OBRIEN","1081600","Whiskey Liqueur","260","DIAGEO AMERICAS","67267","Yukon Jack","12","1000","11.75","17.63","4","70.52","4.00","1.05"
"INV-16684800001","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11588","Black Velvet Reserve","6","1750","12.99","19.49","12","233.88","21.00","5.54"
"INV-16680200213","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1031200","American Flavored Vodka","380","Phillips Beverage","41691","UV Blue Raspberry Mini","12","500","4.40","6.60","5","33.00","2.50","0.66"
"INV-16684600003","2019-01-02T00:00:00.000","3632","Wal-Mart 2004 / Dubuque","4200 Dodge St","Dubuque","52003","POINT (-90.736955 42.489041)","31","DUBUQUE","1051100","American Brandies","065","Jim Beam Brands","54706","Dekuyper Blackberry Brandy","12","750","4.50","6.75","12","80.16","9.00","2.37"
"INV-16684600035","2019-01-02T00:00:00.000","3632","Wal-Mart 2004 / Dubuque","4200 Dodge St","Dubuque","52003","POINT (-90.736955 42.489041)","31","DUBUQUE","1051100","American Brandies","205","E & J Gallo Winery","73780","E & J Vanilla","12","750","6.50","9.75","12","117.00","9.00","2.37"
"INV-16701000002","2019-01-02T00:00:00.000","2660","HY-VEE FOOD STORE / SIOUX CENTER","1951 S Main Ave","Sioux Center","51250","POINT (-96.175695 43.056471)","84","SIOUX","1081300","American Cordials & Liqueur","434","LUXCO INC","76486","Paramount Amaretto","12","750","3.50","5.25","12","63.00","9.00","2.37"
"INV-16688200006","2019-01-02T00:00:00.000","5341","JJ's on Johnson","235 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715929 41.974231)","57","LINN","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","19068","Jim Beam","6","1750","21.00","31.50","2","62.98","3.50","0.92"
"INV-16702300039","2019-01-02T00:00:00.000","3705","Liquor Locker","507 1st Ave #100","Rock Rapids","51246",,"60","LYON","1042100","Imported Dry Gins","260","DIAGEO AMERICAS","28867","Tanqueray Gin","12","1000","15.50","23.25","1","23.25","1.00","0.26"
"INV-16680500036","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1051100","American Brandies","434","LUXCO INC","54447","Paramount Apricot Brandy","12","1000","6.53","9.80","12","117.60","12.00","3.17"
"INV-16688200041","2019-01-02T00:00:00.000","5341","JJ's on Johnson","235 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715929 41.974231)","57","LINN","1062200","White Rum","434","LUXCO INC","45276","Paramount White Rum","12","750","4.00","6.00","12","72.00","9.00","2.37"
"INV-16702300015","2019-01-02T00:00:00.000","3705","Liquor Locker","507 1st Ave #100","Rock Rapids","51246",,"60","LYON","1031100","American Vodkas","297","Laird & Company","35914","Five O'Clock Vodka","24","375","1.93","2.90","3","8.70","1.12","0.29"
"INV-16700700002","2019-01-02T00:00:00.000","2604","Hy-Vee Wine and Spirits / Lemars","1201 12th Ave SW","Lemars","51031","POINT (-96.18335000000002 42.778257)","75","Plymouth","1082000","Imported Cordials & Liqueurs","461","Skyy Spirits Inc","64996","Frangelico Liqueur","12","750","14.50","21.75","6","130.50","4.50","1.18"
"INV-16697700027","2019-01-02T00:00:00.000","3993","New Star Liquor / W 4th S / Waterloo","1625 West 4th St","Waterloo","50701",,"7","BLACK HAWK","1012100","Canadian Whiskies","421","SAZERAC COMPANY  INC","12888","Rich & Rare","6","1750","8.98","13.47","2","26.94","3.50","0.92"
"INV-16677700025","2019-01-02T00:00:00.000","4819","Super Stop 2 / Altoona","2635 Adventureland Dr","Altoona","50009","POINT (-93.494642 41.65854)","77","POLK","1081600","Whiskey Liqueur","259","Heaven Hill Brands","27453","Cinerator Mini","12","500","4.25","6.38","3","19.14","1.50","0.39"
"INV-16694700012","2019-01-02T00:00:00.000","5159","Kimmes Rockwell City Country Store #","730, High St","Rockwell City","50579","POINT (-94.638843 42.39872)","13","CALHOUN","1022100","Mixto Tequila","395","PROXIMO","89194","Jose Cuervo Especial Reposado Flask","24","375","5.50","8.25","4","33.00","1.50","0.39"
"INV-16693900019","2019-01-02T00:00:00.000","5441","Liquor on the Corner","300 East Main","Cherokee","51012","POINT (-95.547298 42.749597)","18","CHEROKEE","1012100","Canadian Whiskies","055","SAZERAC NORTH AMERICA","11936","Canadian Ltd Whisky Convenience Pack","12","750","4.34","6.51","12","78.12","9.00","2.37"
"INV-16701200005","2019-01-02T00:00:00.000","4256","Fareway Stores #912 / Sioux Center","115  1st Ave NW","Sioux Center","51250","POINT (-96.176959 43.078003)","84","SIOUX","1081400","American Schnapps","434","LUXCO INC","81206","Paramount Peppermint Schnapps","12","750","4.00","6.00","12","72.00","9.00","2.37"
"INV-16701100008","2019-01-02T00:00:00.000","3981","Wal-Mart 1152 / Sioux Center","255 16th St SW","Sioux Center","51250","POINT (-96.179835 43.060881)","84","SIOUX","1031100","American Vodkas","205","E & J Gallo Winery","36971","New Amsterdam 80prf","6","1750","14.00","21.00","6","126.00","10.50","2.77"
"INV-16701500029","2019-01-02T00:00:00.000","5357","Gameday Liquor/ Orange City","632 8th St. SE","Orange City","51041","POINT (-96.051138 42.99748400000001)","84","SIOUX","1051100","American Brandies","259","Heaven Hill Brands","52317","Christian Bros Brandy-Square","12","1000","7.11","10.67","1","10.67","1.00","0.26"
"INV-16686800130","2019-01-02T00:00:00.000","2649","Hy-Vee #3 / Dubuque","400 Locust St","Dubuque","52001","POINT (-90.666497 42.49721900000001)","31","DUBUQUE","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77842","Smirnoff Strawberry","12","750","8.25","12.38","4","49.52","3.00","0.79"
"INV-16690300007","2019-01-02T00:00:00.000","4449","Kum & Go #121 / Urbandale","12041 Douglas Pkwy","Urbandale","50322",,"77","POLK","1031100","American Vodkas","260","DIAGEO AMERICAS","37996","Smirnoff 80prf","12","750","8.25","12.38","6","74.28","4.50","1.18"
"INV-16693500021","2019-01-02T00:00:00.000","3650","Spirits, Stogies and Stuff","118 South Main St.","Holstein","51025","POINT (-95.544794 42.488704)","47","IDA","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11788","Black Velvet","6","1750","10.45","15.68","12","188.16","21.00","5.54"
"INV-16684200009","2019-01-02T00:00:00.000","5359","Fareway Stores #168/ Peosta","8400 NICC Drive","Peosta","52068",,"31","DUBUQUE","1081400","American Schnapps","434","LUXCO INC","80577","Arrow Peppermint Schnapps","12","1000","3.84","5.76","12","69.12","12.00","3.17"
"INV-16679400005","2019-01-02T00:00:00.000","4138","Fareway Stores #657 / Indianola","1309 W 2nd","Indianola","50125","POINT (-93.579252 41.356616)","91","WARREN","1081200","Cream Liqueurs","260","DIAGEO AMERICAS","68036","Baileys Original Irish Cream","12","750","13.00","19.50","12","234.00","9.00","2.37"
"INV-16681500008","2019-01-02T00:00:00.000","5405","Kum & Go #524/ Coralville","2600 Holiday Rd","Coralville","52241","POINT (-91.607454 41.700517)","52","JOHNSON","1031100","American Vodkas","260","DIAGEO AMERICAS","37994","Smirnoff 80prf","24","375","4.75","7.13","16","114.08","6.00","1.58"
"INV-16684100032","2019-01-02T00:00:00.000","2636","Hy-Vee Wine and Spirits / Hubbell","2310 Hubbell Ave","Des Moines","50317","POINT (-93.573845 41.604312)","77","POLK","1031100","American Vodkas","380","Phillips Beverage","37338","UV Vodka PET","6","1750","10.99","16.49","6","98.94","10.50","2.77"
