"itemno","category_name","im_desc","vendor_no","vendor_name","bottle_volume_ml","pack","innerpack","age","proof","listdate","upc","scc","state_bottle_cost","state_case_cost","state_bottle_retail","date"
"14523","Canadian Whiskies","Revel Stoke Son of A Peach","380","Phillips Beverage","750","12","1","0","70","2020-07-01T00:00:00.000","87116001893","10087116004013","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14524","Canadian Whiskies","Revel Stoke Blackberry","380","Phillips Beverage","200","48","1","0","70","2020-07-01T00:00:00.000","87116001893","10087116004457","1.67","80.16","2.51","2022-09-01T00:00:00.000"
"14525","Canadian Whiskies","Revel Stoke Peanut Butter","380","Phillips Beverage","200","48","1","0","70","2020-07-01T00:00:00.000","87116001893","10087116004112","1.67","80.16","2.51","2022-09-01T00:00:00.000"
"14530","Canadian Whiskies","Revel Stoke Cherry Mini","380","Phillips Beverage","50","12","10","0","70","2020-09-01T00:00:00.000","87116004047","10087116004563","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"14531","Canadian Whiskies","Revel Stoke Cherry","380","Phillips Beverage","200","48","1","0","70","2020-09-01T00:00:00.000","87116004559","10087116004563","1.67","80.16","2.51","2022-09-01T00:00:00.000"
"14532","Canadian Whiskies","Revel Stoke Roadkill Cherry","380","Phillips Beverage","750","12","1","0","70","2020-09-01T00:00:00.000","87116004535","10087116004563","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14120","Iowa Spirits Manufacturers","CM Obtainium Canadian Whisky","525","Cats Eye Distillery","750","6","1","26","151","2022-02-01T00:00:00.000","855810007103","82000790891","76.50","459.00","114.75","2022-09-01T00:00:00.000"
"14536","Canadian Whiskies","Revel Stoke Smoregasm Toasted Smores Whisky","380","Phillips Beverage","750","12","1","0","70","2022-08-01T00:00:00.000","855810007103","10087116008394","9.02","108.24","13.53","2022-09-01T00:00:00.000"
"14540","Canadian Whiskies","Royal Winston","421","SAZERAC COMPANY  INC","750","6","1","0","80","2022-09-01T00:00:00.000","87116004535","10087116004563","10.50","63.00","15.75","2022-09-01T00:00:00.000"
"14534","Temporary & Specialty Packages","Revel Stoke Smorgasm Toasted Smores Whiskey Mini","380","Phillips Beverage","50","12","10","0","70","2022-08-01T00:00:00.000","87116001893","10087116008417","4.60","55.20","6.90","2022-09-01T00:00:00.000"
"1488","Temporary & Specialty Packages","Grey Goose w/2 Martini Glasses","035","BACARDI USA INC","750","6","1","0","80","2020-09-01T00:00:00.000","80480987343","10080480985834","18.49","110.94","27.74","2022-09-01T00:00:00.000"
"15178","Straight Rye Whiskies","WhistlePig 10YR Mini","214","GoAmericaGo Beverages LLC / WhistlePig","50","1","36","10","100","2021-10-01T00:00:00.000","851460002642","10810080550367","143.82","143.82","215.73","2022-09-01T00:00:00.000"
"15174","Temporary & Specialty Packages","WhistlePig Smokestock Whiskey","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","0","86","2022-05-01T00:00:00.000","87116004535","10810080550367","36.50","219.00","54.75","2022-09-01T00:00:00.000"
"15180","Straight Rye Whiskies","WhistlePig 10YR","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","10","100","2018-07-01T00:00:00.000","793573797940","10087116008417","44.50","267.00","66.75","2022-09-01T00:00:00.000"
"15181","Straight Rye Whiskies","WhistlePig 10YR Mini","214","GoAmericaGo Beverages LLC / WhistlePig","50","4","18","10","100","2020-04-01T00:00:00.000","80480987343","20851460002646","71.91","287.64","107.87","2022-09-01T00:00:00.000"
"15187","Straight Rye Whiskies","WhistlePig 6YR PiggyBack","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","6","97","2020-06-01T00:00:00.000","793573797940","10850001901113","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"15179","Temporary & Specialty Packages","WhistlePig 10YR","214","GoAmericaGo Beverages LLC / WhistlePig","375","12","1","10","100","2020-06-01T00:00:00.000","80480987343","10851460002113","20.00","240.00","30.00","2022-09-01T00:00:00.000"
"15192","Temporary & Specialty Packages","WhistlePig HomeStock","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","0","86","2020-07-01T00:00:00.000","88004027131","10850001901540","36.50","219.00","54.75","2022-09-01T00:00:00.000"
"15204","Temporary & Specialty Packages","WhistlePig RoadStock","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","0","86","2021-06-01T00:00:00.000","850001901482","10096749000064","36.50","219.00","54.75","2022-09-01T00:00:00.000"
"15244","Canadian Whiskies","Windsor Canadian","772","Intercontinental Packaging Company/Prestige Beverage Group","375","24","1","0","80","1985-05-01T00:00:00.000","850001901925","10080686500602","3.03","72.72","4.55","2022-09-01T00:00:00.000"
"15246","Canadian Whiskies","Windsor Canadian","772","Intercontinental Packaging Company/Prestige Beverage Group","750","12","1","0","80","1987-12-01T00:00:00.000","88004027131","10084279005796","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"15247","Canadian Whiskies","Windsor Canadian","772","Intercontinental Packaging Company/Prestige Beverage Group","1000","12","1","0","80","1987-12-01T00:00:00.000","84279005720","10084279005796","6.64","79.68","9.96","2022-09-01T00:00:00.000"
"15248","Canadian Whiskies","Windsor Canadian PET","772","Intercontinental Packaging Company/Prestige Beverage Group","1750","6","1","0","80","1977-02-01T00:00:00.000","84279005737","10087116003368","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"15258","Canadian Whiskies","Windsor Canadian Black Cherry","772","Intercontinental Packaging Company/Prestige Beverage Group","1750","6","1","0","70","2021-07-01T00:00:00.000","84279005836","10087116003368","9.50","57.00","14.25","2022-09-01T00:00:00.000"
"15296","Canadian Whiskies","Windsor Canadian PET","772","Intercontinental Packaging Company/Prestige Beverage Group","750","12","1","0","80","1989-10-01T00:00:00.000","84279005768","10084279005796","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"15206","Temporary & Specialty Packages","FarmStock Iowa Batch","214","GoAmericaGo Beverages LLC / WhistlePig","750","6","1","4","86","2021-10-01T00:00:00.000","850001901925","10096749000064","32.49","194.94","48.74","2022-09-01T00:00:00.000"
"15298","Temporary & Specialty Packages","Windsor Canadian Outdoors Edition Whisky","772","Intercontinental Packaging Company/Prestige Beverage Group","750","12","1","0","80","2021-10-01T00:00:00.000","84279005836","10084279006489","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"15492","Irish Whiskies","The Busker Triple Cask Smooth Blend","130","DISARONNO INTERNATIONAL","750","12","1","0","40","2020-08-01T00:00:00.000","851460002369","10050037596035","15.84","190.08","23.76","2022-09-01T00:00:00.000"
"15495","Irish Whiskies","The Busker Single Grain","130","DISARONNO INTERNATIONAL","750","6","1","0","44","2020-08-01T00:00:00.000","50037596076","10080686500602","16.93","101.58","25.40","2022-09-01T00:00:00.000"
"15500","Irish Whiskies","The Busker Single Malt","130","DISARONNO INTERNATIONAL","750","6","1","0","89","2020-08-01T00:00:00.000","84279005836","10050037596097","16.93","101.58","25.40","2022-09-01T00:00:00.000"
"15505","Irish Whiskies","The Busker Single Pot Still","130","DISARONNO INTERNATIONAL","750","6","1","0","89","2020-08-01T00:00:00.000","84279005768","10050037596110","16.93","101.58","25.40","2022-09-01T00:00:00.000"
"15517","Irish Whiskies","Grey Coast Irish Whiskey","772","Intercontinental Packaging Company/Prestige Beverage Group","700","12","1","0","80","2022-06-01T00:00:00.000","671858005266","10050037596035","17.50","210.00","26.25","2022-09-01T00:00:00.000"
"15526","Irish Whiskies","Bushmills Black Bush Irish Whiskey","395","PROXIMO","750","12","1","0","80","2010-01-01T00:00:00.000","671858005266","88076174375","22.00","264.00","33.00","2022-09-01T00:00:00.000"
"15535","Irish Whiskies","Eiregold Irish Whiskey","163","STOLLER IMPORTS INC / MARSALLE COMPANY","750","6","1","0","80","2021-08-01T00:00:00.000","85316863303","10050037596097","12.50","75.00","18.75","2022-09-01T00:00:00.000"
"15539","Straight Bourbon Whiskies","Bushmills 12YR Single Malt Irish Whiskey","395","PROXIMO","750","6","1","0","80","2022-04-01T00:00:00.000","84279005768","10818844023010","29.83","178.98","44.75","2022-09-01T00:00:00.000"
"15320","Temporary & Specialty Packages","WhistlePig 15YR","214","GoAmericaGo Beverages LLC / WhistlePig","750","3","1","15","92","2019-06-01T00:00:00.000","851460002369","20851460002646","150.00","450.00","225.00","2022-09-01T00:00:00.000"
"15557","Irish Whiskies","Finagrens Irish Whiskey Mini","380","Phillips Beverage","50","12","10","0","80","2020-03-01T00:00:00.000","810020890020","10087116003405","6.65","79.80","9.98","2022-09-01T00:00:00.000"
"15582","Irish Whiskies","Finagrens Irish Whiskey","380","Phillips Beverage","750","12","1","0","80","2018-05-01T00:00:00.000","87116001688","10087116003405","10.07","120.84","15.11","2022-09-01T00:00:00.000"
"15592","Irish Whiskies","Dubliner Irish Whiskey","305","Mhw LTD","750","6","1","0","80","2017-02-01T00:00:00.000","50037596076","30084279996326","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"15604","Irish Whiskies","Hell Cat Maggie","380","Phillips Beverage","750","12","1","0","80","2016-01-01T00:00:00.000","87116000582","88076174375","12.78","153.36","19.17","2022-09-01T00:00:00.000"
"15606","Irish Whiskies","Green Spot","370","PERNOD RICARD USA","750","6","1","0","80","2014-11-01T00:00:00.000","80432105993","20811538019327","34.98","209.88","52.47","2022-09-01T00:00:00.000"
"15621","Irish Whiskies","Jameson Mini","370","PERNOD RICARD USA","50","12","10","0","80","2013-12-01T00:00:00.000","628451609827","10080432500108","9.90","118.80","14.85","2022-09-01T00:00:00.000"
"15622","Irish Whiskies","Jameson","370","PERNOD RICARD USA","200","24","1","0","80","2019-11-01T00:00:00.000","628451609827","20080432500129","3.99","95.76","5.99","2022-09-01T00:00:00.000"
"15626","Irish Whiskies","Jameson","370","PERNOD RICARD USA","750","12","1","0","80","1972-04-01T00:00:00.000","84279005768","10080432500177","16.99","203.88","25.49","2022-09-01T00:00:00.000"
"15627","Irish Whiskies","Jameson","370","PERNOD RICARD USA","1000","12","1","0","80","1997-06-01T00:00:00.000","80432500118","20080432500129","19.98","239.76","29.97","2022-09-01T00:00:00.000"
"15628","Irish Whiskies","Jameson","370","PERNOD RICARD USA","1750","6","1","0","80","2006-09-01T00:00:00.000","80432500187","30084279996326","33.48","200.88","50.22","2022-09-01T00:00:00.000"
"15636","Irish Whiskies","Hyde #6 Presidents Reserve Blend Sherry Cask Finish","163","STOLLER IMPORTS INC / MARSALLE COMPANY","750","6","1","0","92","2021-08-01T00:00:00.000","789764159031","10080432500177","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"15548","Temporary & Specialty Packages","Drumshanbo Single Malt Irish Whiskey","357","PALM BAY INTERNATIONAL","700","6","1","0","92","2022-05-01T00:00:00.000","86785091136","10050037596097","55.00","330.00","82.50","2022-09-01T00:00:00.000"
"15641","Irish Whiskies","Jameson Caskmates IPA","370","PERNOD RICARD USA","375","24","1","0","80","2020-03-01T00:00:00.000","80432113134","30084279996326","6.49","155.76","9.74","2022-09-01T00:00:00.000"
"15644","Irish Whiskies","Jameson","370","PERNOD RICARD USA","375","24","1","0","80","2010-06-01T00:00:00.000","80432500149","10087116003405","7.99","191.76","11.99","2022-09-01T00:00:00.000"
"15639","Temporary & Specialty Packages","Jameson 18YR","370","PERNOD RICARD USA","750","3","1","18","80","2022-07-01T00:00:00.000","80432404041","10087116003405","99.99","299.97","149.99","2022-09-01T00:00:00.000"
"15653","Irish Whiskies","Jameson Caskmates Stout","370","PERNOD RICARD USA","375","24","1","0","80","2020-03-01T00:00:00.000","80432500149","10080432113315","6.49","155.76","9.74","2022-09-01T00:00:00.000"
"15648","Irish Whiskies","Jameson Caskmates IPA","370","PERNOD RICARD USA","750","12","1","0","80","2018-01-01T00:00:00.000","80432113134","10080432112196","16.99","203.88","25.49","2022-09-01T00:00:00.000"
"15667","Irish Whiskies","Jameson Black Barrel","370","PERNOD RICARD USA","750","12","1","0","80","2014-06-01T00:00:00.000","80432500118","10080432107260","22.48","269.76","33.72","2022-09-01T00:00:00.000"
"15677","Irish Whiskies","Powers Irish Whiskey","368","Park Street Imports","1000","12","1","0","80","2006-07-01T00:00:00.000","80432500149","10080432530112","16.49","197.88","24.74","2022-09-01T00:00:00.000"
"15739","Irish Whiskies","2 Gingers","065","Jim Beam Brands","750","12","1","0","80","2013-02-01T00:00:00.000","80686294047","10080432112196","10.50","126.00","15.75","2022-09-01T00:00:00.000"
"15763","Irish Whiskies","Glass Manor Irish Whiskey","421","SAZERAC COMPANY  INC","750","12","1","0","80","2020-09-01T00:00:00.000","80432500149","10088004042308","10.00","120.00","15.00","2022-09-01T00:00:00.000"
"15770","Irish Whiskies","The Irishman Harvest Irish Whiskey","391","HOTALING & CO","750","6","1","0","80","2022-06-01T00:00:00.000","80686016106","5099811090961","16.00","96.00","24.00","2022-09-01T00:00:00.000"
"15776","Irish Whiskies","Bushmills Irish Whiskey","395","PROXIMO","750","12","1","0","80","1972-08-01T00:00:00.000","88076168985","10087647113598","14.50","174.00","21.75","2022-09-01T00:00:00.000"
"15777","Irish Whiskies","Bushmills Irish Whiskey","395","PROXIMO","1000","12","1","0","80","1991-02-01T00:00:00.000","811538016155","5099811090961","17.84","214.08","26.76","2022-09-01T00:00:00.000"
"15779","Irish Whiskies","Jameson Black Barrel","370","PERNOD RICARD USA","375","12","1","0","80","2020-03-01T00:00:00.000","80432115114","10088004042308","7.49","89.88","11.24","2022-09-01T00:00:00.000"
"15795","Irish Whiskies","Hinch Irish Whiskey Small Batch Bourbon Cask","305","Mhw LTD","750","6","1","0","86","2022-09-01T00:00:00.000","736040000761","20096749001068","14.33","85.98","21.50","2022-09-01T00:00:00.000"
"15818","Irish Whiskies","Paddy Old Irish Whiskey","421","SAZERAC COMPANY  INC","750","12","1","0","80","2017-03-01T00:00:00.000","88004027131","10080432107260","10.00","120.00","15.00","2022-09-01T00:00:00.000"
"15830","Irish Whiskies","Proper No. Twelve","395","PROXIMO","750","12","1","0","80","2019-06-01T00:00:00.000","811538016155","20811538019563","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"15832","Blended Whiskies","Proper No. Twelve","395","PROXIMO","1750","6","1","0","80","2020-05-01T00:00:00.000","811538016155","10811538019672","23.36","140.16","35.04","2022-09-01T00:00:00.000"
"15856","Irish Whiskies","Redbreast 12YR","370","PERNOD RICARD USA","750","6","1","0","80","2012-11-01T00:00:00.000","80432586174","10088004042308","34.98","209.88","52.47","2022-09-01T00:00:00.000"
"15865","Irish Whiskies","Sexton Irish Whiskey","395","PROXIMO","750","6","1","0","80","2020-04-01T00:00:00.000","88004027131","10811538019801","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"15867","Irish Whiskies","Sons of Erin Irish Whiskey","552","Restless Spirits Distilling Company, LLC","750","6","1","0","92","2022-09-01T00:00:00.000","88004027131","10863692000232","17.50","105.00","26.25","2022-09-01T00:00:00.000"
"15870","Irish Whiskies","Slane","085","Brown Forman Corp.","750","6","1","0","80","2019-05-01T00:00:00.000","81128002145","10087647113598","14.99","89.94","22.49","2022-09-01T00:00:00.000"
"15884","Irish Whiskies","Teeling Small Batch Irish Whiskey","035","BACARDI USA INC","750","6","1","0","92","2015-07-01T00:00:00.000","88004027131","20720815280032","18.66","111.96","27.99","2022-09-01T00:00:00.000"
"15888","Irish Whiskies","The Quiet Man 8YR","434","LUXCO INC","750","6","1","8","80","2017-03-01T00:00:00.000","88352130842","10096749001399","21.50","129.00","32.25","2022-09-01T00:00:00.000"
"15890","Irish Whiskies","The Quiet Man","434","LUXCO INC","750","6","1","0","80","2016-03-01T00:00:00.000","88352130842","10088352130856","16.50","99.00","24.75","2022-09-01T00:00:00.000"
"15895","Irish Whiskies","Whistler Double Oaked Irish Whiskey","772","Intercontinental Packaging Company/Prestige Beverage Group","750","6","1","0","80","2020-05-01T00:00:00.000","815755020285","10618053113348","17.50","105.00","26.25","2022-09-01T00:00:00.000"
"15658","Irish Whiskies","Jameson Caskmates Stout","370","PERNOD RICARD USA","750","12","1","0","80","2015-09-01T00:00:00.000","80432109922","10087647113598","16.99","203.88","25.49","2022-09-01T00:00:00.000"
"159","Tennessee Whiskies","Jack Daniels Tennessee Fire w/2 Glasses","085","Brown Forman Corp.","750","6","1","0","70","2020-08-01T00:00:00.000","82184001172","10811538019672","15.57","93.42","23.36","2022-09-01T00:00:00.000"
"15913","Irish Whiskies","Tullamore Dew XO Rum Cask","240","William Grant & Sons Inc","750","6","1","0","86","2019-09-01T00:00:00.000","83664873852","10087647113598","17.00","102.00","25.50","2022-09-01T00:00:00.000"
"15919","Irish Whiskies","Tullamore Dew","240","William Grant & Sons Inc","375","12","1","0","80","2018-11-01T00:00:00.000","83664873722","10083664873996","7.00","84.00","10.50","2022-09-01T00:00:00.000"
"15933","Irish Whiskies","Writers Tears Copper Pot","391","HOTALING & CO","750","6","1","0","80","2018-08-01T00:00:00.000","816511905280","10083664873996","20.04","120.24","30.06","2022-09-01T00:00:00.000"
"15911","Temporary & Specialty Packages","Tullamore Dew Cider Cask","240","William Grant & Sons Inc","750","12","1","0","80","2022-03-01T00:00:00.000","815755020285","10083664873996","15.00","180.00","22.50","2022-09-01T00:00:00.000"
"15940","Irish Whiskies","Tullamore Dew","240","William Grant & Sons Inc","750","12","1","0","80","1995-05-01T00:00:00.000","83664873852","10083664872463","15.50","186.00","23.25","2022-09-01T00:00:00.000"
