"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2012_JOHNSON_REVS_SA","2012","52","JOHNSON","42799570","0","507626","42291944","300","429000","916861","20135803","478600","3644275","355125","2291222","70543130","22161443","0","11800","92716373","20376447","113092820","POINT (-91.5880849 41.6715511)"
"2019_ALLAMAKEE_REVS_SA","2019","3","ALLAMAKEE","7575337","0","479851","7095486","0","0","1006618","5210116","20839","321780","77455","146134","13878428","2010000","10000","5800","15904228","3866811","19771039","POINT (-91.3780923 43.2842838)"
"2015_CRAWFORD_REVS_SA","2015","24","CRAWFORD","8062807","13957","364050","7684800","1090","55000","794525","5952866","4500","806050","115820","182562","15597213","2965000","0","39000","18601213","7166338","25767551","POINT (-95.3819678 42.0372125)"
"2020_WEBSTER_REVS_SA","2020","94","WEBSTER","13952786","2713","801143","13148930","0","9248","4137208","13166908","79500","1107250","382424","348741","32380209","5893522","0","0","38273731","17606336","55880067","POINT (-94.18178810000002 42.4279662)"
"2019_OSCEOLA_REVS_SA","2019","72","OSCEOLA","4451822","0","263236","4188586","576","10000","855211","3196904","32000","320985","90247","49120","8743629","1646891","0","0","10390520","8383706","18774226","POINT (-95.6236852 43.3785704)"
"2014_PAGE_REVS_SA","2014","73","PAGE","4573998","2700","191906","4379392","2200","31200","610338","4121901","45440","345234","79235","454042","10068982","1180242","0","0","11249224","4527498","15776722","POINT (-95.1501747 40.7391444)"
"2012_GREENE_REVS_SA","2012","37","GREENE","4676405","0","201600","4474805","0","5000","505775","3719672","9225","346625","28073","312100","9401275","1201000","0","0","10602275","3274886","13877161","POINT (-94.3968356 42.0362394)"
"2019_JEFFERSON_REVS_SA","2019","51","JEFFERSON","6726269","4600","375000","6346669","1230","56500","771023","3894987","30000","721815","48001","50990","11921215","1000000","0","0","12921215","4699092","17620307","POINT (-91.9488774 41.0317596)"
"2010_ADAIR_REVS_SA","2010","1","ADAIR","3045099","1637","174546","2868916","1150","27000","630778","4053066","9450","173129","124748","19811","7908048","1589688","0","1000","9498736","2938703","12437439","POINT (-94.4709413 41.3307464)"
"2021_WARREN_REVS_SA","2021","91","WARREN","18566858","0","736900","17829958","1430","113500","2218786","7851440","106625","1445270","643845","257994","30468848","3725000","800000","0","34993848","35775396","70769244","POINT (-93.5613594 41.3343735)"
"2017_STORY_REVS_SA","2017","85","STORY","23613131","0","1027338","22585793","1000","50000","3404906","8487656","62680","1829130","739759","595120","37756044","2945822","74600","2000","40778466","14200683","54979149","POINT (-93.4650448 42.0362415)"
"2015_MADISON_REVS_SA","2015","61","MADISON","4999621","0","246695","4752926","0","67255","944072","4928432","50325","1100545","92048","291765","12227368","1558463","0","1500","13787331","3565095","17352426","POINT (-94.01556190000001 41.33071420000001)"
"2016_PAGE_REVS_SA","2016","73","PAGE","5637707","2250","237400","5398057","2200","31200","616650","4194703","24715","356840","91546","344996","11060907","1230582","600000","5000","12896489","5230410","18126899","POINT (-95.1501747 40.7391444)"
"2010_VAN BUREN_REVS_SA","2010","89","VAN BUREN","2324133","850","152600","2170683","850","30510","366661","3327568","17650","236480","151880","85510","6387792","536785","0","10100","6934677","2097507","9032184","POINT (-91.9499871 40.7532294)"
"2021_CLAYTON_REVS_SA","2021","22","CLAYTON","8876189","0","0","8876189","450","28600","1458962","5757889","37650","468085","144420","171110","16943355","2200000","0","10000","19153355","5888356","25041711","POINT (-91.34143280000002 42.8447493)"
"2014_TAMA_REVS_SA","2014","86","TAMA","8070162","0","383788","7686374","1950","22000","702628","5327639","8550","582777","97850","1619043","16048811","2027364","0","0","18076175","15893628","33969803","POINT (-92.5325425 42.07981170000001)"
"2013_LEE_REVS_SA","2013","56","LEE","10114193","0","414003","9700190","11014","111606","2268906","10050901","120250","1005795","265370","370720","23904752","1425000","0","0","25329752","7877854","33207606","POINT (-91.479264 40.6419764)"
"2022_CALHOUN_REVS_SA","2022","13","CALHOUN","8021888","62340","319550","7639998","500","26620","485433","5129841","10100","1023053","113685","98175","14527405","1841936","0","100","16369441","10566182","26935623","POINT (-94.6404136 42.385184800000005)"
"2014_CALHOUN_REVS_SA","2014","13","CALHOUN","6287685","0","235500","6052185","0","0","522991","4257481","13550","819740","109640","60450","11836037","1324434","0","500","13160971","10310410","23471381","POINT (-94.6404136 42.385184800000005)"
"2019_TAYLOR_REVS_SA","2019","87","TAYLOR","4447691","3230","258692","4185769","715","0","307094","5467413","5266","270900","40700","74068","10351925","813427","0","0","11165352","3151772","14317124","POINT (-94.6964148 40.73743240000001)"
"2011_OSCEOLA_REVS_SA","2011","72","OSCEOLA","2916376","1565","173631","2741180","1600","0","585240","2813422","15100","248350","77443","62003","6544338","1113438","0","10000","7667776","2096723","9764499","POINT (-95.6236852 43.3785704)"
"2022_CRAWFORD_REVS_SA","2022","24","CRAWFORD","9604067","11650","444800","9147617","12300","35500","835489","7268160","10250","1091700","202191","183254","18786461","3867500","0","250750","22904711","9481586","32386297","POINT (-95.3819678 42.0372125)"
"2015_DES MOINES_REVS_SA","2015","29","DES MOINES","13230468","19764","541186","12669518","5900","130800","2517403","6116941","50100","1005988","135963","362253","22994866","1830434","0","0","24825300","7275861","32101161","POINT (-91.1814707 40.9231829)"
"2021_MUSCATINE_REVS_SA","2021","70","MUSCATINE","18186163","0","1324950","16861213","2500","123500","2440765","10656827","98100","1044070","1093925","983600","33304500","3047084","2000000","11000","38362584","19533000","57895584","POINT (-91.1127562 41.4839221)"
"2015_UNION_REVS_SA","2015","88","UNION","5195447","0","203600","4991847","0","16100","1150106","4368630","32100","446340","55675","160850","11221648","891441","0","2000","12115089","3689387","15804476","POINT (-94.2423792 41.0277304)"
"2017_MUSCATINE_REVS_SA","2017","70","MUSCATINE","16652274","0","852600","15799674","4250","132000","2262148","8335075","86150","932728","533935","333875","28419835","2361000","1000000","46000","31826835","13422000","45248835","POINT (-91.1127562 41.4839221)"
"2020_CEDAR_REVS_SA","2020","16","CEDAR","9440992","0","501643","8939349","401","42200","972537","6000395","36919","1223359","113969","100316","17429445","2684567","35000","0","20149012","5690267","25839279","POINT (-91.1324125 41.7723207)"
"2011_CERRO GORDO_REVS_SA","2011","17","CERRO GORDO","14199555","10450","444350","13744755","1350","160000","2258364","14358641","395150","1127648","368228","844458","33258594","5363503","0","30000","38652097","11432523","50084620","POINT (-93.2608184 43.081557700000005)"
"2016_WAPELLO_REVS_SA","2016","90","WAPELLO","9321014","0","626620","8694394","6085","156800","3659719","4659292","60600","784097","238873","450686","18710546","1150000","0","34000","19894546","12835147","32729693","POINT (-92.4094499 41.03058450000001)"
"2017_GRUNDY_REVS_SA","2017","38","GRUNDY","5878599","0","321400","5557199","400","3000","589510","8237769","8150","314446","40775","160182","14911431","1626808","0","0","16538239","6304371","22842610","POINT (-92.7914177 42.4018651)"
"2012_CLARKE_REVS_SA","2012","20","CLARKE","4149636","2993","143249","4003394","960","45000","372007","3036361","15250","280790","26048","427760","8207570","599774","0","0","8807344","1632927","10440271","POINT (-93.78515790000002 41.0290323)"
"2012_POWESHIEK_REVS_SA","2012","79","POWESHIEK","6363525","258","178502","6184765","1405","60341","1149393","4554493","15620","429170","83358","336479","12815024","2056029","0","0","14871053","5475266","20346319","POINT (-92.53146840000001 41.6864422)"
"2020_POWESHIEK_REVS_SA","2020","79","POWESHIEK","7476394","0","254278","7222116","0","0","1274909","6006845","18100","645787","292280","1309658","16769695","2855688","0","0","19625383","10007939","29633322","POINT (-92.53146840000001 41.6864422)"
"2020_AUDUBON_REVS_SA","2020","5","AUDUBON","4400983","0","224000","4176983","0","0","785815","3338557","10000","227415","4050","11550","8554370","1156590","0","0","9710960","3811672","13522632","POINT (-94.9058222 41.6845893)"
"2013_BUTLER_REVS_SA","2013","12","BUTLER","5817430","0","199400","5618030","0","8000","747465","15305054","13800","501094","430672","188825","22812940","2103181","0","0","24916121","11861760","36777881","POINT (-92.7901934 42.7315661)"
"2017_JACKSON_REVS_SA","2017","49","JACKSON","6948293","0","385661","6562632","560","3800","975548","5510369","33860","600199","415882","195008","14297858","1035200","0","25","15333083","5729602","21062685","POINT (-90.5742294 42.1717426)"
"2020_SIOUX_REVS_SA","2020","84","SIOUX","11023828","0","657310","10366518","380","54300","2060891","8323629","19500","942145","225124","4200625","26193112","4400721","0","4250","30598083","19789841","50387924","POINT (-96.1778827 43.0826174)"
"2010_BENTON_REVS_SA","2010","6","BENTON","7247032","0","364010","6883022","15000","52100","836015","12645267","16500","735770","214001","332450","21730125","3453379","0","11500","25195004","6773053","31968057","POINT (-92.0656912 42.0801864)"
"2018_SCOTT_REVS_SA","2018","82","SCOTT","49262948","34166","2150368","47078414","34166","580000","7155718","13606716","670105","5781212","307945","785860","76000136","14317925","0","137000","90455061","29976524","120431585","POINT (-90.6232428 41.6370978)"
"2022_CHEROKEE_REVS_SA","2022","18","CHEROKEE","6195033","0","338004","5857029","0","10050","931084","4607924","65500","387880","110552","226220","12196239","2228787","0","2100","14427126","10413402","24840528","POINT (-95.6238055 42.7356226)"
"2014_KEOKUK_REVS_SA","2014","54","KEOKUK","4427864","130000","140000","4157864","1200","38000","147052","2966224","34500","549330","347361","125500","8367031","1309000","0","4000","9680031","4852356","14532387","POINT (-92.1786426 41.336465)"
"2011_CLAYTON_REVS_SA","2011","22","CLAYTON","7227118","0","328180","6898938","2615","59540","1261963","5423642","17450","413655","318179","244665","14640647","1400000","0","3000","16043647","6986135","23029782","POINT (-91.34143280000002 42.8447493)"
"2012_JASPER_REVS_SA","2012","50","JASPER","13129322","3950","439555","12685817","2270","100000","2052686","7592780","61000","859090","260160","480060","24093863","4751991","640000","4000","29489854","9068264","38558118","POINT (-93.053765 41.6860394)"
"2021_KEOKUK_REVS_SA","2021","54","KEOKUK","6294030","23050","335600","5935380","1000","41000","568602","4217790","49500","566320","145800","41500","11566892","2180955","15400","0","13763247","3888928","17652175","POINT (-92.1786426 41.336465)"
"2013_SHELBY_REVS_SA","2013","83","SHELBY","5636173","0","222900","5413273","0","30000","749663","4800107","229950","282075","95012","166706","11766786","2745610","0","0","14512396","3400257","17912653","POINT (-95.31021130000002 41.6850926)"
"2022_SCOTT_REVS_SA","2022","82","SCOTT","60116285","19716","2522030","57574539","19716","590000","7741243","12386584","864795","6746652","406705","1191040","87521274","15214555","0","160000","102895829","32954954","135850783","POINT (-90.6232428 41.6370978)"
"2018_TAYLOR_REVS_SA","2018","87","TAYLOR","4013557","3230","258692","3751635","715","18810","307332","5612331","5266","208656","40700","77468","10022913","825962","0","25500","10874375","3686785","14561160","POINT (-94.6964148 40.73743240000001)"
"2014_HOWARD_REVS_SA","2014","45","HOWARD","4748590","0","165955","4582635","70","0","1451513","3690933","4550","529637","96030","228412","10583780","1506581","0","30","12090391","3601911","15692302","POINT (-92.3171989 43.3567673)"
"2016_MAHASKA_REVS_SA","2016","62","MAHASKA","6587053","0","351823","6235230","1479","35900","1311519","4409811","12500","595300","218590","949340","13769669","2174530","0","0","15944199","8266418","24210617","POINT (-92.6409094 41.3352035)"
"2015_CERRO GORDO_REVS_SA","2015","17","CERRO GORDO","16110079","0","959000","15151079","13550","163000","2287708","8325154","131500","1312342","223745","1178661","28786739","5843316","0","10000","34640055","11766293","46406348","POINT (-93.2608184 43.081557700000005)"
"2016_CLAY_REVS_SA","2016","21","CLAY","7347169","600","440583","6905986","534","36900","1165999","4628295","19076","533860","318027","256454","13865131","2781558","0","0","16646689","6792648","23439337","POINT (-95.1509194 43.0825804)"
"2012_OSCEOLA_REVS_SA","2012","72","OSCEOLA","3062500","0","161000","2901500","7346","0","585886","2685276","12100","292875","125468","49540","6659991","1143359","0","0","7803350","2542369","10345719","POINT (-95.6236852 43.3785704)"
"2016_SIOUX_REVS_SA","2016","84","SIOUX","9256991","0","342800","8914191","650","53000","1967719","7132452","10250","675530","77874","423100","19254766","2899506","0","4500","22158772","11750419","33909191","POINT (-96.1778827 43.0826174)"
"2012_AUDUBON_REVS_SA","2012","5","AUDUBON","3533817","0","136300","3397517","0","0","337058","3048349","100","175590","15657","3480","6977751","691778","0","0","7669529","3180018","10849547","POINT (-94.9058222 41.6845893)"
"2016_APPANOOSE_REVS_SA","2016","4","APPANOOSE","3965548","0","327889","3637659","0","11000","1030025","3728059","3150","357845","13005","80610","8861353","771185","101000","0","9733538","6940572","16674110","POINT (-92.8686104 40.7431635)"
"2020_JOHNSON_REVS_SA","2020","52","JOHNSON","62344725","0","1929964","60414761","0","329000","876100","22378536","842999","4813698","1540213","1665384","92860691","17254135","21382000","209000","131705826","30239073","161944899","POINT (-91.5880849 41.6715511)"
"2018_MUSCATINE_REVS_SA","2018","70","MUSCATINE","16500100","0","1276750","15223350","4500","133000","2234087","8906085","95150","1039276","585528","237391","28458367","2611560","500000","37000","31606927","12899581","44506508","POINT (-91.1127562 41.4839221)"
"2021_STORY_REVS_SA","2021","85","STORY","28958362","0","1041733","27916629","3950","75000","3614316","9689543","79890","1913120","630840","593640","44516928","3526700","0","9500","48053128","24031193","72084321","POINT (-93.4650448 42.0362415)"
"2010_BUENA VISTA_REVS_SA","2010","11","BUENA VISTA","7830979","39741","269765","7521473","2125","42200","1001016","4878102","85505","566275","166169","24365","14287230","1803003","0","650","16090883","4063125","20154008","POINT (-95.15114900000002 42.7354936)"
"2020_VAN BUREN_REVS_SA","2020","89","VAN BUREN","3243817","3400","189450","3050967","1700","36000","382870","3677135","16150","230860","137050","167560","7700292","968216","0","750","8669258","5290884","13960142","POINT (-91.9499871 40.7532294)"
