"service_request_type","service_request_number","date_service_request_was_received","location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_","is_the_building_dangerous_or_hazardous_","is_building_open_or_boarded_","if_the_building_is_open_where_is_the_entry_point_","is_the_building_currently_vacant_or_occupied_","is_the_building_vacant_due_to_fire_","any_people_using_property_homeless_childen_gangs_","address_street_number","address_street_direction","address_street_name","address_street_suffix","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","latitude","longitude","location"
"Vacant/Abandoned Building","18-03152866","2018-11-14T00:00:00.000","Rear",,"Open",,"Vacant","false","true","4952","W","OHIO","ST","60644","1143236.12548575","1903537.55398722","37","15","25","41.89134649368786","-87.74941624190771","(41.891346493688, -87.749416241908)"
"Vacant/Abandoned Building","18-03155547","2018-11-14T00:00:00.000","Front",,"Open",,"Vacant","false","false","5647","N","KEYSTONE","AVE","60646","1148376.5310255","1937165.42588437","39","17","13","41.983526720336705","-87.72966814299092","(41.983526720337, -87.729668142991)"
"Vacant/Abandoned Building","18-03155508","2018-11-14T00:00:00.000",,,,,,,,"7917","S","EUCLID","AVE","60617","1190576.03801954","1852863.72801772","8","4","46","41.75127914126406","-87.57719902161544","(41.751279141264, -87.577199021615)"
"Vacant/Abandoned Building","18-03148726","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","1307","W","73RD","ST","60636","1168670.52951577","1856357.88628748","17","7","67","41.76136781748792","-87.65737102572842","(41.761367817488, -87.657371025728)"
"Vacant/Abandoned Building","18-03150617","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12447","S","STEWART","AVE","60628","1175882.84002052","1822378.59017509","34","5","53","41.66796534864332","-87.63195188066504","(41.667965348643, -87.631951880665)"
"Vacant/Abandoned Building","18-03150670","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12441","S","NORMAL","AVE","60628","1175224.21429686","1822403.81890228","34","5","53","41.66804926471809","-87.63436154702813","(41.668049264718, -87.634361547028)"
"Vacant/Abandoned Building","18-03150423","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12424","S","EGGLESTON","AVE","60628","1175548.45012948","1822524.79658678","34","5","53","41.66837402441547","-87.6331713215034","(41.668374024415, -87.633171321503)"
"Vacant/Abandoned Building","18-03149449","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","true","12426","S","PARNELL","AVE","60628","1174891.2806835","1822495.88350531","34","5","53","41.668309308720616","-87.63557727969138","(41.668309308721, -87.635577279691)"
"Vacant/Abandoned Building","18-03147398","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","6342","S","EGGLESTON","AVE","60621","1174366.77351635","1862786.15037041","20","7","68","41.778882986988954","-87.63630293291331","(41.778882986989, -87.636302932913)"
"Vacant/Abandoned Building","18-03145627","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","7337","S","GREEN","ST","60621","1171907.02522811","1856199.77630105","6","7","68","41.760863541618306","-87.64551364745776","(41.760863541618, -87.645513647458)"
"Vacant/Abandoned Building","18-03146498","2018-11-13T00:00:00.000",,,,,,,,"301","W","47TH","ST","60609","1175066.88608982","1873794.11726803","3","9","37","41.80907437006464","-87.63340770463294","(41.809074370065, -87.633407704633)"
"Vacant/Abandoned Building","18-03150598","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12222","S","HARVARD","AVE","60628","1176159.05096729","1823875.12997371","34","5","53","41.67206591983407","-87.63089636994879","(41.672065919834, -87.630896369949)"
"Vacant/Abandoned Building","18-03150653","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12450","S","NORMAL","AVE","60628","1175214.11429686","1822677.61890228","34","5","53","41.66880084125083","-87.63439038368637","(41.668800841251, -87.634390383686)"
"Vacant/Abandoned Building","18-03144169","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","5050","S","PRAIRIE","AVE","60615","1178887.45372835","1871930.43482125","3","2","38","41.80387402345627","-87.61945149283483","(41.803874023456, -87.619451492835)"
"Vacant/Abandoned Building","18-03150608","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12442","S","STEWART","AVE","60628","1175881.64002052","1822411.79017509","34","5","53","41.66805648160389","-87.63195528350428","(41.668056481604, -87.631955283504)"
"Vacant/Abandoned Building","18-03150621","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12450","S","STEWART","AVE","60628","1175871.14002052","1822691.09017509","34","5","53","41.66882316034231","-87.6319853922744","(41.668823160342, -87.631985392274)"
"Vacant/Abandoned Building","18-03150564","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12457","S","EGGLESTON","AVE","60628","1175556.7652159","1822304.72757174","34","5","53","41.667769933971186","-87.63314743381649","(41.667769933971, -87.633147433816)"
"Vacant/Abandoned Building","18-03146943","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","true","3518","W","POLK","ST","60624","1153050.27379292","1896144.28170879","24","11","27","41.87086965552433","-87.71356933578235","(41.870869655524, -87.713569335782)"
"Vacant/Abandoned Building","18-03150121","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12437","S","PARNELL","AVE","60628","1174893.8806835","1822422.38350531","34","5","53","41.668107554936974","-87.63556994221695","(41.668107554937, -87.635569942217)"
"Vacant/Abandoned Building","18-03149582","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","true","12428","S","PARNELL","AVE","60628","1174891.7806835","1822482.48350531","34","5","53","41.668272525821315","-87.63557584686758","(41.668272525821, -87.635575846868)"
"Vacant/Abandoned Building","18-03150030","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12440","S","PARNELL","AVE","60628","1174894.5806835","1822402.28350531","34","5","53","41.66805238169689","-87.63556797598096","(41.668052381697, -87.635567975981)"
"Vacant/Abandoned Building","18-03148368","2018-11-13T00:00:00.000",,,"Boarded",,"Vacant",,,"5428","S","BISHOP","ST","60609","1167589.20033174","1868747.65707505","20","9","61","41.795390150519154","-87.66097914836313","(41.795390150519, -87.660979148363)"
"Vacant/Abandoned Building","18-03148178","2018-11-13T00:00:00.000","Rear",,"Open","REAR","Vacant","false","false","5424","S","DEARBORN","ST","60609","1176897.96416667","1869029.64540766","3","2","40","41.79595909355722","-87.62683534977558","(41.795959093557, -87.626835349776)"
"Vacant/Abandoned Building","18-03150474","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12430","S","EGGLESTON","AVE","60628","1175549.95012948","1822484.79658678","34","5","53","41.66826422449215","-87.63316702119648","(41.668264224492, -87.633167021196)"
"Vacant/Abandoned Building","18-03145762","2018-11-13T00:00:00.000",,,,,,,,"2653","W","LITHUANIAN PLAZA","CT","60629","1159794.03503277","1858790.45432188","17","8","66","41.768229945768745","-87.68983759122149","(41.768229945769, -87.689837591221)"
"Vacant/Abandoned Building","18-03149174","2018-11-13T00:00:00.000","Front",,"Boarded","FRONT","Vacant","false","false","12405","S","PARNELL","AVE","60628","1174886.2806835","1822636.18350531","34","5","53","41.66869442592903","-87.63559142132308","(41.668694425929, -87.635591421323)"
"Vacant/Abandoned Building","18-03150341","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12445","S","PARNELL","AVE","60628","1174895.7806835","1822368.88350531","34","5","53","41.66796069997129","-87.63556457397159","(41.667960699971, -87.635564573972)"
"Vacant/Abandoned Building","18-03150582","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12214","S","HARVARD","AVE","60628","1176157.35096729","1823928.72997371","34","5","53","41.672213044775916","-87.6309009928094","(41.672213044776, -87.630900992809)"
"Vacant/Abandoned Building","18-03150452","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12419","S","EGGLESTON","AVE","60628","1175547.15012948","1822558.09658678","34","5","53","41.668465433992615","-87.63317508908247","(41.668465433993, -87.633175089082)"
"Vacant/Abandoned Building","18-03149347","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12418","S","PARNELL","AVE","60628","1174889.3806835","1822549.28350531","34","5","53","41.668455889260954","-87.63558265094692","(41.668455889261, -87.635582650947)"
"Vacant/Abandoned Building","18-03150515","2018-11-13T00:00:00.000","Front",,"Boarded","FRONT","Vacant","false","false","12431","S","EGGLESTON","AVE","60628","1175550.15012948","1822478.09658678","34","5","53","41.66824583414742","-87.63316648846","(41.668245834147, -87.63316648846)"
"Vacant/Abandoned Building","18-03150160","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","12435","S","PARNELL","AVE","60628","1174893.4806835","1822435.68350531","34","5","53","41.668144061199136","-87.63557101202056","(41.668144061199, -87.635571012021)"
"Vacant/Abandoned Building","18-03146557","2018-11-13T00:00:00.000","Front",,"Open",,"Vacant","false","false","6127","N","MONTICELLO","AVE","60659","1150936.52659424","1940436.11126731","50","17","13","41.99245177000892","-87.72016675243334","(41.992451770009, -87.720166752433)"
"Vacant/Abandoned Building","18-03150543","2018-11-13T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12453","S","EGGLESTON","AVE","60628","1175555.7652159","1822331.42757174","34","5","53","41.66784322539879","-87.63315029965882","(41.667843225399, -87.633150299659)"
"Vacant/Abandoned Building","18-03150071","2018-11-13T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","7638","S","MERRILL","AVE","60649","1191861.04718103","1854743.08079084","8","4","43","41.756405157002966","-87.57242926857562","(41.756405157003, -87.572429268576)"
"Vacant/Abandoned Building","18-03140646","2018-11-12T00:00:00.000","Rear",,"Open","WINDOWS ARE OPEN","Vacant","true","true","5935","S","RACINE","AVE","60636","1169336.13221858","1865427.56989241","16","7","68","41.786241774990444","-87.65466921821474","(41.78624177499, -87.654669218215)"
"Vacant/Abandoned Building","18-03142446","2018-11-12T00:00:00.000","Front",,"Open",,"Vacant","true","true","7430","N","SHERIDAN","RD","60626","1165753.52057835","1949539.9478","49","24","1","42.0171288161181","-87.66540371863526","(42.017128816118, -87.665403718635)"
"Vacant/Abandoned Building","18-03141420","2018-11-12T00:00:00.000","Front",,"Open",,"Vacant","false","false","8337","S","BURNHAM","AVE","60617","1196276.7150007","1850229.83551121","7","4","46","41.74391216160005","-87.5563964159031","(41.7439121616, -87.556396415903)"
"Vacant/Abandoned Building","18-03141050","2018-11-12T00:00:00.000","Front",,"Open","REAR","Vacant","false","true","7148","S","WINCHESTER","AVE","60636","1164591.82397455","1857262.56016883","17","7","67","41.76393734710158","-87.67229438196956","(41.763937347102, -87.67229438197)"
"Vacant/Abandoned Building","18-03139679","2018-11-12T00:00:00.000","Front",,"Open","SIDE","Vacant","false","false","1216","E","69TH","ST","60637","1185591.02011969","1859598.50739734","5","3","69","41.769878783089574","-87.59525466002734","(41.76987878309, -87.595254660027)"
"Vacant/Abandoned Building","18-03137278","2018-11-12T00:00:00.000","Front",,"Open","FRONT","Vacant","false","true","2800","W","DIVISION","ST","60622","1157509.36532386","1907858.6340845","26","14","24","41.902925414835956","-87.69687939791712","(41.902925414836, -87.696879397917)"
"Vacant/Abandoned Building","18-03139130","2018-11-12T00:00:00.000","Rear",,"Open","THE DOOR IS WIDE OPEN..","Vacant","false","true","6754","S","MARSHFIELD","AVE","60636","1166502.99013354","1859917.69430506","16","7","67","41.77118287081644","-87.66521390769535","(41.771182870816, -87.665213907695)"
"Vacant/Abandoned Building","18-03135389","2018-11-11T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","8125","S","HALSTED","ST","60620","1172383.31887881","1850984.36569361","21","6","71","41.74654132704846","-87.64392117905926","(41.746541327048, -87.643921179059)"
"Vacant/Abandoned Building","18-03134087","2018-11-11T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","8057","S","HOUSTON","AVE","60617","1197891.43589735","1852051.78976871","7","4","46","41.74887157883039","-87.55041932728","(41.74887157883, -87.55041932728)"
"Vacant/Abandoned Building","18-03132093","2018-11-10T00:00:00.000","Garage",,"Boarded",,"Vacant","false","false","4805","S","LOOMIS","BLVD","60609","1167808.4900298","1872890.87687759","20","9","61","41.80675490824338","-87.66005600019409","(41.806754908243, -87.660056000194)"
"Vacant/Abandoned Building","18-03131454","2018-11-10T00:00:00.000","Front",,"Open",,"Vacant","false","true","5237","S","INDIANA","AVE","60615","1178494.92387083","1870142.80009955","3","2","40","41.79897752858875","-87.62094542450727","(41.798977528589, -87.620945424507)"
"Vacant/Abandoned Building","18-03131433","2018-11-10T00:00:00.000","Front",,"Open",,"Vacant","false","true","5231","S","INDIANA","AVE","60615","1178492.72387083","1870205.70009955","3","2","40","41.79915018201588","-87.620951580683","(41.799150182016, -87.620951580683)"
"Vacant/Abandoned Building","18-03129547","2018-11-10T00:00:00.000","Front",,"Open",,"Vacant","false","false","2339","S","SAWYER","AVE","60623","1155061.60911145","1888270.1765059","12","10","30","41.84922215118568","-87.70639607304255","(41.849222151186, -87.706396073043)"
"Vacant/Abandoned Building","18-03131533","2018-11-10T00:00:00.000","Rear",,"Open","SOUTH SIDE OF THE HOUSE","Vacant","false","true","8500","S","RHODES","AVE","60619","1181279.65786619","1848748.27270218","6","6","44","41.74020501473607","-87.61139183612914","(41.740205014736, -87.611391836129)"
"Vacant/Abandoned Building","18-03128689","2018-11-10T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","3900","W","POLK","ST","60624","1150513.18561846","1896082.37648015","24","11","26","41.87074966936379","-87.72288556449509","(41.870749669364, -87.722885564495)"
"Vacant/Abandoned Building","18-03123202","2018-11-09T00:00:00.000","Front",,"Open","FRONT/REAR DOOR, WINDOWS","Vacant","false","false","520","W","81ST","ST","60620","1174150.31018654","1851195.96581566","17","6","44","41.74708295283472","-87.63744024935025","(41.747082952835, -87.63744024935)"
"Vacant/Abandoned Building","18-03120597","2018-11-09T00:00:00.000","Front",,"Open","FRONT AND REAR DOORS WITH BROKEN WINDOWS","Vacant","true","false","7835","S","SANGAMON","ST","60620","1171333.82488047","1852879.27740889","17","6","71","41.751764224439064","-87.64771144239658","(41.751764224439, -87.647711442397)"
"Vacant/Abandoned Building","18-03124857","2018-11-09T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","10822","S","TORRENCE","AVE","60617","1195564.98191767","1833800.79000052","10","4","51","41.6988469707002","-87.55954527939356","(41.6988469707, -87.559545279394)"
"Vacant/Abandoned Building","18-03123213","2018-11-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","7935","S","COLES","AVE","60617","1198202.99546725","1852829.11991775","7","4","46","41.75099684274392","-87.54925172660792","(41.750996842744, -87.549251726608)"
"Vacant/Abandoned Building","18-03120950","2018-11-09T00:00:00.000",,,,,,,,"6758","S","CALUMET","AVE","60637","1179648.36597256","1860096.58248116","20","3","69","41.77138343010848","-87.61702245149894","(41.771383430108, -87.617022451499)"
"Vacant/Abandoned Building","18-03124487","2018-11-09T00:00:00.000","Rear",,"Boarded",,"Vacant","true","true","5639","S","MAY","ST","60621","1169613.66440263","1867399.16598377","16","7","68","41.79164604755983","-87.65359449402281","(41.79164604756, -87.653594494023)"
"Vacant/Abandoned Building","18-03122457","2018-11-09T00:00:00.000","Front",,"Open","FRONT","Vacant","false","true","114","W","113TH","PL","60628","1177453.92227733","1829695.28798406","34","5","49","41.688008256450175","-87.62598226663","(41.68800825645, -87.62598226663)"
"Vacant/Abandoned Building","18-03126814","2018-11-09T00:00:00.000","Front",,"Open","REAR","Vacant","false","true","1521","S","KILBOURN","AVE","60623","1146633.75459459","1892186.11238881","24","10","29","41.8601326609608","-87.73722776147207","(41.860132660961, -87.737227761472)"
