Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HR265692,01/01/2007 12:01:00 AM,045XX W DISTRICT BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,true,false,0815,14,06,1146882,1876166,2007,41.816166548,-87.736724969,"(41.816166548, -87.736724969)"
HR278756,01/01/2007 12:01:00 AM,027XX N RIDGEWAY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2524,35,06,1150917,1917963,2007,41.930784375,-87.72082947,"(41.930784375, -87.72082947)"
HR298447,01/01/2007 12:01:00 AM,067XX N KEOTA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1621,41,06,1137407,1944418,2007,42.003633414,-87.769837126,"(42.003633414, -87.769837126)"
HR304761,01/01/2007 12:01:00 AM,001XX S STATE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,0123,42,06,1176402,1899745,2007,41.880255584,-87.627728782,"(41.880255584, -87.627728782)"
HR305051,01/01/2007 12:01:00 AM,022XX W DIVISION ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,HOSPITAL BUILDING/GROUNDS,false,false,1312,32,02,1161104,1907941,2007,41.903077492,-87.683673325,"(41.903077492, -87.683673325)"
HR316911,01/01/2007 12:01:00 AM,062XX S EVANS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0313,20,06,1182293,1863811,2007,41.781515292,-87.607213267,"(41.781515292, -87.607213267)"
HR318536,01/01/2007 12:01:00 AM,033XX N OLCOTT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1631,36,06,1125503,1921190,2007,41.940099889,-87.814150471,"(41.940099889, -87.814150471)"
HS123321,01/01/2007 12:01:00 AM,022XX W HUBBARD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,1313,27,06,,,2007,,,
HR336108,01/01/2007 12:01:00 AM,015XX E 72ND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0324,5,06,1187832,1857558,2007,41.764226388,-87.587105205,"(41.764226388, -87.587105205)"
HS139435,01/01/2007 12:01:00 AM,037XX W 58TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0822,14,06,,,2007,,,
HR352347,01/01/2007 12:01:00 AM,073XX S KINGSTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0334,7,06,1194227,1856711,2007,41.761747526,-87.563694169,"(41.761747526, -87.563694169)"
HR354325,01/01/2007 12:01:00 AM,041XX S PRAIRIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0214,3,06,1178729,1877537,2007,41.819262528,-87.619861908,"(41.819262528, -87.619861908)"
HR362407,01/01/2007 12:01:00 AM,047XX W POLK ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1131,24,02,1144879,1895943,2007,41.87047529,-87.74357434,"(41.87047529, -87.74357434)"
HR378348,01/01/2007 12:01:00 AM,048XX N CENTRAL PARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1712,39,06,1151514,1931870,2007,41.968934489,-87.718268856,"(41.968934489, -87.718268856)"
HR386997,01/01/2007 12:01:00 AM,084XX S BURNHAM AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0423,7,06,1196293,1849467,2007,41.741818477,-87.556361984,"(41.741818477, -87.556361984)"
HR466720,01/01/2007 12:01:00 AM,070XX S WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0832,17,06,1161592,1857913,2007,41.765784983,-87.683271465,"(41.765784983, -87.683271465)"
HR476257,01/01/2007 12:01:00 AM,063XX S KILDARE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0813,13,06,1148798,1862115,2007,41.777571732,-87.730058299,"(41.777571732, -87.730058299)"
HR477584,01/01/2007 12:01:00 AM,004XX W 63RD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0711,20,06,1174491,1863157,2007,41.779897875,-87.635836483,"(41.779897875, -87.635836483)"
HR540162,01/01/2007 12:01:00 AM,002XX W LAKE ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,BAR OR TAVERN,false,false,0113,42,02,1174594,1901725,2007,41.885729421,-87.63430827,"(41.885729421, -87.63430827)"
HR399723,01/01/2007 12:01:00 AM,028XX W BRYN MAWR AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2011,40,06,1156544,1937076,2007,41.983119443,-87.69963197,"(41.983119443, -87.69963197)"
HR394486,01/01/2007 12:01:00 AM,058XX S TRIPP AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0813,13,06,1149034,1865531,2007,41.786941236,-87.729105109,"(41.786941236, -87.729105109)"
HR427960,01/01/2007 12:01:00 AM,051XX W MONTANA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2521,31,06,1141801,1915821,2007,41.925080325,-87.754382363,"(41.925080325, -87.754382363)"
HS353058,01/01/2007 12:01:00 AM,049XX S KEELER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0815,23,06,,,2007,,,
HR444155,01/01/2007 12:01:00 AM,014XX W HUBBARD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1324,27,06,1166910,1903200,2007,41.889945222,-87.662482973,"(41.889945222, -87.662482973)"
HR450857,01/01/2007 12:01:00 AM,017XX N ORLEANS ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,false,false,1814,43,12,1173659,1911819,2007,41.913448748,-87.637441077,"(41.913448748, -87.637441077)"
HR712739,01/01/2007 12:01:00 AM,048XX S FORRESTVILLE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,0223,4,11,1180740,1873140,2007,41.807150748,-87.61262013,"(41.807150748, -87.61262013)"
HS398693,01/01/2007 12:01:00 AM,051XX W HUTCHINSON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1624,45,06,,,2007,,,
HR539736,01/01/2007 12:01:00 AM,058XX S RICHMOND ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0824,14,06,1157713,1865726,2007,41.787304564,-87.697277598,"(41.787304564, -87.697277598)"
HR608685,01/01/2007 12:01:00 AM,027XX S MILLARD AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1032,22,20,1152480,1885572,2007,41.841869352,-87.715942119,"(41.841869352, -87.715942119)"
HR608881,01/01/2007 12:01:00 AM,017XX N AUSTIN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2531,29,06,1136141,1910868,2007,41.911591695,-87.775298559,"(41.911591695, -87.775298559)"
HR610609,01/01/2007 12:01:00 AM,066XX S PERRY AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0722,6,06,1176539,1860981,2007,41.773880868,-87.628393665,"(41.773880868, -87.628393665)"
HR622034,01/01/2007 12:01:00 AM,039XX W 79TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0833,18,06,1151423,1851936,2007,41.749587946,-87.720700677,"(41.749587946, -87.720700677)"
HR624066,01/01/2007 12:01:00 AM,054XX N EAST RIVER RD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1614,41,06,1116632,1934981,2007,41.978086971,-87.846467142,"(41.978086971, -87.846467142)"
HR626201,01/01/2007 12:01:00 AM,056XX S SAWYER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0822,14,06,1155678,1866991,2007,41.790816975,-87.704705206,"(41.790816975, -87.704705206)"
HR595827,01/01/2007 12:01:00 AM,070XX W 63RD PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0812,23,11,1130616,1861622,2007,41.776549528,-87.796726444,"(41.776549528, -87.796726444)"
HR653876,01/01/2007 12:01:00 AM,018XX S KARLOV AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1012,24,02,1149358,1890586,2007,41.855689417,-87.727269139,"(41.855689417, -87.727269139)"
HT124284,01/01/2007 12:01:00 AM,032XX W ADAMS ST,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",true,false,1124,28,06,,,2007,,,
HS390939,01/01/2007 12:01:00 AM,092XX S BISHOP ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2222,21,06,1168289,1843439,2007,41.725924794,-87.65914033,"(41.725924794, -87.65914033)"
HS401031,01/01/2007 12:01:00 AM,114XX S OAKLEY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,NURSING HOME/RETIREMENT HOME,false,false,2212,19,06,1163013,1828741,2007,41.685702753,-87.678875923,"(41.685702753, -87.678875923)"
HS440788,01/01/2007 12:01:00 AM,011XX E 91ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0413,8,06,1185571,1844877,2007,41.729481961,-87.595790607,"(41.729481961, -87.595790607)"
HV285900,01/01/2007 12:01:00 AM,0000X W 101ST ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0511,9,02,,,2007,,,
HW471751,01/01/2007 12:01:00 AM,063XX S CAMPBELL AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0825,15,02,,,2007,,,
HX104888,01/01/2007 12:01:00 AM,048XX W BYRON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,false,1634,45,20,,,2007,,,
HX424702,01/01/2007 12:01:00 AM,035XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1123,28,11,,,2007,,,
HS162489,01/01/2007 12:01:00 AM,099XX S WINSTON AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2213,21,06,,,2007,,,
HS168829,01/01/2007 12:01:00 AM,079XX S COLES AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0422,7,06,,,2007,,,
HS197240,01/01/2007 12:01:00 AM,042XX W FILLMORE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1132,24,06,,,2007,,,
HS288684,01/01/2007 12:01:00 AM,038XX N WHIPPLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1733,33,06,,,2007,,,
HS292375,01/01/2007 12:01:00 AM,068XX S WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0726,17,06,,,2007,,,
HS325173,01/01/2007 12:01:00 AM,009XX E 80TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0624,8,06,,,2007,,,
HS363415,01/01/2007 12:01:00 AM,035XX W POLK ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1133,24,26,,,2007,,,
HT192796,01/01/2007 12:01:00 AM,076XX S LOOMIS BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0612,17,06,,,2007,,,
HT385190,01/01/2007 12:01:00 AM,094XX S FOREST AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0633,6,06,,,2007,,,
HT560200,01/01/2007 12:01:00 AM,0000X W 108TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,34,06,,,2007,,,
HT528724,01/01/2007 12:01:00 AM,112XX S FAIRFIELD AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,false,2212,19,17,,,2007,,,
HT599611,01/01/2007 12:01:00 AM,065XX S PEORIA ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0723,17,17,,,2007,,,
HX402859,01/01/2007 12:01:00 AM,083XX S PAULINA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0614,18,11,,,2007,,,
JA419776,01/01/2007 12:01:00 AM,067XX N RAVENSWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,false,false,2432,49,17,,,2007,,,
JA294109,01/01/2007 12:01:00 AM,025XX N MONITOR AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,false,2515,30,02,,,2007,,,
HZ326162,01/01/2007 12:01:00 AM,047XX W ALTGELD ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,2521,31,02,,,2007,,,
HS193367,01/01/2007 12:01:00 AM,006XX E 50TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0223,4,06,,,2007,,,
HT165208,01/01/2007 12:01:00 AM,037XX N OLCOTT AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,false,false,1631,36,12,,,2007,,,
HT244556,01/01/2007 12:01:00 AM,017XX W NORTH AVE,0810,THEFT,OVER $500,GAS STATION,false,false,1433,32,06,,,2007,,,
HX321020,01/01/2007 12:01:00 AM,016XX S THROOP ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1233,25,17,,,2007,,,
JB204414,01/01/2007 12:01:00 AM,102XX S WASHTENAW AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,false,2211,19,17,,,2007,,,
JC429152,01/01/2007 12:01:00 AM,016XX S TRUMBULL AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,false,false,1021,24,02,,,2007,,,
JD329917,01/01/2007 12:01:00 AM,037XX W 66TH PL,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,true,0833,13,17,,,2007,,,
JD416470,01/01/2007 12:01:00 AM,016XX W 38TH ST,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,true,false,0912,12,02,,,2007,,,
JE157877,01/01/2007 12:01:00 AM,056XX N KEDVALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,true,true,1711,39,17,,,2007,,,
JB496545,01/01/2007 12:01:00 AM,015XX N AVERS AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,false,2535,26,02,,,2007,,,
HP526170,01/01/2007 12:01:00 AM,026XX E 83RD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0423,7,06,,,2007,,,
HS190872,01/01/2007 12:01:00 AM,050XX S JUSTINE ST,0810,THEFT,OVER $500,APARTMENT,false,false,0931,16,06,,,2007,,,
HS163418,01/01/2007 12:01:00 AM,006XX E BOWEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0213,4,02,,,2007,,,
HS231704,01/01/2007 12:01:00 AM,063XX N RIDGE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,HOSPITAL BUILDING/GROUNDS,false,false,2413,50,06,,,2007,,,
HN736313,01/01/2007 12:01:00 AM,026XX W 79TH ST,0810,THEFT,OVER $500,OTHER,false,false,0835,18,06,1159655,1852164,2007,41.75004881,-87.690528719,"(41.75004881, -87.690528719)"
HS302602,01/01/2007 12:01:00 AM,004XX E ONTARIO ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1834,42,06,,,2007,,,
HS619084,01/01/2007 12:01:00 AM,068XX S DANTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0332,5,06,,,2007,,,
HT124239,01/01/2007 12:01:00 AM,041XX N MARINE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,"SCHOOL, PUBLIC, BUILDING",true,false,2323,46,11,,,2007,,,
HT161892,01/01/2007 12:01:00 AM,063XX S LA CROSSE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0813,13,06,,,2007,,,
HT357658,01/01/2007 12:01:00 AM,045XX N CENTRAL PARK AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,false,1723,33,02,,,2007,,,
HT447388,01/01/2007 12:01:00 AM,007XX N LONG AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1524,37,02,,,2007,,,
HV161812,01/01/2007 12:01:00 AM,104XX S AVENUE E,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0432,10,06,,,2007,,,
HW556469,01/01/2007 12:01:00 AM,008XX E 49TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0223,4,06,,,2007,,,
HW135017,01/01/2007 12:01:00 AM,032XX W 65TH PL,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0831,15,17,,,2007,,,
HV352214,01/01/2007 12:01:00 AM,054XX S WASHTENAW AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0923,14,17,,,2007,,,
HT534649,01/01/2007 12:01:00 AM,059XX S WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0714,15,06,,,2007,,,
HT564288,01/01/2007 12:01:00 AM,043XX W MONROE ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,true,false,1115,28,02,,,2007,,,
HT585714,01/01/2007 12:01:00 AM,048XX N LINDER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1623,45,06,,,2007,,,
HV142526,01/01/2007 12:01:00 AM,082XX S SOUTH SHORE DR,4652,OTHER OFFENSE,SEX OFFENDER: PROHIBITED ZONE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,true,false,0424,7,26,,,2007,,,
HV148527,01/01/2007 12:01:00 AM,010XX N LAVERGNE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1531,37,06,,,2007,,,
HV165555,01/01/2007 12:01:00 AM,055XX W IOWA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1524,37,06,,,2007,,,
HV227426,01/01/2007 12:01:00 AM,066XX S WABASH AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0322,20,06,,,2007,,,
HV237479,01/01/2007 12:01:00 AM,107XX S LAFAYETTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,34,06,,,2007,,,
HV407103,01/01/2007 12:01:00 AM,057XX S CHRISTIANA AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0822,14,02,,,2007,,,
HV408820,01/01/2007 12:01:00 AM,089XX S ESCANABA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0423,10,06,,,2007,,,
HV450830,01/01/2007 12:01:00 AM,073XX S WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0735,17,06,,,2007,,,
HV499736,01/01/2007 12:01:00 AM,029XX S LOOMIS ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0913,11,02,,,2007,,,
HV606615,01/01/2007 12:01:00 AM,053XX N KENMORE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2023,48,06,,,2007,,,
HW180635,01/01/2007 12:01:00 AM,043XX W MAYPOLE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,true,1114,28,20,,,2007,,,
HW244192,01/01/2007 12:01:00 AM,0000X N MASON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1513,29,20,,,2007,,,
HW249848,01/01/2007 12:01:00 AM,004XX E 73RD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0323,6,06,,,2007,,,
HW398041,01/01/2007 12:01:00 AM,037XX S ARCHER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0911,12,06,,,2007,,,
HW414140,01/01/2007 12:01:00 AM,072XX S WOOD ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0735,17,17,,,2007,,,
HW460940,01/01/2007 12:01:00 AM,019XX W POTOMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,1424,1,14,,,2007,,,
HW510049,01/01/2007 12:01:00 AM,013XX N ROCKWELL ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,true,1423,26,02,,,2007,,,
HX138724,01/01/2007 12:01:00 AM,083XX S PHILLIPS AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0423,7,20,,,2007,,,
HX221024,01/01/2007 12:01:00 AM,030XX W MARQUETTE RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0831,15,11,,,2007,,,
HN100024,01/01/2007 12:03:00 AM,036XX N LINDER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1633,38,08B,1139045,1923634,2007,41.94657062,-87.764318773,"(41.94657062, -87.764318773)"
HN100143,01/01/2007 12:03:00 AM,031XX W 53RD PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0911,14,15,1156380,1868987,2007,41.796280165,-87.702077374,"(41.796280165, -87.702077374)"
HN100022,01/01/2007 12:03:13 AM,097XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,2213,21,15,1169366,1840406,2007,41.717578574,-87.65528271,"(41.717578574, -87.65528271)"
HN100133,01/01/2007 12:04:00 AM,043XX W THOMAS ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,OTHER,true,false,1111,37,15,1147260,1906978,2007,41.900711356,-87.734550124,"(41.900711356, -87.734550124)"
HN100924,01/01/2007 12:04:00 AM,077XX S EAST END AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0414,8,06,1188878,1854054,2007,41.754586138,-87.583383379,"(41.754586138, -87.583383379)"
HN100088,01/01/2007 12:04:18 AM,024XX W 45TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0914,12,15,1160630,1874762,2007,41.8120408,-87.68633279,"(41.8120408, -87.68633279)"
HN100068,01/01/2007 12:04:37 AM,073XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,true,false,0733,17,15,1170252,1856195,2007,41.760886588,-87.651579538,"(41.760886588, -87.651579538)"
HN100150,01/01/2007 12:05:00 AM,049XX W KAMERLING AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,false,false,2533,37,15,1143201,1908528,2007,41.905041504,-87.749420504,"(41.905041504, -87.749420504)"
HN100754,01/01/2007 12:05:00 AM,113XX S EGGLESTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2233,34,14,1175320,1829735,2007,41.68816505,-87.63379316,"(41.68816505, -87.63379316)"
HN101249,01/01/2007 12:05:00 AM,097XX S CHARLES ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2213,19,08B,1167275,1840438,2007,41.717711322,-87.662940292,"(41.717711322, -87.662940292)"
HN103112,01/01/2007 12:05:00 AM,023XX N NORMANDY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2512,36,06,1131465,1914936,2007,41.922836995,-87.792382774,"(41.922836995, -87.792382774)"
HN100191,01/01/2007 12:05:00 AM,067XX S RIDGELAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,0332,5,15,1189029,1860562,2007,41.772441035,-87.582621873,"(41.772441035, -87.582621873)"
HN100174,01/01/2007 12:05:00 AM,060XX S MOZART ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,false,false,0823,15,15,1158415,1864411,2007,41.783681739,-87.694739462,"(41.783681739, -87.694739462)"
HP367072,01/01/2007 12:05:00 AM,028XX N MEADE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2511,29,06,1135246,1918181,2007,41.931675354,-87.778412714,"(41.931675354, -87.778412714)"
HN100063,01/01/2007 12:05:00 AM,009XX N WALLER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,1511,29,15,1138186,1905680,2007,41.897318443,-87.767911378,"(41.897318443, -87.767911378)"
HT316774,01/01/2007 12:05:00 AM,089XX S MACKINAW AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0424,10,06,,,2007,,,
HN100015,01/01/2007 12:06:32 AM,043XX S HONORE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0914,12,08B,1164745,1875823,2007,41.814866298,-87.671209042,"(41.814866298, -87.671209042)"
HN100056,01/01/2007 12:07:51 AM,005XX W 57TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,true,false,0711,3,15,1173700,1866792,2007,41.789890283,-87.638628715,"(41.789890283, -87.638628715)"
HN100025,01/01/2007 12:08:13 AM,056XX S SEELEY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,true,false,0715,15,15,1163655,1867284,2007,41.791457223,-87.675447067,"(41.791457223, -87.675447067)"
HN100092,01/01/2007 12:09:00 AM,057XX S WOOD ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,true,false,0715,15,15,1165329,1866646,2007,41.789671155,-87.669326897,"(41.789671155, -87.669326897)"
