CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/09/2018,Open,,18-03316158,Pothole in Street,,,,1313 W 59TH ST,60636,1168528.80556575,1865640.3263116,16,7,67,,41.7867318726053,-87.65771749785313,"(41.786731872605, -87.657717497853)",19,22257,65,278,2
12/09/2018,Open,,18-03319069,Pothole in Street,,,,5751 N CICERO AVE,60646,1143303.03840081,1937894.53999942,39,17,12,,41.9855306486796,-87.74816064702648,"(41.98553064868, -87.748160647026)",28,22532,12,713,38
12/09/2018,Completed,12/17/2018,18-03317294,Pothole in Street,Final Outcome,Pothole Patched,6,41 W ADAMS ST,60603,1175962.47148343,1899443.50409864,42,1,32,,41.87932707149282,-87.6294215049074,"(41.879327071493, -87.629421504907)",22,14912,38,92,36
12/09/2018,Open,,18-03316048,Pothole in Street,,,,180 E LAKE ST,60601,1177756.53679079,1901769.61992429,42,1,32,,41.88589384730678,-87.62239014744094,"(41.885893847307, -87.622390147441)",22,14309,38,580,36
12/09/2018,Open,,18-03316061,Pothole in Street,,,,7305 W FOSTER AVE,0,1126634.91999188,1933723.80676979,0,31,0,,41.974364454269875,-87.80974660118997,"(41.97436445427, -87.80974660119)",21,4453,,,
12/09/2018,Completed,12/28/2018,18-03316650,Pothole in Street,Final Outcome,Pothole Patched,16,5100 S STATE ST,60609,1177137.85443359,1871213.28607877,3,2,40,52,41.80189029788532,-87.62603526413734,"(41.801890297885, -87.626035264137)",12,14924,7,218,9
12/09/2018,Completed,12/10/2018,18-03318752,Pothole in Street,Final Outcome,Pothole Patched,21,5939 N WASHTENAW AVE,60659,1157261.74827865,1939342.99299485,40,20,2,,41.98978697277725,-87.69679759229643,"(41.989786972777, -87.696797592296)",46,4450,20,15,24
12/09/2018,Open,,18-03319205,Pothole in Street,,,,6833 S UNION AVE,60621,1172917.30249382,1859572.24881093,6,7,68,,41.76971057652556,-87.64155392370184,"(41.769710576526, -87.641553923702)",31,21559,66,479,32
12/09/2018,Open,,18-03317139,Pothole in Street,,,,1414 W ROSEMONT AVE,60660,1165735.7019289,1941996.37996871,48,24,77,,41.99654210690489,-87.66599448093774,"(41.996542106905, -87.665994480938)",46,4451,76,536,16
12/09/2018,Open,,18-03316640,Pothole in Street,,,,1815 N NAGLE AVE,60707,1133019.79901818,1911371.46711562,29,25,25,,41.913241085632286,-87.78661372512977,"(41.913241085632, -87.78661372513)",39,4454,26,598,7
12/09/2018,Open,,18-03316329,Pothole in Street,,,,5409 N NASHVILLE AVE,60656,1131592.75073401,1935551.04087243,45,16,10,,41.97955373352632,-87.7912853715009,"(41.979553733526, -87.791285371501)",34,4448,36,699,50
12/09/2018,Open,,18-03318907,Pothole in Street,,,,215 W 22ND PL,60616,1175208.0599677,1889496.48003026,25,9,34,,41.85205188491773,-87.63265270387852,"(41.852051884918, -87.632652703879)",8,21194,35,3,26
12/09/2018,Open,,18-03315979,Pothole in Street,,,,3700 S IRON ST,60609,1167949.45750303,1880242.39000976,11,9,59,13,41.82688091287133,-87.65947456175756,"(41.826880912871, -87.659474561758)",26,14924,56,721,48
12/09/2018,Completed,12/10/2018,18-03317142,Pothole in Street,Final Outcome,Pothole Patched,18,6300 N CLARK ST,60660,1164502.2582911,1941971.77352899,40,24,77,,41.99640836311736,-87.67037201118849,"(41.996408363117, -87.670372011188)",46,4451,76,537,24
12/09/2018,Open,,18-03317407,Pothole in Street,,,,4422 N MASON AVE,60630,1135882.8913,1928855.86695,38,16,15,,41.96112340162434,-87.77596979283288,"(41.961123401624, -87.775969792833)",25,21869,15,94,19
12/08/2018,Completed,12/17/2018,18-03315648,Pothole in Street,Final Outcome,Pothole Patched,1,7800 S HALSTED ST,60620,1172320.18136698,1853138.89038378,17,6,71,32,41.75236340552436,-87.64423480641886,"(41.752363405524, -87.644234806419)",17,21554,70,487,31
12/08/2018,Completed,12/17/2018,18-03312107,Pothole in Street,Final Outcome,No Potholes Found,0,209 N CANAL ST,60606,1173082.67632055,1901745.49118149,42,12,28,,41.88602403788396,-87.6396986724454,"(41.886024037884, -87.639698672445)",22,14914,29,784,36
12/08/2018,Completed,12/11/2018,18-03312607,Pothole in Street,Final Outcome,Pothole Patched,2,7300 S SOUTH SHORE DR,60649,1195061.23376837,1857561.5764952,7,3,43,,41.763909558203146,-87.5606414961611,"(41.763909558203, -87.560641496161)",43,22538,39,421,37
12/08/2018,Open,,18-03312823,Pothole in Street,,,,11500 S HARVARD AVE,60628,1176015.6949836,1828667.65181156,34,5,53,,41.68512636979275,-87.63142108228581,"(41.685126369793, -87.631421082286)",45,21861,50,255,22
12/08/2018,Open,,18-03315668,Pothole in Street,,,,7459 S EGGLESTON AVE,60621,1174585.11168475,1855467.15869448,6,7,69,,41.75815133707223,-87.63555808757434,"(41.758151337072, -87.635558087574)",17,21559,67,494,32
12/08/2018,Open,,18-03312697,Pothole in Street,,,,447 E 133RD ST,60827,1181691.09182642,1816816.16998553,9,5,54,,41.65246732805286,-87.61068099625963,"(41.652467328053, -87.61068099626)",30,4460,51,9,43
12/08/2018,Completed,12/13/2018,18-03313418,Pothole in Street,Final Outcome,Pothole Patched,21,7500 W ROSCOE ST,60634,1125487.02072444,1921663.82060424,38,16,17,,41.941509112182985,-87.81426296145321,"(41.941509112183, -87.814262961453)",39,22254,17,458,19
12/08/2018,Completed,12/11/2018,18-03312812,Pothole in Street,Final Outcome,Pothole Patched,3,2200 N ASHLAND AVE,60614,1165148.31671674,1914705.52490984,32,14,22,,41.92158491136849,-87.66877310760022,"(41.921584911368, -87.6687731076)",16,21190,23,209,40
12/08/2018,Completed,12/14/2018,18-03313800,Pothole in Street,Final Outcome,Pothole Patched,21,200 N DESPLAINES ST,60661,1171888.73560463,1901691.13839379,42,12,28,,41.885721524423964,-87.6443913121684,"(41.885721524424, -87.644391312168)",41,4452,29,784,36
12/08/2018,Open,,18-03315558,Pothole in Street,,,,4600 N CLARENDON AVE,60640,1170084.30023313,1930754.69670966,46,19,3,34,41.96553424615273,-87.65016716868293,"(41.965534246153, -87.650167168683)",37,22616,31,19,39
12/08/2018,Completed,12/13/2018,18-03313424,Pothole in Street,Final Outcome,Pothole Patched,22,7500 W WAVELAND AVE,60634,1125422.93098353,1923568.64498143,38,16,17,,41.94673688190113,-87.81445710137037,"(41.946736881901, -87.81445710137)",39,22254,17,392,19
12/08/2018,Open,,18-03315387,Pothole in Street,,,,1232 W RACE AVE,60642,1167962.34068812,1903887.9692713,1,12,24,,41.89191870215563,-87.65865456976935,"(41.891918702156, -87.658654569769)",41,22620,25,521,41
12/08/2018,Open,,18-03313734,Pothole in Street,,,,4136 W 70TH ST,60629,1149878.90550723,1858012.54299818,13,8,65,,41.76636429811217,-87.7262227375512,"(41.766364298112, -87.726222737551)",23,21867,63,318,15
12/08/2018,Completed,12/14/2018,18-03313214,Pothole in Street,Final Outcome,Pothole Patched,8,1458 W MONTROSE AVE,60613,1165554.19327352,1929311.17870184,47,19,3,31,41.96172774749436,-87.66730416741325,"(41.961727747494, -87.667304167413)",13,22616,31,576,18
12/08/2018,Open,,18-03313964,Pothole in Street,,,,1825 N DAYTON ST,60614,1170347.85380436,1912126.73201448,43,18,7,,41.91454894124954,-87.64945531201505,"(41.91454894125, -87.649455312015)",51,21190,68,168,34
12/08/2018,Open,,18-03312933,Pothole in Street,,,,8700 S ANTHONY AVE,60617,1192894.10278993,1847736.55487386,8,4,48,,41.737063945133926,-87.56896220209047,"(41.737063945134, -87.56896220209)",9,21202,44,473,35
12/08/2018,Completed,12/27/2018,18-03313615,Pothole in Street,Final Outcome,Pothole Patched,7,5705 S NATCHEZ AVE,60638,1134029.27021518,1866014.24208065,13,8,56,,41.78843344686223,-87.7839596981864,"(41.788433446862, -87.783959698186)",35,22268,53,589,15
12/08/2018,Open,,18-03313729,Pothole in Street,,,,4399 N CENTRAL PARK AVE,60618,1151596.89046615,1929004.36397465,35,17,16,60,41.960981467714426,-87.71788931709978,"(41.960981467714, -87.7178893171)",2,21538,16,56,12
12/08/2018,Open,,18-03312623,Pothole in Street,,,,3900 S WESTERN BLVD,60609,1161170.43060141,1878759.70351666,12,9,58,,41.82296362788048,-87.68438478541296,"(41.82296362788, -87.684384785413)",29,14924,55,718,1
12/08/2018,Completed,12/13/2018,18-03313427,Pothole in Street,Final Outcome,Pothole Patched,14,3600 N OLCOTT AVE,60634,1125441.26657647,1923018.94759883,38,16,17,,41.945190906459324,-87.81448752218432,"(41.945190906459, -87.814487522184)",39,22254,17,392,19
12/08/2018,Completed,12/13/2018,18-03313421,Pothole in Street,Final Outcome,Pothole Patched,24,7400 W WAVELAND AVE,60634,1126099.16082785,1923587.78097282,38,16,17,,41.94678592622405,-87.81197050949099,"(41.946785926224, -87.811970509491)",39,22254,17,392,19
12/08/2018,Open,,18-03313892,Pothole in Street,,,,3758 W 55TH ST,60632,1152171.40011026,1867865.23612499,23,8,62,,41.79338625032494,-87.71820117287638,"(41.793386250325, -87.718201172876)",35,22248,60,792,6
12/07/2018,Completed,12/14/2018,18-03304895,Pothole in Street,Final Outcome,Pothole Patched,3,2238 W IRVING PARK RD,60618,1160619.42760359,1926518.38590035,47,19,5,38,41.95417182283675,-87.68514399631772,"(41.954171822837, -87.685143996318)",13,21538,46,623,18
12/07/2018,Open,,18-03306048,Pothole in Street,,,,9046 S ASHLAND AVE,60620,1167258.43258565,1844717.05822541,21,22,73,69,41.728908842874795,-87.66300955881535,"(41.728908842875, -87.663009558815)",18,21554,72,632,13
12/07/2018,Completed,12/11/2018,18-03310270,Pothole in Street,Final Outcome,Pothole Patched,1,1601 W ARMITAGE AVE,60622,1165332.73768243,1913386.79378362,32,14,22,,41.917822514270235,-87.667995770847,"(41.91782251427, -87.667995770847)",16,22620,23,209,40
12/07/2018,Open,,18-03307041,Pothole in Street,,,,2909 W DICKENS AVE,60647,1156562.08648043,1913916.12931519,1,14,22,,41.91945335302714,-87.70047053659151,"(41.919453353027, -87.700470536592)",15,22535,23,322,41
12/07/2018,Completed,12/11/2018,18-03311811,Pothole in Street,Final Outcome,Pothole Patched,6,2451 N LEAVITT ST,60647,1161624.33857098,1916640.17840797,32,14,22,,41.92638815505415,-87.68198531227374,"(41.926388155054, -87.681985312274)",16,22535,23,240,40
12/07/2018,Open,,18-03311700,Pothole in Street,,,,1200 S TROY ST,60623,1155547.01620898,1894541.51089143,24,10,29,,41.86632796993531,-87.7045905856742,"(41.866327969935, -87.704590585674)",36,21569,30,132,14
12/07/2018,Open,,18-03312068,Pothole in Street,,,,402 N COLUMBUS DR,60611,1178335.2047937,1902818.73271954,42,18,8,,41.88870304829185,-87.62067614151107,"(41.888703048292, -87.620676141511)",22,21182,37,159,36
12/07/2018,Completed,12/14/2018,18-03305156,Pothole in Street,Final Outcome,Pothole Patched,1,7401 W SCHOOL ST,60634,1126232.64336669,1921055.73790525,29,16,17,,41.939609003579065,-87.81150194341446,"(41.939609003579, -87.811501943414)",39,22254,17,458,7
12/07/2018,Open,,18-03310247,Pothole in Street,,,,11305 S AVENUE J,60617,1202550.70518552,1830615.47686927,10,4,52,,41.68981919012108,-87.53392969456475,"(41.689819190121, -87.533929694565)",47,21202,49,552,47
12/07/2018,Open,,18-03310650,Pothole in Street,,,,2907 W SANITARY SHIP CANAL,60623,1157557.75679157,1882748.90058331,12,9,30,,41.83385785355131,-87.69752702818408,"(41.833857853551, -87.697527028184)",29,14920,32,124,1
12/07/2018,Open,,18-03309705,Pothole in Street,,,,5005 S KEATING AVE,60632,1145537.63592949,1871020.91097192,14,8,56,,41.8019630746749,-87.7416356260655,"(41.801963074675, -87.741635626065)",35,22248,53,606,8
12/07/2018,Completed,12/12/2018,18-03306929,Pothole in Street,Final Outcome,Pothole Patched,3,9457 S COTTAGE GROVE AVE,60619,1183217.61366599,1842317.93877159,8,6,47,51,41.722448438701164,-87.60434022487681,"(41.722448438701, -87.604340224877)",9,21546,43,472,35
12/07/2018,Open,,18-03304870,Pothole in Street,,,,1800 W 71ST ST,60636,1165576.16423376,1857605.02940291,17,7,67,,41.76496532097721,-87.66873974766969,"(41.764965320977, -87.66873974767)",17,22257,65,283,31
12/07/2018,Open,,18-03306713,Pothole in Street,,,,1119 W BRYN MAWR AVE,60660,1167752.47340768,1937355.40627466,48,20,77,26,41.983535745183424,-87.65883131820925,"(41.983535745183, -87.658831318209)",40,22616,76,145,16
12/07/2018,Open,,18-03311897,Pothole in Street,,,,87 E LAKE ST,60601,1177157.31152533,1901751.1861695,42,1,32,,41.88563285907088,-87.62490305732675,"(41.885632859071, -87.624903057327)",22,14309,38,580,36
12/07/2018,Completed,12/10/2018,18-03309671,Pothole in Street,Final Outcome,Pothole Patched,5,10400 S CAMPBELL AVE,60655,1161545.74789737,1835596.89488161,19,22,72,,41.70445335119415,-87.6842018073568,"(41.704453351194, -87.684201807357)",33,4447,71,553,42
12/07/2018,Open,,18-03309516,Pothole in Street,,,,1500 N LONG AVE,60651,1140076.53379553,1909448.43151117,37,25,25,,41.90771318325112,-87.76102472614086,"(41.907713183251, -87.761024726141)",4,4299,26,599,45
12/07/2018,Completed,12/13/2018,18-03309621,Pothole in Street,Final Outcome,Pothole Patched,16,1211 W WRIGHTWOOD AVE,60614,1167740.48359415,1917408.48639225,43,19,7,,41.92880557273492,-87.65905571777552,"(41.928805572735, -87.659055717776)",16,21190,68,796,34
12/07/2018,Open,,18-03309205,Pothole in Street,,,,835 S CLARK ST,60605,1175647.73303397,1896587.16059952,4,1,32,,41.87161541705842,-87.63044665827931,"(41.871615417058, -87.630446658279)",48,14913,38,12,10
12/07/2018,Open,,18-03311435,Pothole in Street,,,,301 E WACKER DR,60601,1178301.64638254,1902519.03068981,42,1,32,,41.88771437729888,-87.6206747740109,"(41.887714377299, -87.620674774011)",22,14309,38,580,36
12/07/2018,Open,,18-03305548,Pothole in Street,,,,3917 W WRIGHTWOOD AVE,60647,1149748.42857424,1917001.23639401,31,25,22,,41.928059360347234,-87.72511906487004,"(41.928059360347, -87.72511906487)",27,22535,23,107,17
12/07/2018,Completed,12/12/2018,18-03309817,Pothole in Street,Final Outcome,Pothole Patched,1,1217 W ARTHUR AVE,60626,1166883.00998131,1943463.68183011,49,24,1,54,42.000320484089045,-87.66149824954141,"(42.000320484089, -87.661498249541)",46,21853,10,48,5
12/07/2018,Completed,12/11/2018,18-03308097,Pothole in Street,Final Outcome,Pothole Patched,12,6900 S SOUTH SHORE DR,60649,1193421.84711478,1859677.02986739,5,3,43,,41.76981261209679,-87.56669239477158,"(41.769812612097, -87.566692394772)",32,22538,39,142,33
12/07/2018,Open,,18-03310579,Pothole in Street,,,,2409 W 87TH ST,,1161822.43297325,1846887.13960004,0,0,0,,41.73541157822888,-87.68297755809182,"(41.735411578229, -87.682977558092)",,21554,,,
12/07/2018,Open,,18-03308654,Pothole in Street,,,,5829 W BRYN MAWR AVE,60646,1136229.12929781,1936860.97132221,45,16,11,,41.982807703613744,-87.77441501009102,"(41.982807703614, -87.774415010091)",20,21869,11,693,50
12/07/2018,Completed,12/11/2018,18-03308592,Pothole in Street,Final Outcome,Pothole Patched,1,2200 N SEELEY AVE,60647,1162329.11988109,1914617.04357906,32,14,22,,41.92141514138478,-87.67913477265063,"(41.921415141385, -87.679134772651)",16,22535,23,178,40
12/07/2018,Open,,18-03309471,Pothole in Street,,,,7500 S INDIANA AVE,60619,1178895.72547673,1855330.07147906,6,6,69,,41.758228391667686,-87.62007146393611,"(41.758228391668, -87.620071463936)",31,21546,67,475,32
12/07/2018,Completed,12/11/2018,18-03304797,Pothole in Street,Final Outcome,Pothole Patched,15,1606 E 67TH ST,60649,1188170.85882949,1860884.0157088,5,3,42,,41.773454314116194,-87.58571992465934,"(41.773454314116, -87.585719924659)",32,22538,9,134,33
12/07/2018,Completed,12/13/2018,18-03307465,Pothole in Street,Final Outcome,Pothole Patched,5,399 W DIVERSEY PKWY,60657,1173089.01921984,1918906.91652233,43,19,7,,41.93280254261598,-87.63925207837181,"(41.932802542616, -87.639252078372)",51,21190,68,101,34
12/07/2018,Open,,18-03307224,Pothole in Street,,,,6101 N CLARK ST,60660,1164546.84966781,1940686.89809297,48,24,77,,41.99262302725198,-87.66993815737071,"(41.992623027252, -87.669938157371)",40,4451,76,536,16
12/07/2018,Open,,18-03309820,Pothole in Street,,,,10555 S AVENUE E,60617,1203825.07261303,1835579.69136755,10,4,52,,41.70290735405752,-87.52909227542894,"(41.702907354058, -87.529092275429)",47,21202,49,715,47
12/07/2018,Open,,18-03306368,Pothole in Street,,,,3954 N BELL AVE,60618,1160658.52760359,1926218.68590035,47,19,5,38,41.95386130646219,-87.68497030218934,"(41.953861306462, -87.684970302189)",13,21538,46,613,18
12/07/2018,Open,,18-03305246,Pothole in Street,,,,11601 S NORMAL AVE,60628,1175047.55600943,1827972.37169314,34,5,53,,41.683264569252806,-87.63469352230901,"(41.683264569253, -87.634693522309)",45,21861,50,255,22
12/07/2018,Open,,18-03306757,Pothole in Street,,,,213 S SANGAMON ST,60607,1170129.22521459,1899233.77981368,25,12,28,,41.87873694217899,-87.65062049626388,"(41.878736942179, -87.650620496264)",48,14917,29,91,26
12/07/2018,Open,,18-03305706,Pothole in Street,,,,200 E 63RD ST,60637,1178697.3507273,1863268.17576991,20,3,40,,41.78022726220425,-87.62036364118914,"(41.780227262204, -87.620363641189)",53,22260,7,404,4
12/07/2018,Completed,12/07/2018,18-03305420,Pothole in Street,Final Outcome,Pothole Patched,18,722 S CANAL ST,60607,1173246.14871076,1897151.82633074,25,1,28,,41.872867472487265,-87.63952871737537,"(41.872867472487, -87.639528717375)",48,14917,29,97,26
12/07/2018,Open,,18-03306968,Pothole in Street,,,,3600 W FOSTER AVE,60625,1151454.98000741,1934312.35001181,39,17,13,,41.97574658010578,-87.71848662849696,"(41.975746580106, -87.718486628497)",28,21869,13,167,38
12/07/2018,Open,,18-03307945,Pothole in Street,,,,7200 W FOSTER AVE,60656,1127353.20932643,1933751.17267389,41,16,10,,41.974647997740725,-87.8071278904167,"(41.974647997741, -87.807127890417)",34,4448,36,735,29
12/07/2018,Open,,18-03309531,Pothole in Street,,,,1200 N MONITOR AVE,60651,1137136.69881723,1907398.40256616,29,25,25,,41.90214110794715,-87.77187355213215,"(41.902141107947, -87.771873552132)",52,4299,26,565,7
12/07/2018,Open,,18-03305590,Pothole in Street,,,,2712 W FULLERTON AVE,60647,1157831.26992754,1915842.41341095,1,14,22,,41.92493586557248,-87.69557638472507,"(41.924935865572, -87.695576384725)",24,22535,23,468,41
12/07/2018,Open,,18-03311820,Pothole in Street,,,,1110 W RUNDELL PL,60607,1168990.96398019,1900024.66310641,25,12,28,,41.881293137391715,-87.65519078001743,"(41.881293137392, -87.655190780017)",48,14917,29,91,26
12/07/2018,Open,,18-03305646,Pothole in Street,,,,2732 W 58TH ST,60629,1159032.82681011,1866079.7824255,16,8,63,,41.7883573870653,-87.69249235020966,"(41.788357387065, -87.69249235021)",19,21867,61,112,2
12/07/2018,Completed,12/17/2018,18-03305143,Pothole in Street,Final Outcome,Street Resurfaced,0,657 W KINZIE ST,60654,1171745.13927528,1902910.15300413,42,12,24,,41.88891484377729,-87.645104778389,"(41.888914843777, -87.645104778389)",41,4446,25,109,36
12/07/2018,Completed,12/13/2018,18-03307614,Pothole in Street,Final Outcome,Pothole Patched,4,2601 W LUNT AVE,60645,1157736.82328132,1946355.48781331,50,24,2,,42.00844628322896,-87.695081844717,"(42.008446283229, -87.695081844717)",42,22528,20,42,27
12/07/2018,Completed,12/13/2018,18-03309644,Pothole in Street,Final Outcome,Pothole Patched,1,1801 N STOCKTON DR,60614,1174944.98869738,1912412.48641502,43,18,7,,41.915151919057,-87.63258456506466,"(41.915151919057, -87.632584565065)",51,21190,68,271,34
12/07/2018,Completed,12/07/2018,18-03309689,Pothole in Street,Final Outcome,Pothole Patched,3,3301 W 26TH ST,60623,1154769.36372536,1886540.911322,12,10,30,25,41.84437257476245,-87.70753308452736,"(41.844372574762, -87.707533084527)",14,21569,32,146,1
12/07/2018,Open,,18-03309282,Pothole in Street,,,,7400 S DAMEN AVE,60636,1164305.45409716,1855578.96901249,17,7,67,,41.75923902504348,-87.6735368321847,"(41.759239025043, -87.673536832185)",17,22257,65,433,31
12/07/2018,Completed,12/13/2018,18-03307726,Pothole in Street,Final Outcome,Pothole Patched,1,9200 S MAY ST,60620,1170271.07020393,1843785.94168637,21,22,73,,41.726740063501566,-87.65201353825478,"(41.726740063502, -87.652013538255)",18,21554,72,151,13
