"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","Deputy City Attorney III","City Attorney","197741.56","0.00","11871.10","0.00","0.00","0.00","79.05","57465.42",,"17026.67",,"284183.80"
"2016","Permanent","Police Officer","Police Administrative Services","101483.98","55271.08","4566.58","30663.09","0.00","100.00","6112.86","69429.87","0.00","16412.35",,"284039.80"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","105468.90","59290.56","0.00","30587.78","7215.94","6006.05","1259.96","56015.58","1080.04","17026.67","0.00","283951.48"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","124247.13","47468.41","0.00","23273.29","6243.68","7557.13","1264.75","59846.94",,"13753.35",,"283654.68"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","31289.20","11414.84","38396.03","0.00","0.00","7336.42","67661.79",,"17026.67",,"283650.95"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","114098.15","49092.02","2287.58","26706.97","6518.90","13670.18","1663.14","54256.14",,"15197.40",,"283490.47"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128910.02","44450.64","530.36","25783.42","7029.62","2401.95","1259.96","56679.10",,"16412.35",,"283457.42"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","106293.12","81994.61","435.51","14616.20","7133.62","5478.36","1259.96","48704.15","456.94","16850.78",,"283223.25"
"2017","Permanent","Police Sergeant","Strategic Services Division","147434.77","12237.94","1035.08","12818.67","0.00","0.00","7531.15","85239.17",,"16850.78",,"283147.56"
"2013","Permanent","Police Lieutenant","Police - Operations","125570.3","21290.02","5385.6","34321.19","0","0","8040.75","79582.52","0","1141.46","7800","283131.85"
"2016","Permanent","Police Officer","Police - Operations","101484.00","43660.91","6537.42","36163.94","0.00","50.00","6814.86","71706.89",,"16412.35",,"282830.36"
"2017","Permanent","Police Officer","Police - Operations","114221.22","21362.37","8714.03","33737.10","1799.98","0.00","8018.15","77988.44",,"16850.78",,"282692.07"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104142.00","75234.27","845.60","20576.27","7029.62","10735.20","1259.96","46405.11",,"16412.35",,"282640.37"
"2018","Permanent","Police Officer","Strategic Services Division","110525.99","49301.76","0.00","32895.20","0.00","100.00","7336.42","65437.48",,"17026.67",,"282623.52"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105139.56","66953.51","163.32","26420.94","8933.60","2525.37","1259.96","53860.69","456.94","16850.78",,"282564.67"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.49","61589.07","653.27","26725.62","9015.92","2041.25","1259.96","56209.73","1080.04","17026.67","0.00","282504.01"
"2013","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","109292.22","60245.21","5397.43","23024.68","6243.68","6982.85","1364.75","56185.22",,"13753.35",,"282489.39"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.23","103137.59","2052.45","3738.42","7083.35","6274.70","1308.42","38274.86",,"15664.13",,"282471.15"
"2014","Permanent","Police Officer","Police - Operations","100224.12","57993.98","2217.12","34984.88","0.00","0.00","6986.58","64823.39",,"15197.40",,"282427.47"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","104253.25","76580.40","779.93","27891.51","7083.35","3282.05","1308.42","45490.64",,"15664.13",,"282333.67"
"2017","Permanent","Police Officer","Strategic Services Division","103290.28","67081.23","0.00","23440.86","0.00","50.00","7456.95","64137.83",,"16850.78",,"282307.93"
"2016","Permanent","Deputy City Attorney III","City Attorney","204673.43","0.00","2364.79","0.00","0.00","0.00","100.00","58723.32",,"16412.35",,"282273.89"
"2015","Permanent","Deputy City Attorney III","City Attorney","208861.95","0.00","0.00","0.00","0.00","0.00","100.00","57571.65",,"15664.13",,"282197.72"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.20","95065.61","3010.94","12763.09","7083.35","880.10","1308.42","41470.32",,"15664.13",,"282183.16"
"2017","Permanent","Police Sergeant","Police - Operations","116455.10","28893.43","5118.09","29243.08","1799.98","0.00","8316.18","77192.94","0.00","1223.80","13800.02","282042.62"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.50","56943.41","1295.28","26522.38","7215.94","9587.45","1259.96","54135.30","1080.04","17026.67","0.00","281968.93"
"2018","Permanent","Special Counsel/Chief of Staff","City Attorney","218723.30","0.00","0.00","0.00","0.00","0.00","1139.97","45039.76",,"17026.67",,"281929.69"
"2016","Permanent","Police Sergeant","Criminal Investigations","114677.95","26478.04","0.00","26442.61","1799.98","0.00","17176.04","78920.76",,"16412.35",,"281907.72"
"2015","Permanent","Fire Captain - Prevention","Fire - Administration","160890.02","3902.75","7783.05","24553.71","7075.59","0.00","1308.42","60727.69",,"15664.13",,"281905.36"
"2017","Permanent","Police Sergeant","Strategic Services Division","119867.96","29149.62","0.00","28899.27","0.00","0.00","7875.44","78809.90","0.00","1223.80","15993.16","281819.15"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106115.14","81555.15","862.62","18859.52","6062.04","5225.44","1259.96","49264.42",,"12348.35",,"281552.64"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105684.01","64346.95","435.51","30225.52","7133.62","0.00","1259.96","55015.90","456.94","16850.78",,"281409.19"
"2016","Permanent","City Architect","Architecture Services","175591.87","0.00","39076.54","0.00","0.00","0.00","0.00","50326.82",,"16412.35",,"281407.58"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","119875.82","52106.17","230.37","23858.82","8952.56","9816.51","1308.42","49519.36",,"15664.13",,"281332.16"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.72","34014.90","4629.34","26354.62","6243.68","2634.15","1264.75","63436.61",,"13753.35",,"281263.12"
"2012","Permanent","Dir of Human Resources","HR Administrative Services","195833.55","0.00","9640.33","0.00","0.00","0.00","9539.00","53873.72",,"12348.35",,"281234.94"
"2016","Permanent","Chief Operations Officer","Transit Executive","166534.55","0.00","50545.83","0.00","0.00","0.00","0.00","47719.49",,"16412.35",,"281212.21"
"2014","Permanent","Police Officer","Strategic Services Division","96039.66","63549.07","4392.00","32442.41","0.00","100.00","6875.00","62602.39",,"15197.40",,"281197.93"
"2015","Permanent","Police Sergeant","Police - Operations","125679.22","18242.81","4467.23","28585.32","0.00","0.00","7857.11","80694.21",,"15664.13",,"281190.02"
"2012","Permanent","Police Lieutenant","Police - Operations","111411.71","49550.37","4953.60","31862.27","0.00","0.00","7333.38","67041.41","0.00","1123.02","7800.00","281075.76"
"2017","Permanent","Police Officer","Police - Operations","106073.88","37424.55","12056.05","29133.04","0.00","0.00","7079.65","72215.45",,"16850.78",,"280833.40"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106531.12","82690.89","3294.20","14254.51","6518.90","3598.36","2288.79","46437.71",,"15197.40",,"280811.88"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","110347.82","69534.09","422.80","21543.64","7029.62","5369.77","1265.46","48504.62",,"16412.35",,"280430.17"
"2016","Permanent","Police Officer","Police - Operations","101484.02","46151.27","7498.80","29352.34","1799.98","700.00","6814.86","70011.81",,"16412.35",,"280225.43"
"2012","Permanent","Police Sergeant","Police - Operations","100755.24","60703.42","4678.34","31591.72","1799.98","0.00","6758.42","61565.82",,"12348.35",,"280201.29"
"2016","Permanent","Police Officer","Police - Operations","101484.05","45903.54","0.00","34743.97","1799.98","150.00","6814.86","72678.59",,"16412.35",,"279987.33"
"2015","Permanent","Police Officer","Police - Operations","102259.35","47099.74","7746.77","29202.14","0.00","250.00","6644.20","71061.39",,"15664.13",,"279927.71"
"2017","Permanent","Deputy City Attorney III","City Attorney","198983.49","0.00","4298.95","477.70","0.00","0.00","0.00","59228.25",,"16850.78",,"279839.17"
"2018","Permanent","Police Officer","Police - Operations","110526.01","32171.31","2624.13","40905.00","0.00","0.00","7336.42","69235.03",,"17026.67",,"279824.57"
"2014","Permanent","Police Sergeant","Police - Operations","121856.29","28748.77","0.00","28737.09","0.00","0.00","8088.43","77013.88",,"15197.40",,"279641.86"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","41628.40","5038.34","32636.65","0.00","0.00","7336.42","65437.48",,"17026.67",,"279629.96"
"2017","Permanent","Police Officer","Strategic Services Division","106073.91","39735.43","2772.65","34744.09","0.00","0.00","7845.33","71602.03",,"16850.78",,"279624.22"
"2018","Permanent","Police Officer","Police - Operations","110526.03","47013.99","7426.15","26802.97","0.00","50.00","7659.16","63104.69",,"17026.67",,"279609.66"
"2018","Permanent","Police Officer","Police - Operations","110526.03","29392.50","7701.76","36799.26","0.00","50.00","10280.80","67680.91",,"17026.67",,"279457.93"
"2018","Permanent","Chief Civic Wellbeing Officer","Office of Civic Wellbeing","193476.00","0.00","12650.36","0.00","0.00","0.00","0.00","56193.17",,"17026.67",,"279346.20"
"2012","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","126816.94","15654.17","57542.49","14121.92","0.00","0.00","930.43","51923.54",,"12348.35",,"279337.84"
"2014","Permanent","Firefighter","Fire Suppression & Rescue","96574.65","85253.01","4585.69","20280.86","6518.90","2778.92","1618.48","46394.02",,"15197.40",,"279201.93"
"2018","Permanent","Fire Inspector","Fire Prevention","119650.20","57015.40","0.00","10181.70","7215.94","12526.11","1259.96","53164.83","1080.04","17026.67","0.00","279120.85"
"2018","Permanent","Police Sergeant","Strategic Services Division","132804.48","17000.65","0.00","31848.28","0.00","0.00","8589.50","78812.64","0.00","1248.44","8808.02","279112.00"
"2018","Permanent","City Engineer","Civil Engineering","186804.03","0.00","20875.98","0.00","0.00","0.00","10.00","54258.66",,"17026.67",,"278975.34"
"2013","Permanent","Deputy Fire Chief","Fire - Administration","174879.76","0.00","768.23","18961.00","0.00","0.00","-1966.60","72558.57",,"13753.35",,"278954.30"
"2014","Permanent","Fire Captain - Prevention","Fire - Administration","141015.66","17114.92","6487.92","28803.40","6518.90","0.00","1651.98","62118.96",,"15197.40",,"278909.14"
"2018","Permanent","Police Officer","Criminal Investigations","110525.99","38870.50","0.00","37229.77","0.00","0.00","7404.75","67694.91",,"17026.67",,"278752.59"
"2017","Permanent","Police Sergeant","Police - Operations","108009.60","41878.42","2822.16","30296.78","0.00","0.00","7817.40","70764.17",,"16850.78",,"278439.31"
"2014","Permanent","Rent Control Administrator","Rent Control - Administration","195936.00","0.00","10550.40","3000.00","0.00","0.00","0.00","53676.65",,"15197.40",,"278360.45"
"2016","Permanent","Police Officer","Police - Operations","101484.00","28969.85","8460.19","41053.52","0.00","150.00","6814.86","74999.29",,"16412.35",,"278344.06"
"2017","Permanent","Water Resources Manager","Water Resources-Water","188549.72","0.00","16538.77","0.00","0.00","0.00","0.00","56305.20",,"16850.78",,"278244.47"
"2013","Permanent","Police Sergeant","Police - Operations","107911.84","53193.96","4191.54","25972.81","0.00","0.00","7165.33","66022.24",,"13753.35",,"278211.07"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.48","56133.96","871.02","30574.00","7215.94","0.00","1259.96","57085.60","1080.04","17026.67","0.00","278149.66"
"2018","Permanent","Police Officer","Police - Operations","110525.94","31598.14","0.00","39656.34","1799.98","100.00","7336.42","70069.84",,"17026.67",,"278113.33"
"2016","Permanent","Police Officer","Criminal Investigations","101483.96","40070.53","5335.69","31730.86","1799.98","0.00","9690.86","71577.05",,"16412.35",,"278101.28"
"2012","Permanent","Fire Marshal","Fire Prevention","158327.95","9429.74","0.00","27514.31","0.00","1571.52","1259.96","67448.80",,"12348.35",,"277900.62"
"2017","Permanent","Police Officer","Criminal Investigations","106073.93","39770.46","7723.80","30429.35","0.00","0.00","7223.23","69672.87",,"16850.78",,"277744.42"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126854.27","45394.69","969.92","25775.23","7083.35","2417.36","1308.42","52110.76",,"15664.13",,"277578.13"
"2018","Permanent","Deputy City Attorney III","City Attorney","206273.12","0.00","9729.63","572.57","0.00","0.00","1812.00","42160.01",,"17026.67",,"277574.00"
"2012","Permanent","Police Sergeant","Police - Operations","120989.82","36947.86","1519.37","26530.64","0.00","0.00","8009.26","71186.52",,"12348.35",,"277531.81"
"2018","Permanent","Asst Director-PCD","Mobility","186903.70","0.00","17530.40","0.00","0.00","0.00","1684.50","54320.33",,"17026.67",,"277465.60"
"2012","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","191203.01","0.00","11604.32","0.00","0.00","0.00","9315.00","52612.76",,"12348.35",,"277083.44"
"2018","Permanent","Police Officer","Strategic Services Division","112970.53","34175.37","0.00","36762.54","0.00","0.00","6845.50","69129.22",,"17026.67",,"276909.83"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.37","40402.83","524.08","28280.27","6062.04","4164.28","698.51","59220.41",,"12348.35",,"276880.14"
"2015","Permanent","Police Sergeant","Criminal Investigations","106099.36","43564.35","8213.44","20884.25","0.00","0.00","11472.78","70900.23",,"15664.13",,"276798.54"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104142.02","66565.86","2114.00","16274.76","7029.62","17565.39","1259.96","45433.86",,"16412.35",,"276797.82"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105612.10","60705.73","0.00","26420.94","7133.62","4909.52","1259.96","53339.26","456.94","16850.78",,"276688.85"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.43","36506.96","871.02","39754.89","7215.94","7332.63","1259.96","59683.31",,"17026.67",,"276553.81"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.23","80278.31","410.49","9269.41","7083.35","18012.93","1308.42","39556.11",,"15664.13",,"276520.38"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.94","67339.52","563.74","29532.49","7029.62","741.75","1259.96","49421.24",,"16412.35",,"276442.61"
"2017","Permanent","Police Officer","Criminal Investigations","106073.93","40050.98","6238.45","30254.38","0.00","0.00","7275.44","69672.86",,"16850.78",,"276416.82"
"2013","Permanent","Police Officer","Criminal Investigations","93667.34","61638.66","4264.06","34148.85","0.00","0.00","9970.04","58863.85",,"13753.35",,"276306.15"
"2016","Permanent","Police Officer","Criminal Investigations","101484.02","41920.05","7498.80","28373.96","0.00","50.00","11514.86","69040.14",,"16412.35",,"276294.18"
"2014","Permanent","Police Sergeant","Police - Operations","105287.19","57425.13","0.00","29486.84","0.00","0.00","8993.71","66136.45","0.00","1137.88","7800.00","276267.20"
"2013","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","109292.24","64235.11","3109.85","18399.74","6243.68","6436.07","1263.44","53499.26",,"13753.35",,"276232.74"
"2014","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","206987.07","0.00","10391.40","0.00","0.00","0.00","0.00","55850.61","0.00","1137.88","1800.00","276166.96"
"2013","Permanent","Rent Control Administrator","Rent Control - Administration","196136.63","0.00","10414.71","3135.69","0.00","0.00","1.16","52713.47",,"13753.35",,"276155.01"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","129616.18","52406.86","7809.75","8985.29","7083.35","4146.31","1308.42","49134.13",,"15664.13",,"276154.42"
"2012","Permanent","Fire Captain - Prevention","Fire - Administration","125179.35","33611.30","6292.12","32029.84","6062.04","0.00","1259.96","59312.14",,"12348.35",,"276095.10"
"2014","Permanent","Police Officer","Police - Operations","96039.81","64547.82","0.00","30012.34","1799.98","0.00","6767.73","61678.57",,"15197.40",,"276043.65"
"2018","Permanent","Police Officer","Criminal Investigations","110525.97","43208.12","9906.04","25284.25","0.00","50.00","7336.42","62665.34",,"17026.67",,"276002.80"
"2013","Permanent","Police Sergeant","Police Administrative Services","124532.35","17502.10","0.00","31114.85","0.00","0.00","10952.74","78106.81",,"13753.35",,"275962.20"
"2014","Permanent","Firefighter","Fire Suppression & Rescue","96574.65","78427.01","1936.24","27357.52","6518.90","0.00","1713.03","48083.08",,"15197.40",,"275807.83"
"2017","Permanent","Police Officer","Police - Operations","106073.92","44413.03","792.18","27588.89","0.00","100.00","7675.57","72269.43",,"16850.78",,"275763.80"
"2018","Permanent","Police Officer","Strategic Services Division","110526.01","38097.11","4251.00","26786.02","0.00","100.00","14936.42","63972.78",,"17026.67",,"275696.01"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123029.99","63910.88","5494.50","3913.65","7029.62","7006.76","1259.96","47621.68",,"16412.35",,"275679.39"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106115.11","83767.86","7763.54","3599.96","6062.04","9429.64","1259.96","45152.34",,"12348.35",,"275498.80"
"2013","Permanent","Police Sergeant","Criminal Investigations","127573.40","9501.70","0.00","30165.92","1799.98","0.00","11633.00","80971.47",,"13753.35",,"275398.82"
"2013","Permanent","Police Lieutenant","Police - Operations","129121.87","12250.71","0.00","28543.07","0.00","0.00","11509.20","80187.64",,"13753.35",,"275365.84"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","101544.71","71151.17","0.00","27357.52","6518.90","2586.56","1927.03","49064.12",,"15197.40",,"275347.41"
"2015","Permanent","Police Officer","Police - Operations","102259.34","44560.48","7326.77","30092.49","0.00","100.00","9044.20","66161.12",,"15664.13",,"275208.53"
"2017","Permanent","Police Officer","Police - Operations","106073.92","33079.08","3267.76","35843.63","0.00","50.00","7373.25","72582.49",,"16850.78",,"275120.91"
"2017","Permanent","Police Officer","Police - Operations","105024.25","44049.98","0.00","29318.91","1799.98","0.00","7970.53","70055.72",,"16850.78",,"275070.15"
"2015","Permanent","Police Officer","Police - Operations","102259.33","55776.03","4480.06","21770.91","0.00","150.00","6644.20","68300.33",,"15664.13",,"275044.99"
"2018","Permanent","Asst City Treasurer","Revenue Services","184032.11","0.00","20474.46","0.00","0.00","0.00","0.00","53454.57",,"17026.67",,"274987.81"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","98368.61","76961.22","1655.01","21302.98","7133.62","1797.32","1259.96","49168.65","456.94","16850.78",,"274955.09"
"2014","Permanent","Police Sergeant","Police - Operations","127684.35","10432.79","0.00","27212.41","0.00","0.00","11259.96","83070.85",,"15197.40",,"274857.76"
"2018","Permanent","Human Services Manager","Human Services - Admin","184392.01","0.00","19857.60","0.00","0.00","0.00","0.00","53554.82",,"17026.67",,"274831.09"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","110587.88","59718.92","1334.84","18632.03","7215.94","5296.35","1259.96","52653.28","1080.04","17026.67","0.00","274805.91"
"2016","Permanent","Police Officer","Criminal Investigations","101484.02","36349.58","5095.34","33785.44","0.00","100.00","9814.86","71744.97",,"16412.35",,"274786.56"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124848.07","55025.02","6688.26","3450.75","7133.62","1506.10","2700.53","56105.39","456.94","16850.78",,"274765.46"
"2016","Permanent","Police Sergeant","Criminal Investigations","114939.30","18963.89","7115.57","29887.93","0.00","0.00","7974.69","79303.48",,"16412.35",,"274597.21"
"2018","Permanent","Police Officer","Criminal Investigations","110525.95","37758.80","10430.87","25745.46","1799.98","0.00","7336.42","63939.50",,"17026.67",,"274563.65"
"2013","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","111980.25","54728.83","4998.67","29157.90","6243.68","1606.82","1264.75","50801.09",,"13753.35",,"274535.34"
"2017","Permanent","Police Officer","Police - Operations","106073.90","43209.07","4134.21","20571.28","1799.98","50.00","7894.32","73903.18",,"16850.78",,"274486.72"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","100811.03","81566.91","409.75","22718.21","6062.04","797.54","1259.96","48470.16",,"12348.35",,"274443.95"
"2017","Permanent","Fire Inspector","Fire Prevention","125088.07","50358.52","2057.93","7012.73","7133.62","9259.41","1980.23","54213.54","456.94","16850.78",,"274411.77"
"2016","Permanent","Police Officer","Police - Operations","101484.00","44880.00","672.97","30862.02","1799.98","0.00","6924.86","71232.02",,"16412.35",,"274268.20"
"2018","Permanent","Police Officer","Police - Operations","110105.99","60985.05","1443.27","22730.15","0.00","0.00","7445.98","61482.03","0.00","1248.44","8808.02","274248.93"
"2017","Permanent","Police Officer","Police - Operations","106073.90","43303.10","4951.15","25006.21","1799.98","0.00","7401.31","68632.34",,"16850.78",,"274018.77"
"2017","Permanent","Police Officer","Police Administrative Services","106073.93","40198.59","4257.99","29385.21","0.00","0.00","7572.88","69672.86","0.00","16850.78",,"274012.24"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","120699.12","58384.73","2372.64","9745.11","7029.62","9553.09","1655.96","48115.30",,"16412.35",,"273967.92"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105422.21","75068.84","0.00","14322.47","7133.62","5200.74","1259.96","48166.12","456.94","16850.78",,"273881.68"
"2016","Permanent","Police Sergeant","Police - Operations","109699.83","36727.40","0.00","28084.52","0.00","0.00","7962.50","74970.93",,"16412.35",,"273857.53"
"2013","Permanent","Police Officer","Police - Operations","93667.37","70521.29","0.00","31579.15","0.00","150.00","6370.04","57807.77",,"13753.35",,"273848.97"
"2018","Permanent","Dir of HR/Chief People Officer","HR Administrative Services","171167.72","0.00","36334.85","0.00","0.00","0.00","0.00","49196.67",,"17026.67",,"273725.91"
"2017","Permanent","Police Officer","Police Administrative Services","106073.92","47236.40","2970.69","25155.11","0.00","150.00","7594.33","67692.53",,"16850.78",,"273723.76"
"2017","Permanent","Police Officer","Criminal Investigations","106396.49","39215.21","3960.92","29799.04","0.00","50.00","7594.08","69844.02",,"16850.78",,"273710.54"
"2017","Permanent","Police Officer","Police - Operations","106073.91","39996.74","3960.92","29522.66","0.00","0.00","7546.31","69672.86",,"16850.78",,"273624.18"
"2017","Permanent","Police Officer","Police - Operations","106073.89","34954.74","6486.01","31357.68","0.00","100.00","7425.56","70311.41",,"16850.78",,"273560.07"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","97993.80","75978.03","582.28","22526.09","6062.04","9172.33","1259.96","47501.05",,"12348.35",,"273423.93"
"2016","Permanent","Police Officer","Police - Operations","104360.31","29672.67","8460.19","31217.47","1799.98","0.00","7935.54","73544.11",,"16412.35",,"273402.62"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","104871.75","54235.92","0.00","30574.00","7215.94","981.80","1259.96","56016.31","1080.04","17026.67","0.00","273262.39"
"2013","Permanent","Police Sergeant","Police Administrative Services","124532.32","19552.37","2568.84","28249.99","0.00","0.00","8152.74","76372.84",,"13753.35",,"273182.45"
"2015","Permanent","City Architect","Architecture Services","190818.32","0.00","14110.62","0.00","0.00","0.00","0.00","52576.73",,"15664.13",,"273169.80"
"2016","Permanent","Police Officer","Strategic Services Division","101484.00","33653.78","7498.80","27669.39","0.00","0.00","16913.88","69480.53",,"16412.35",,"273112.73"
"2012","Permanent","Police Officer","Criminal Investigations","90940.61","64585.28","4140.00","34047.38","0.00","0.00","10812.54","56109.18",,"12348.35",,"272983.34"
"2016","Permanent","Police Officer","Police - Operations","101483.96","31090.51","8940.88","33638.62","1799.98","50.00","6814.86","72678.53",,"16412.35",,"272909.69"
"2018","Permanent","Police Officer","Police - Operations","110525.95","18941.72","8475.81","38575.19","1799.98","100.00","7336.42","70069.84",,"17026.67",,"272851.58"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","143511.44","14283.32","1767.90","29553.03","7083.35","741.75","1308.42","58924.05",,"15664.13",,"272837.39"
"2012","Permanent","Police Officer","Police - Operations","90940.64","73640.87","2846.25","31636.02","0.00","200.00","6212.54","54866.41",,"12348.35",,"272691.08"
"2014","Permanent","Firefighter","Fire Suppression & Rescue","96574.67","70288.01","8248.40","23880.82","8318.88","0.00","1620.09","48562.65",,"15197.40",,"272690.92"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106115.07","83285.11","5240.47","8090.26","6062.04","3428.08","1259.96","46857.66",,"12348.35",,"272686.99"
"2017","Permanent","Police Officer","Strategic Services Division","106073.94","48554.95","0.00","25494.46","0.00","350.00","7406.47","67852.48",,"16850.78",,"272583.08"
"2017","Permanent","Police Officer","Police - Operations","106073.89","35400.50","10199.38","20351.97","1799.98","250.00","7687.43","73903.17",,"16850.78",,"272517.10"
"2012","Permanent","Sr Fire Inspector","Fire Prevention","107604.92","72563.53","2465.64","13470.54","7862.02","7991.61","1259.96","46942.28",,"12348.35",,"272508.85"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.47","75015.44","1742.04","7579.46","7215.94","6903.35","1259.96","47774.90","1080.04","17026.67","0.00","272500.27"
