"record_type","vin","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"VEH","98BA381113","PAS","MARLBORO","NY","12542","ULSTER","1934","FORD","2DSD","GAS","2440",,,"2022-06-13T00:00:00.000","2024-06-16T00:00:00.000","YW","N","N","N"
"VEH","98BA379627","SRF","CARMEL","NY","10512","PUTNAM","1949","FORD","2DSD","GAS","2988",,,"2022-07-02T00:00:00.000","2023-06-19T00:00:00.000","BK","N","N","N"
"VEH","98BA376266","HIS","AVOCA","NY","14809","STEUBEN","1949","FORD","2DSD","GAS","2964",,,"2022-04-11T00:00:00.000","2023-04-07T00:00:00.000","BL","N","N","N"
"VEH","98BA330508","PAS","BUFFALO","NY","14209","ERIE","1949","FORD","2DSD","GAS","2981",,,"2022-06-10T00:00:00.000","2024-06-22T00:00:00.000","BK","N","N","N"
"VEH","98BA278776","PAS","BUFFALO","NY","14220","ERIE","1949","FORD","2DSD","GAS","3100",,,"2022-07-11T00:00:00.000","2022-11-16T00:00:00.000","RD","N","N","N"
"VEH","98BA267367","HIS","MADRID","NY","13660","ST LAWRENCE","1949","FORD","2DSD","GAS","3067",,,"2022-02-24T00:00:00.000","2023-04-07T00:00:00.000","BK","N","N","N"
"VEH","98BA23425","PAS","LONG BEACH","NY","11561","NASSAU","1949","FORD","4DSD","GAS","3200",,,"2022-03-14T00:00:00.000","2023-10-06T00:00:00.000","BK","N","N","N"
"VEH","98BA232602","PAS","LAKEWOOD","NY","14750","CHAUTAUQUA","1949","FORD","2DSD","GAS","3150",,,"2021-04-19T00:00:00.000","2023-04-18T00:00:00.000","GR","N","N","N"
"VEH","98BA229235","PAS","BLASDELL","NY","14219","ERIE","1949","FORD","SEDN","GAS","3093",,,"2022-05-11T00:00:00.000","2024-06-13T00:00:00.000","BL","N","N","N"
"VEH","98BA226055","PAS","WALWORTH","NY","14568","WAYNE","1949","FORD","4DSD","GAS","3200",,,"2021-08-09T00:00:00.000","2023-08-08T00:00:00.000","GR","N","N","N"
"VEH","98BA210938","HIS","HICKSVILLE","NY","11801","NASSAU","1949","FORD","4DSD","GAS","3061",,,"2021-07-19T00:00:00.000","2022-08-06T00:00:00.000","GR","N","N","N"
"VEH","98BA184533","PAS","SYRACUSE","NY","13215","ONONDAGA","1949","FORD","2DSD","GAS","2980",,,"2022-03-17T00:00:00.000","2024-04-16T00:00:00.000","MR","N","N","N"
"VEH","98BA184229","PAS","MARTVILLE","NY","13111","CAYUGA","1949","FORD","2DSD","GAS","3120",,,"2022-06-20T00:00:00.000","2024-07-04T00:00:00.000","BK","N","N","N"
"VEH","98BA170030","PAS","HILTON","NY","14468","MONROE","1949","FORD","2DSD","GAS","2944",,,"2022-05-09T00:00:00.000","2024-06-04T00:00:00.000","BK","N","N","N"
"VEH","98BA138949","HIS","NORTH BELLMORE","NY","11710","NASSAU","1949","FORD","2DSD","GAS","3130",,,"2022-06-23T00:00:00.000","2023-07-05T00:00:00.000","RD","N","N","N"
"VEH","98BA108319","PAS","DERBY","NY","14047","ERIE","1949","FORD","2DSD","GAS","2289",,,"2022-03-25T00:00:00.000","2024-05-24T00:00:00.000","RD","N","N","N"
"VEH","98A93334","HIS","EAST SYRACUSE","NY","13057","ONONDAGA","1929","WHIPP","CONV","GAS","2010",,,"2022-07-06T00:00:00.000","2023-08-18T00:00:00.000","YW","N","N","N"
"VEH","98A8334","PAS","LONG BEACH","NY","11561","SUFFOLK","1929","WHIPP","4DSD","GAS","2600",,,"2021-08-17T00:00:00.000","2023-04-18T00:00:00.000","GR","N","N","N"
"VEH","98A361991","HIS","DUANESBURG","NY","12056","SCHENECTADY","1949","FORD","CONV","GAS","3031",,,"2021-09-30T00:00:00.000","2022-11-04T00:00:00.000","MR","N","N","N"
"VEH","98A126831","HIS","SCHENECTADY","NY","12309","ALBANY","1930","FORD","2DSD","GAS","2150",,,"2022-06-08T00:00:00.000","2023-07-19T00:00:00.000","BL","N","N","N"
"BOAT","979752","BOT","CHAZY","NY","12921","CLINTON","1971","STARC","BOAT","GAS",,,,"2022-04-26T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","9797DC","BOT","JOHNSON CITY","NY","13790","BROOME","1964","RICHL","BOAT","GAS",,,,"2020-08-26T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"VEH","979658","HIS","ALDEN","NY","14004","ERIE","1937","CHEVR","2DSD","GAS","2200",,,"2022-07-19T00:00:00.000","2023-07-12T00:00:00.000","RD","N","N","N"
"VEH","97961","MOT","FAYETTEVILLE","NY","13066","ONONDAGA","1972","SUZUK","MCY","GAS","200",,,"2022-04-20T00:00:00.000","2023-04-30T00:00:00.000","GR","N","N","N"
"TRL","97930","SEM","MOUNT VERNON","NY","10550","WESTCHESTER","1972","DORSE","SEMI","NONE","45000",,,"2021-10-29T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"TRL","9793T","TRL","NORWELL","MA","02061","ALBANY","1993","PROBI","TRLR","NONE",,"3600",,"2021-11-30T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","97928","SEM","MOUNT VERNON","NY","10550","WESTCHESTER","1972","DORSE","SEMI","NONE","45000",,,"2021-10-29T00:00:00.000","2022-12-31T00:00:00.000","WH","N","N","N"
"VEH","9792H511515","PAS","WEEDSPORT","NY","13166","CAYUGA","1969","MERCU","CONV","GAS","3405",,,"2020-08-12T00:00:00.000","2022-08-11T00:00:00.000","BK","N","N","N"
"TRL","9792","LTR","ELLENBURG DEPO","NY","12935","CLINTON","1960","MONO","LTRL","NONE",,"1500",,"2022-05-17T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"BOAT","979163","BOT","SHERMAN","NY","14781","CHAUTAUQUA","1971","STARC","BOAT","GAS",,,,"2021-07-14T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"TRL","9791Z","LTR","DALLAS","TX","75261","OUT-OF-STATE","1979","HAULE","TRLR","NONE",,"3000",,"2021-10-29T00:00:00.000","2022-10-31T00:00:00.000","YW","N","N","N"
"TRL","97905711","LTR","ONEONTA","NY","13820","OTSEGO","1979","HOLSC","LTRL","NONE",,"1000",,"2021-10-23T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"TRL","97904","SEM","MOUNT VERNON","NY","10550","WESTCHESTER","1972","DORSE","SEMI","NONE","45000",,,"2021-10-29T00:00:00.000","2022-12-31T00:00:00.000","WH","N","N","N"
"TRL","979U9814","LTR","BELMONT","NY","14813","ALLEGANY","1979","ERIC","UTIL","NONE",,"2000",,"2021-10-03T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","979U81396","LTR","KINGSTON","NY","12401","ULSTER","1979","ERIC","TRLR","NONE",,"2500",,"2021-12-07T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"BOAT","978964","BOT","DRESDEN","NY","14441","YATES","1971","ST/CR","BOAT","GAS",,,,"2021-02-10T00:00:00.000","2024-01-31T00:00:00.000",,"N","N","N"
"VEH","978934","HIS","AMHERST","NY","14226","ERIE","1930","WILLY","2DSD","GAS","2600",,,"2022-04-01T00:00:00.000","2023-05-09T00:00:00.000","BR","N","N","N"
"BOAT","978854","BOT","REDWOOD","NY","13679","JEFFERSON","1971","STARC","BOAT","GAS",,,,"2021-05-27T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","97874388028","BOT","DOWNSVILLE","NY","13755","DELAWARE","1989","ANODY","BOAT","DIESEL",,,,"2021-05-28T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","978661","BOT","AUBURN","NY","13021","CAYUGA","1971","STARC","BOAT","GAS",,,,"2021-05-26T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"TRL","97860","LTR","VICTOR","NY","14564","ONTARIO","1969","COX","LTRL","NONE",,"1500",,"2021-11-29T00:00:00.000","2022-12-31T00:00:00.000","YW","N","N","N"
"BOAT","978596","BOT","ITHACA","NY","14850","TOMPKINS","1971","STARC","BOAT","GAS",,,,"2021-07-20T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","978595","BOT","GOWANDA","NY","14070","CATTARAUGUS","1971","STARC","BOAT","GAS",,,,"2020-10-26T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","978570477","BOT","EAST AURORA","NY","14052","ERIE","1977","SE/NY","BOAT","GAS",,,,"2020-10-06T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","978467","BOT","ROCHESTER","NY","14617","MONROE","1972","ST/CR","BOAT","GAS",,,,"2021-05-26T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","978418","BOT","ONTARIO","NY","14519","WAYNE","1971","STARC","BOAT","GAS",,,,"2022-03-25T00:00:00.000","2025-02-28T00:00:00.000",,"N","N","N"
"BOAT","978358","BOT","SCHODACK LDG","NY","12156","RENSSELAER","1970","STARC","BOAT","GAS",,,,"2022-07-26T00:00:00.000","2024-08-31T00:00:00.000",,"N","N","N"
"BOAT","978255","BOT","TURIN","NY","13473","LEWIS","1970","STARC","BOAT","GAS",,,,"2020-07-10T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","978105","BOT","CORFU","NY","14036","GENESEE","1970","STARC","BOAT","GAS",,,,"2021-01-19T00:00:00.000","2024-02-28T00:00:00.000",,"N","N","N"
"VEH","9780629T","FAR","PALATINE BRDG","NY","13428","MONTGOMERY","1978","TO/NO","FLAT","NONE","19800",,,"2022-06-01T00:00:00.000","2022-12-31T00:00:00.000","YW","N","N","N"
"BOAT","978060","BOT","CLIFTON SPRING","NY","14432","ONTARIO","1970","STARC","BOAT","GAS",,,,"2022-07-01T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","978001","BOT","ROUSES POINT","NY","12979","CLINTON","1970","STARC","BOAT","GAS",,,,"2020-05-26T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"TRL","978U8848","LTR","SODUS","NY","14551","WAYNE","1978","ERIC","LTRL","NONE",,"1500",,"2021-11-26T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","978U8829","LTR","MUMFORD","NY","14511","MONROE","1978","ERIC","LTRL","NONE",,"2000",,"2021-11-08T00:00:00.000","2022-12-31T00:00:00.000","GR","N","N","N"
"TRL","978U6583","LTR","SIDNEY","NY","13838","DELAWARE","1978","ERIC","LTRL","NONE",,"1500",,"2022-02-23T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","978U6581","LTR","HOMER","NY","13077","CORTLAND","1978","ERIC","LTRL","NONE",,"1920",,"2022-04-04T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","978","TRL","NASSAU","NY","12123","RENSSELAER","1968","VERME","FLAT","NONE",,"10000",,"2021-12-21T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"BOAT","977994","BOT","PULASKI","NY","13142","OSWEGO","1970","ST/CR","BOAT","GAS",,,,"2022-03-11T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","977951","BOT","HOMER","NY","13077","CORTLAND","1970","STARC","BOAT","GAS",,,,"2021-04-17T00:00:00.000","2024-03-31T00:00:00.000",,"N","N","N"
"BOAT","9778BR","BOT","PENN YAN","NY","14527","YATES","1966","PE/YA","BOAT","GAS",,,,"2021-08-20T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"TRL","97771","LTR","PENFIELD","NY","14526","MONROE","1958","MA/CR","LTRL","NONE",,"1500",,"2021-11-18T00:00:00.000","2022-12-31T00:00:00.000","WH/RD","N","N","N"
"TRL","97762","SEM","WEST WINFIELD","NY","13491","HERKIMER","1972","DORSE","FLAT","NONE","12000",,,"2021-11-30T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"VEH","97745002276","PAS","VALLEY STREAM","NY","11580","NASSAU","1974","SAAB","2DSD","GAS","1940",,,"2022-06-21T00:00:00.000","2024-07-26T00:00:00.000","OR","N","N","N"
"VEH","97745002241","PAS","FAYETTEVILLE","NY","13066","ONONDAGA","1974","SAAB","2DSD","GAS","1900",,,"2022-04-19T00:00:00.000","2024-05-04T00:00:00.000","YW","N","N","N"
"VEH","97745001847","HIS","EAST NASSAU","NY","12062","RENSSELAER","1974","SAAB","2DSD","GAS","1900",,,"2022-01-11T00:00:00.000","2023-02-16T00:00:00.000","BL","N","N","N"
"VEH","97745001554","HIS","WALDEN","NY","12586","ORANGE","1974","SAAB","2DSD","GAS","1900",,,"2021-08-23T00:00:00.000","2022-10-14T00:00:00.000","GR","N","N","N"
"VEH","97745001199","PAS","ITHACA","NY","14850","TOMPKINS","1974","SAAB","2DSD","GAS","1900",,,"2021-05-14T00:00:00.000","2023-01-09T00:00:00.000","OR","N","N","N"
"VEH","97745000870","HIS","BROOKLYN","NY","11205","KINGS","1974","SAAB","2DSD","GAS","1940",,,"2022-03-30T00:00:00.000","2023-05-16T00:00:00.000","OR","N","N","N"
"VEH","97745000614","HIS","LAKEWOOD","NY","14750","CHAUTAUQUA","1974","SAAB","2DSD","GAS","1900",,,"2022-03-26T00:00:00.000","2023-04-13T00:00:00.000","OR","N","N","N"
"VEH","97745000382","SRF","SYRACUSE","NY","13208","ONONDAGA","1974","SAAB","2DSD","GAS","1900",,,"2022-05-17T00:00:00.000","2023-05-21T00:00:00.000","OR","N","N","N"
"VEH","97745000224","PAS","CLIFTON PARK","NY","12065","SARATOGA","1974","SAAB","2DSD","GAS","1900",,,"2021-12-31T00:00:00.000","2024-02-28T00:00:00.000","OR","N","N","N"
"VEH","97745000180","HIS","GALWAY","NY","12074","SARATOGA","1974","SAAB","2DSD","GAS","1700",,,"2022-06-01T00:00:00.000","2023-04-29T00:00:00.000","GR","N","N","N"
"VEH","97745000130","SRF","ONEONTA","NY","13820","OTSEGO","1974","SAAB","SEDN","GAS","1800",,,"2021-03-12T00:00:00.000","2023-04-30T00:00:00.000","YW","N","N","N"
"VEH","9774","PAS","AVOCA","NY","14809","STEUBEN","1947","STUDE","PICK","GAS",,"2521",,"2021-08-05T00:00:00.000","2023-04-12T00:00:00.000","RD/GY","N","N","N"
"BOAT","977390","BOT","PHOENIX","NY","13135","ONONDAGA","1972","STARC","BOAT","GAS",,,,"2022-06-01T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"VEH","97737N","HIS","ARGYLE","NY","12809","WASHINGTON","1977","PETER","TRAC","DIESEL","17100",,,"2022-04-11T00:00:00.000","2023-05-18T00:00:00.000","MR","N","N","N"
"VEH","97735002027","HIS","FERNDALE","NY","12734","SULLIVAN","1973","SAAB","2DSD","GAS","1800",,,"2022-06-21T00:00:00.000","2023-07-22T00:00:00.000","OR","N","N","N"
"VEH","97735001988","PAS","S FALLSBURG","NY","12779","SULLIVAN","1973","SAAB","2DSD","GAS","1720",,,"2022-03-03T00:00:00.000","2024-03-21T00:00:00.000","GR","N","N","N"
"VEH","97735001442","PAS","PHOENIX","NY","13135","OSWEGO","1973","SAAB","2DSD","GAS","1875",,,"2022-05-19T00:00:00.000","2024-05-18T00:00:00.000","BL","N","N","N"
"VEH","97735001243","PAS","GANSEVOORT","NY","12831","SARATOGA","1973","SAAB","2DSD","GAS","1786",,,"2021-05-04T00:00:00.000","2023-06-25T00:00:00.000","RD","N","N","N"
"VEH","97735001224","PAS","LOCKPORT","NY","14094","NIAGARA","1973","SAAB","2DSD","GAS","1875",,,"2022-07-19T00:00:00.000","2024-08-21T00:00:00.000","OR","N","N","N"
"BOAT","9773AA","BOT","ROCHESTER","NY","14622","MONROE","1955","LARSO","BOAT","GAS",,,,"2021-09-15T00:00:00.000","2024-08-31T00:00:00.000",,"N","N","N"
"TRL","97727","LTR","LYONS","NY","14489","WAYNE","1974","BOYER","LTRL","NONE",,"1000",,"2022-04-07T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"VEH","97725001474","PAS","ITHACA","NY","14850","TOMPKINS","1972","SAAB","2DSD","GAS","2030",,,"2022-05-12T00:00:00.000","2024-06-04T00:00:00.000","OR","N","N","N"
"VEH","97725001457","PAS","GAINESVILLE","NY","14066","WYOMING","1972","SAAB","2DSD","GAS","1700",,,"2021-05-07T00:00:00.000","2023-06-26T00:00:00.000","BL","N","N","N"
"VEH","97725001087","SRF","GLOVERSVILLE","NY","12078","FULTON","1972","SAAB","2DSD","GAS","1830",,,"2022-06-29T00:00:00.000","2024-03-15T00:00:00.000","OR","N","N","N"
"VEH","97725000906","SRF","WHITESBORO","NY","13492","ONEIDA","1972","SAAB","2DSD","GAS","1805",,,"2021-08-24T00:00:00.000","2023-10-29T00:00:00.000","GR","N","N","N"
"VEH","97725000681","PAS","MANLIUS","NY","13104","ONONDAGA","1972","SAAB","2DSD","GAS","1835",,,"2021-05-18T00:00:00.000","2023-08-15T00:00:00.000","OR","N","N","N"
"VEH","977168","PAS","WATERTOWN","NY","13601","JEFFERSON","1916","FORD","4DSD","GAS","1880",,,"2021-04-26T00:00:00.000","2023-04-25T00:00:00.000","GR","N","N","N"
"TRL","9771465","TRL","CAMPBELL HALL","NY","10916","ORANGE","1977","HALE","TRLR","NONE",,"2000",,"2021-11-05T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"BOAT","977127","BOT","LITTLE FALLS","NY","13365","HERKIMER","1971","STARC","BOAT","GAS",,,,"2020-05-05T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","9770DC","BOT","CORTLAND","NY","13045","CORTLAND","1967","SMOKE","BOAT","GAS",,,,"2021-06-21T00:00:00.000","2024-08-31T00:00:00.000",,"N","N","N"
"TRL","977F466","LTR","ROXBURY","NY","12474","DELAWARE","1977","ERIC","LTRL","NONE",,"1000",,"2022-01-27T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"TRL","977","LTR","UTICA","NY","13502","ONEIDA","1970","BOZO","LTRL","NONE",,"2000",,"2021-11-30T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"VEH","97691","SRF","PEARL RIVER","NY","10965","ROCKLAND","1968","KAISE","2DSD","GAS","2665",,,"2021-04-23T00:00:00.000","2023-06-02T00:00:00.000","GR","N","N","N"
"BOAT","9769","BOT","OSSINING","NY","10562","WESTCHESTER","1965","ODAY","BOAT","GAS",,,,"2020-01-19T00:00:00.000","2023-01-31T00:00:00.000",,"N","N","N"
"BOAT","976743","BOT","SCHENECTADY","NY","12309","ALBANY","1972","ST/CR","BOAT","GAS",,,,"2021-07-02T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","976546","BOT","CALEDONIA","NY","14423","LIVINGSTON","1970","STARC","BOAT","GAS",,,,"2022-07-20T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"VEH","97648","HIS","CRARYVILLE","NY","12521","COLUMBIA","1952","WILLI","CONV","GAS","2000",,,"2022-03-11T00:00:00.000","2023-04-11T00:00:00.000","GR","N","N","N"
"VEH","9764766","PAS","BLOOMFIELD","NY","14469","ONTARIO","1924","FORD","PICK","GAS",,"4001",,"2022-06-20T00:00:00.000","2024-06-19T00:00:00.000","RD/BK","N","N","N"
"BOAT","976422","BOT","CATO","NY","13033","CAYUGA","1970","STARC","BOAT","GAS",,,,"2022-06-30T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","976339","BOT","FLUSHING","NY","11354","QUEENS","1974","BR/ST","BOAT","DIESEL",,,,"2021-04-26T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"TRL","9762","HOU","BATH","NY","14810","STEUBEN","1958","TROTW","H/TR","NONE","1800",,,"2022-04-09T00:00:00.000","2022-12-31T00:00:00.000","BL/WH","N","N","N"
"TRL","9761835K2251187Q","TRL","HONEOYE FALLS","NY","14472","MONROE","1997","EMERS","TRLR","NONE",,"7000",,"2022-04-25T00:00:00.000","2022-12-31T00:00:00.000","YW","N","N","N"
"VEH","9761","LMB","WEBSTER","NY","14580","MONROE","1977","COLUM","MCY","GAS","118",,,"2022-06-03T00:00:00.000","2023-04-30T00:00:00.000","YW","N","N","N"
"TRL","976SF","LTR","DELHI","NY","13753","DELAWARE","1976","SHIPM","LTRL","NONE",,"2000",,"2022-05-21T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"TRL","975985E","LTR","WOODRIDGE","NY","12789","SULLIVAN","1964","EVINR","LTRL","NONE",,"1000",,"2022-03-01T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","97590","LTR","BLUE POINT","NY","11715","SUFFOLK","1969","COX","LTRL","NONE",,"1265",,"2021-12-22T00:00:00.000","2022-12-31T00:00:00.000","TN","N","N","N"
"TRL","9759","LTR","CLIFTON PARK","NY","12065","SARATOGA","1983","CUSTO","LTRL","NONE",,"1500",,"2021-12-26T00:00:00.000","2022-12-31T00:00:00.000","GY","N","N","N"
"SNOW","9758531","SNO","EASTPORT","NY","11941","SUFFOLK","1997","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9756314","SNO","LOWVILLE","NY","13367","LEWIS","1997","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9756","HIS","CORNING","NY","14830","STEUBEN","1952","GMC","STAK","GAS","12740",,,"2022-03-14T00:00:00.000","2023-04-04T00:00:00.000","DK GR","N","N","N"
"SNOW","9755799","SNO","VERBANK","NY","12585","DUTCHESS","1997","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9755796","SNO","DUNKIRK","NY","14048","CHAUTAUQUA","1997","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","97541","HIS","STATEN ISLAND","NY","10308","RICHMOND","1943","FOR","UTIL","GAS","2100",,,"2022-05-24T00:00:00.000","2023-06-26T00:00:00.000","GR","N","N","N"
"BOAT","9754M","BOT","HOPEWELL JCT","NY","12533","DUTCHESS","1983","MIR","BOAT","GAS",,,,"2020-09-16T00:00:00.000","2023-08-31T00:00:00.000",,"N","N","N"
"BOAT","975143","BOT","UTICA","NY","13502","ONEIDA","1972","STARC","BOAT","GAS",,,,"2020-04-07T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"VEH","975127","PSD","RANDALLS IS","NY","10035","NEW YORK","1992","MORBA","TRLR","NONE","71000",,,"2014-10-03T00:00:00.000",,"OR","N","N","N"
"TRL","9751035K2241186Q","LTR","MORAVIA","NY","13118","CAYUGA","1997","EMERE","LTRL","NONE",,"1800",,"2022-02-04T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"TRL","97510184","LTR","YORKTOWN HTS","NY","10598","WESTCHESTER","1997","COXC","LTRL","NONE",,"1490",,"2021-12-21T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"SNOW","9750686","SNO","HOLLEY","NY","14470","ORLEANS","1997","AR/CA","SNOW",,,,,"2022-07-09T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"BOAT","9750","BOT","SARANAC LAKE","NY","12983","FRANKLIN","1969","MFG","BOAT","GAS",,,,"2020-06-25T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","974903","BOT","ROCHESTER","NY","14612","MONROE","1972","STARC","BOAT","GAS",,,,"2020-05-06T00:00:00.000","2023-04-30T00:00:00.000",,"N","N","N"
"SNOW","9747744","SNO","NEW HARTFORD","NY","13413","HERKIMER","1997","AR/CA","SNOW",,,,,"2022-06-25T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"BOAT","9746687DC","BOT","POTSDAM","NY","13676","ST LAWRENCE","1967","ST/CR","BOAT","GAS",,,,"2020-07-29T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","9746B005","BOT","EAST SYRACUSE","NY","13057","ONONDAGA","1969","COBRA","BOAT","GAS",,,,"2021-05-06T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"TRL","97445","LTR","FILLMORE","NY","14735","ALLEGANY","1958","MASTE","LTRL","NONE",,"1500",,"2022-02-03T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"SNOW","9742589","SNO","MASTIC","NY","11950","SUFFOLK","1997","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"BOAT","974220","BOT","PULASKI","NY","13142","OSWEGO","1972","STARC","BOAT","GAS",,,,"2020-08-21T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","974089","BOT","WATERLOO","NY","13165","SENECA","1972","STARC","BOAT","GAS",,,,"2021-04-07T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"TRL","97401216","HOU","NEWFANE","NY","14108","NIAGARA","1979","APACH","H/TR","NONE","3250",,,"2021-12-22T00:00:00.000","2022-12-31T00:00:00.000","TN","N","N","N"
"BOAT","9740BT","BOT","BROOKLYN","NY","11229","KINGS","1963","OWENS","BOAT","GAS",,,,"2022-07-07T00:00:00.000","2025-08-31T00:00:00.000",,"N","N","N"
"BOAT","974","BOT","PITTSFORD","NY","14534","MONROE","1967","ODAY","BOAT","GAS",,,,"2020-05-05T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"SNOW","9738151","SNO","ROCHESTER","NY","14610","MONROE","1997","AR/CA","SNOW",,,,,"2022-07-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","9738123","SNO","ROCHESTER","NY","14610","MONROE","1997","AR/CA","SNOW",,,,,"2022-07-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"VEH","9738D","STA","ALBANY","NY","12207","ALBANY","1979","HAULE","TRLR","NONE","10000",,,"2014-06-11T00:00:00.000",,"RD","N","N","N"
"SNOW","9734191","SNO","CLAYTON","DE","19938","OUT-OF-STATE","1997","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","9733717","SNO","CLIFTON PARK","NY","12065","SARATOGA","1997","AR/CA","SNOW",,,,,"2022-06-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
